date,team,opp,wl
Monday Sep 5,PIT,HOU,W
Tuesday Sep 6,PIT,HOU,L
Wednesday Sep 7,PIT,HOU,W
Friday Sep 9,PIT,MIA,L
Saturday Sep 10,PIT,MIA,L
Sunday Sep 11,PIT,MIA,L
Monday Sep 12,PIT,STL,W
Tuesday Sep 13,PIT,STL,L
Wednesday Sep 14,PIT,STL,L
Thursday Sep 15,PIT,LAD,W
Friday Sep 16,PIT,LAD,L
Saturday Sep 17,PIT,LAD,L
Sunday Sep 18,PIT,LAD,L
Monday Sep 19,PIT,ARI,L
Tuesday Sep 20,PIT,ARI,W
Wednesday Sep 21,PIT,ARI,L
Friday Sep 23,PIT,CIN,W
Saturday Sep 24,PIT,CIN,W
Sunday Sep 25,PIT,CIN,L
Monday Sep 26,PIT,MIL,W
Tuesday Sep 27,PIT,MIL,L
Wednesday Sep 28,PIT,MIL,L
Thursday Mar 31,CIN,MIL,W
Saturday Apr 2,CIN,MIL,W
Sunday Apr 3,CIN,MIL,W
Tuesday Apr 5,CIN,HOU,W
Wednesday Apr 6,CIN,HOU,W
Thursday Apr 7,CIN,HOU,L
Friday Apr 8,CIN,ARI,L
Saturday Apr 9,CIN,ARI,W
Sunday Apr 10,CIN,ARI,L
Monday Apr 11,CIN,SDP,W
Tuesday Apr 12,CIN,SDP,W
Wednesday Apr 13,CIN,SDP,L
Friday Apr 15,CIN,PIT,L
Saturday Apr 16,CIN,PIT,W
Sunday Apr 17,CIN,PIT,L
Monday Apr 18,CIN,PIT,L
Tuesday Apr 19,CIN,ARI,L
Wednesday Apr 20,CIN,ARI,L
Thursday Apr 21,CIN,ARI,W
Friday Apr 22,CIN,STL,L
Saturday Apr 23,CIN,STL,W
Sunday Apr 24,CIN,STL,L
Monday Apr 25,CIN,MIL,W
Tuesday Apr 26,CIN,MIL,L
Wednesday Apr 27,CIN,MIL,W
Friday Apr 29,CIN,MIA,L
Saturday Apr 30,CIN,MIA,W
Sunday May 1,CIN,MIA,L
Tuesday May 3,CIN,HOU,L
Wednesday May 4,CIN,HOU,W
Thursday May 5,CIN,HOU,W
Friday May 6,CIN,CHC,W
Saturday May 7,CIN,CHC,L
Sunday May 8,CIN,CHC,W
Monday May 9,CIN,HOU,W
Tuesday May 10,CIN,HOU,W
Wednesday May 11,CIN,HOU,L
Friday May 13,CIN,STL,W
Saturday May 14,CIN,STL,W
Sunday May 15,CIN,STL,W
Monday May 16,CIN,CHC,W
Tuesday May 17,CIN,CHC,W
Wednesday May 18,CIN,PIT,L
Thursday May 19,CIN,PIT,L
Friday May 20,CIN,CLE,L
Saturday May 21,CIN,CLE,L
Sunday May 22,CIN,CLE,L
Monday May 23,CIN,PHI,L
Tuesday May 24,CIN,PHI,W
Wednesday May 25,CIN,PHI,L
Thursday May 26,CIN,PHI,L
Friday May 27,CIN,ATL,W
Saturday May 28,CIN,ATL,L
Sunday May 29,CIN,ATL,L
Monday May 30,CIN,MIL,W
Tuesday May 31,CIN,MIL,L
Wednesday Jun 1,CIN,MIL,W
Friday Jun 3,CIN,LAD,W
Saturday Jun 4,CIN,LAD,L
Sunday Jun 5,CIN,LAD,L
Monday Jun 6,CIN,CHC,W
Tuesday Jun 7,CIN,CHC,W
Wednesday Jun 8,CIN,CHC,L
Thursday Jun 9,CIN,SFG,W
Friday Jun 10,CIN,SFG,L
Saturday Jun 11,CIN,SFG,W
Sunday Jun 12,CIN,SFG,L
Monday Jun 13,CIN,LAD,W
Tuesday Jun 14,CIN,LAD,W
Wednesday Jun 15,CIN,LAD,W
Friday Jun 17,CIN,TOR,L
Saturday Jun 18,CIN,TOR,L
Sunday Jun 19,CIN,TOR,W
Monday Jun 20,CIN,NYY,L
Wednesday Jun 22,CIN,NYY,L
Wednesday Jun 22,CIN,NYY,W
Friday Jun 24,CIN,BAL,L
Saturday Jun 25,CIN,BAL,W
Sunday Jun 26,CIN,BAL,L
Monday Jun 27,CIN,TBR,W
Tuesday Jun 28,CIN,TBR,L
Wednesday Jun 29,CIN,TBR,W
Friday Jul 1,CIN,CLE,L
Saturday Jul 2,CIN,CLE,L
Sunday Jul 3,CIN,CLE,W
Monday Jul 4,CIN,STL,L
Tuesday Jul 5,CIN,STL,L
Wednesday Jul 6,CIN,STL,W
Thursday Jul 7,CIN,MIL,L
Friday Jul 8,CIN,MIL,L
Saturday Jul 9,CIN,MIL,W
Sunday Jul 10,CIN,MIL,L
Friday Jul 15,CIN,STL,W
Saturday Jul 16,CIN,STL,L
Sunday Jul 17,CIN,STL,W
Monday Jul 18,CIN,PIT,L
Tuesday Jul 19,CIN,PIT,L
Wednesday Jul 20,CIN,PIT,W
Friday Jul 22,CIN,ATL,L
Saturday Jul 23,CIN,ATL,W
Sunday Jul 24,CIN,ATL,W
Monday Jul 25,CIN,NYM,L
Tuesday Jul 26,CIN,NYM,L
Wednesday Jul 27,CIN,NYM,L
Thursday Jul 28,CIN,NYM,L
Friday Jul 29,CIN,SFG,W
Saturday Jul 30,CIN,SFG,W
Sunday Jul 31,CIN,SFG,W
Monday Aug 1,CIN,HOU,L
Tuesday Aug 2,CIN,HOU,W
Wednesday Aug 3,CIN,HOU,L
Friday Aug 5,CIN,CHC,L
Saturday Aug 6,CIN,CHC,L
Sunday Aug 7,CIN,CHC,W
Monday Aug 8,CIN,COL,L
Tuesday Aug 9,CIN,COL,L
Wednesday Aug 10,CIN,COL,W
Thursday Aug 11,CIN,COL,W
Friday Aug 12,CIN,SDP,W
Saturday Aug 13,CIN,SDP,W
Sunday Aug 14,CIN,SDP,L
Tuesday Aug 16,CIN,WSN,L
Wednesday Aug 17,CIN,WSN,W
Thursday Aug 18,CIN,WSN,L
Friday Aug 19,CIN,PIT,W
Saturday Aug 20,CIN,PIT,L
Sunday Aug 21,CIN,PIT,W
Tuesday Aug 23,CIN,MIA,W
Wednesday Aug 24,CIN,MIA,L
Wednesday Aug 24,CIN,MIA,W
Friday Aug 26,CIN,WSN,W
Saturday Aug 27,CIN,WSN,W
Sunday Aug 28,CIN,WSN,W
Monday Aug 29,CIN,PHI,L
Tuesday Aug 30,CIN,PHI,L
Wednesday Aug 31,CIN,PHI,L
Thursday Sep 1,CIN,PHI,L
Friday Sep 2,CIN,STL,W
Saturday Sep 3,CIN,STL,L
Sunday Sep 4,CIN,STL,W
Monday Sep 5,CIN,CHC,L
Tuesday Sep 6,CIN,CHC,W
Wednesday Sep 7,CIN,CHC,L
Friday Sep 9,CIN,COL,W
Saturday Sep 10,CIN,COL,L
Sunday Sep 11,CIN,COL,L
Monday Sep 12,CIN,CHC,L
Tuesday Sep 13,CIN,CHC,W
Wednesday Sep 14,CIN,CHC,W
Thursday Sep 15,CIN,CHC,W
Friday Sep 16,CIN,MIL,L
Saturday Sep 17,CIN,MIL,L
Sunday Sep 18,CIN,MIL,L
Monday Sep 19,CIN,HOU,L
Tuesday Sep 20,CIN,HOU,W
Wednesday Sep 21,CIN,HOU,W
Friday Sep 23,CIN,PIT,L
Saturday Sep 24,CIN,PIT,L
Sunday Sep 25,CIN,PIT,W
Monday Sep 26,CIN,NYM,W
Tuesday Sep 27,CIN,NYM,W
Wednesday Sep 28,CIN,NYM,L
Thursday Mar 31,LAD,SFG,W
Friday Apr 1,LAD,SFG,W
Saturday Apr 2,LAD,SFG,L
Sunday Apr 3,LAD,SFG,W
Tuesday Apr 5,LAD,COL,L
Wednesday Apr 6,LAD,COL,L
Friday Apr 8,LAD,SDP,W
Saturday Apr 9,LAD,SDP,W
Sunday Apr 10,LAD,SDP,L
Monday Apr 11,LAD,SFG,W
Tuesday Apr 12,LAD,SFG,L
Wednesday Apr 13,LAD,SFG,L
Thursday Apr 14,LAD,STL,L
Friday Apr 15,LAD,STL,L
Saturday Apr 16,LAD,STL,L
Sunday Apr 17,LAD,STL,W
Monday Apr 18,LAD,ATL,W
Tuesday Apr 19,LAD,ATL,L
Wednesday Apr 20,LAD,ATL,W
Thursday Apr 21,LAD,ATL,W
Friday Apr 22,LAD,CHC,W
Saturday Apr 23,LAD,CHC,L
Sunday Apr 24,LAD,CHC,W
Monday Apr 25,LAD,MIA,L
Tuesday Apr 26,LAD,MIA,L
Wednesday Apr 27,LAD,MIA,W
Friday Apr 29,LAD,SDP,W
Saturday Apr 30,LAD,SDP,L
Sunday May 1,LAD,SDP,L
Monday May 2,LAD,CHC,W
Tuesday May 3,LAD,CHC,L
Wednesday May 4,LAD,CHC,L
Friday May 6,LAD,NYM,L
Saturday May 7,LAD,NYM,L
Sunday May 8,LAD,NYM,W
Monday May 9,LAD,PIT,L
Tuesday May 10,LAD,PIT,W
Wednesday May 11,LAD,PIT,W
Friday May 13,LAD,ARI,W
Saturday May 14,LAD,ARI,L
Sunday May 15,LAD,ARI,L
Monday May 16,LAD,MIL,L
Tuesday May 17,LAD,MIL,W
Wednesday May 18,LAD,SFG,L
Thursday May 19,LAD,SFG,L
Friday May 20,LAD,CHW,W
Saturday May 21,LAD,CHW,L
Sunday May 22,LAD,CHW,L
Monday May 23,LAD,HOU,L
Tuesday May 24,LAD,HOU,W
Wednesday May 25,LAD,HOU,L
Friday May 27,LAD,MIA,W
Saturday May 28,LAD,MIA,L
Sunday May 29,LAD,MIA,W
Monday May 30,LAD,COL,W
Tuesday May 31,LAD,COL,W
Wednesday Jun 1,LAD,COL,L
Friday Jun 3,LAD,CIN,L
Saturday Jun 4,LAD,CIN,W
Sunday Jun 5,LAD,CIN,W
Monday Jun 6,LAD,PHI,L
Tuesday Jun 7,LAD,PHI,W
Wednesday Jun 8,LAD,PHI,L
Thursday Jun 9,LAD,COL,L
Friday Jun 10,LAD,COL,L
Saturday Jun 11,LAD,COL,W
Sunday Jun 12,LAD,COL,W
Monday Jun 13,LAD,CIN,L
Tuesday Jun 14,LAD,CIN,L
Wednesday Jun 15,LAD,CIN,L
Friday Jun 17,LAD,HOU,L
Saturday Jun 18,LAD,HOU,L
Sunday Jun 19,LAD,HOU,W
Monday Jun 20,LAD,DET,W
Tuesday Jun 21,LAD,DET,W
Wednesday Jun 22,LAD,DET,L
Friday Jun 24,LAD,LAA,L
Saturday Jun 25,LAD,LAA,L
Sunday Jun 26,LAD,LAA,W
Monday Jun 27,LAD,MIN,W
Tuesday Jun 28,LAD,MIN,L
Wednesday Jun 29,LAD,MIN,L
Friday Jul 1,LAD,LAA,W
Saturday Jul 2,LAD,LAA,L
Sunday Jul 3,LAD,LAA,L
Monday Jul 4,LAD,NYM,L
Tuesday Jul 5,LAD,NYM,L
Wednesday Jul 6,LAD,NYM,L
Thursday Jul 7,LAD,NYM,W
Friday Jul 8,LAD,SDP,W
Saturday Jul 9,LAD,SDP,W
Sunday Jul 10,LAD,SDP,W
Friday Jul 15,LAD,ARI,W
Saturday Jul 16,LAD,ARI,L
Sunday Jul 17,LAD,ARI,L
Monday Jul 18,LAD,SFG,L
Tuesday Jul 19,LAD,SFG,L
Wednesday Jul 20,LAD,SFG,W
Friday Jul 22,LAD,WSN,L
Saturday Jul 23,LAD,WSN,W
Sunday Jul 24,LAD,WSN,W
Monday Jul 25,LAD,COL,W
Tuesday Jul 26,LAD,COL,W
Wednesday Jul 27,LAD,COL,L
Friday Jul 29,LAD,ARI,W
Saturday Jul 30,LAD,ARI,L
Sunday Jul 31,LAD,ARI,L
Monday Aug 1,LAD,SDP,W
Tuesday Aug 2,LAD,SDP,W
Wednesday Aug 3,LAD,SDP,L
Friday Aug 5,LAD,ARI,W
Saturday Aug 6,LAD,ARI,W
Sunday Aug 7,LAD,ARI,L
Monday Aug 8,LAD,PHI,L
Tuesday Aug 9,LAD,PHI,L
Wednesday Aug 10,LAD,PHI,L
Friday Aug 12,LAD,HOU,W
Saturday Aug 13,LAD,HOU,W
Sunday Aug 14,LAD,HOU,W
Monday Aug 15,LAD,MIL,L
Tuesday Aug 16,LAD,MIL,L
Wednesday Aug 17,LAD,MIL,L
Thursday Aug 18,LAD,MIL,W
Friday Aug 19,LAD,COL,W
Saturday Aug 20,LAD,COL,L
Sunday Aug 21,LAD,COL,L
Monday Aug 22,LAD,STL,W
Tuesday Aug 23,LAD,STL,W
Wednesday Aug 24,LAD,STL,W
Friday Aug 26,LAD,COL,W
Saturday Aug 27,LAD,COL,W
Sunday Aug 28,LAD,COL,L
Monday Aug 29,LAD,SDP,W
Tuesday Aug 30,LAD,SDP,W
Wednesday Aug 31,LAD,SDP,W
Thursday Sep 1,LAD,PIT,W
Friday Sep 2,LAD,ATL,W
Saturday Sep 3,LAD,ATL,W
Sunday Sep 4,LAD,ATL,L
Monday Sep 5,LAD,WSN,L
Tuesday Sep 6,LAD,WSN,W
Thursday Sep 8,LAD,WSN,W
Friday Sep 9,LAD,SFG,W
Saturday Sep 10,LAD,SFG,W
Sunday Sep 11,LAD,SFG,L
Monday Sep 12,LAD,ARI,L
Tuesday Sep 13,LAD,ARI,L
Wednesday Sep 14,LAD,ARI,W
Thursday Sep 15,LAD,PIT,L
Friday Sep 16,LAD,PIT,W
Saturday Sep 17,LAD,PIT,W
Sunday Sep 18,LAD,PIT,W
Tuesday Sep 20,LAD,SFG,W
Wednesday Sep 21,LAD,SFG,L
Thursday Sep 22,LAD,SFG,W
Friday Sep 23,LAD,SDP,W
Saturday Sep 24,LAD,SDP,L
Sunday Sep 25,LAD,SDP,W
Monday Sep 26,LAD,ARI,W
Tuesday Sep 27,LAD,ARI,L
Wednesday Sep 28,LAD,ARI,W
Friday Apr 1,ARI,COL,W
Saturday Apr 2,ARI,COL,L
Monday Apr 4,ARI,CHC,L
Tuesday Apr 5,ARI,CHC,L
Wednesday Apr 6,ARI,CHC,W
Friday Apr 8,ARI,CIN,W
Saturday Apr 9,ARI,CIN,L
Sunday Apr 10,ARI,CIN,W
Monday Apr 11,ARI,STL,L
Tuesday Apr 12,ARI,STL,W
Wednesday Apr 13,ARI,STL,L
Friday Apr 15,ARI,SFG,L
Saturday Apr 16,ARI,SFG,L
Sunday Apr 17,ARI,SFG,W
Tuesday Apr 19,ARI,CIN,W
Wednesday Apr 20,ARI,CIN,W
Thursday Apr 21,ARI,CIN,L
Friday Apr 22,ARI,NYM,L
Saturday Apr 23,ARI,NYM,L
Sunday Apr 24,ARI,NYM,L
Monday Apr 25,ARI,PHI,W
Tuesday Apr 26,ARI,PHI,W
Wednesday Apr 27,ARI,PHI,L
Thursday Apr 28,ARI,CHC,W
Friday Apr 29,ARI,CHC,L
Saturday Apr 30,ARI,CHC,L
Sunday May 1,ARI,CHC,W
Tuesday May 3,ARI,COL,W
Wednesday May 4,ARI,COL,L
Thursday May 5,ARI,COL,W
Friday May 6,ARI,SDP,L
Saturday May 7,ARI,SDP,W
Sunday May 8,ARI,SDP,L
Tuesday May 10,ARI,SFG,L
Wednesday May 11,ARI,SFG,L
Thursday May 12,ARI,SFG,L
Friday May 13,ARI,LAD,L
Saturday May 14,ARI,LAD,W
Sunday May 15,ARI,LAD,W
Monday May 16,ARI,SDP,L
Tuesday May 17,ARI,SDP,W
Wednesday May 18,ARI,ATL,W
Thursday May 19,ARI,ATL,W
Friday May 20,ARI,MIN,W
Saturday May 21,ARI,MIN,W
Sunday May 22,ARI,MIN,W
Tuesday May 24,ARI,COL,L
Tuesday May 24,ARI,COL,W
Wednesday May 25,ARI,COL,W
Thursday May 26,ARI,COL,W
Friday May 27,ARI,HOU,W
Saturday May 28,ARI,HOU,W
Sunday May 29,ARI,HOU,W
Monday May 30,ARI,MIA,W
Tuesday May 31,ARI,MIA,L
Wednesday Jun 1,ARI,MIA,W
Thursday Jun 2,ARI,WSN,L
Friday Jun 3,ARI,WSN,W
Saturday Jun 4,ARI,WSN,W
Sunday Jun 5,ARI,WSN,L
Tuesday Jun 7,ARI,PIT,L
Wednesday Jun 8,ARI,PIT,L
Thursday Jun 9,ARI,PIT,W
Friday Jun 10,ARI,MIA,L
Saturday Jun 11,ARI,MIA,W
Sunday Jun 12,ARI,MIA,W
Monday Jun 13,ARI,MIA,W
Tuesday Jun 14,ARI,SFG,L
Wednesday Jun 15,ARI,SFG,L
Thursday Jun 16,ARI,SFG,W
Friday Jun 17,ARI,CHW,W
Saturday Jun 18,ARI,CHW,L
Sunday Jun 19,ARI,CHW,L
Tuesday Jun 21,ARI,KCR,W
Wednesday Jun 22,ARI,KCR,W
Thursday Jun 23,ARI,KCR,W
Friday Jun 24,ARI,DET,W
Saturday Jun 25,ARI,DET,L
Sunday Jun 26,ARI,DET,L
Monday Jun 27,ARI,CLE,L
Tuesday Jun 28,ARI,CLE,W
Wednesday Jun 29,ARI,CLE,L
Friday Jul 1,ARI,OAK,L
Saturday Jul 2,ARI,OAK,W
Sunday Jul 3,ARI,OAK,L
Monday Jul 4,ARI,MIL,W
Tuesday Jul 5,ARI,MIL,W
Wednesday Jul 6,ARI,MIL,L
Thursday Jul 7,ARI,STL,W
Friday Jul 8,ARI,STL,W
Saturday Jul 9,ARI,STL,L
Sunday Jul 10,ARI,STL,L
Friday Jul 15,ARI,LAD,L
Saturday Jul 16,ARI,LAD,W
Sunday Jul 17,ARI,LAD,W
Monday Jul 18,ARI,MIL,W
Tuesday Jul 19,ARI,MIL,L
Wednesday Jul 20,ARI,MIL,L
Thursday Jul 21,ARI,MIL,W
Friday Jul 22,ARI,COL,L
Saturday Jul 23,ARI,COL,W
Sunday Jul 24,ARI,COL,W
Tuesday Jul 26,ARI,SDP,W
Wednesday Jul 27,ARI,SDP,W
Thursday Jul 28,ARI,SDP,L
Friday Jul 29,ARI,LAD,L
Saturday Jul 30,ARI,LAD,W
Sunday Jul 31,ARI,LAD,W
Monday Aug 1,ARI,SFG,W
Tuesday Aug 2,ARI,SFG,W
Wednesday Aug 3,ARI,SFG,L
Friday Aug 5,ARI,LAD,L
Saturday Aug 6,ARI,LAD,L
Sunday Aug 7,ARI,LAD,W
Monday Aug 8,ARI,HOU,L
Tuesday Aug 9,ARI,HOU,W
Wednesday Aug 10,ARI,HOU,W
Thursday Aug 11,ARI,HOU,W
Friday Aug 12,ARI,NYM,W
Saturday Aug 13,ARI,NYM,W
Sunday Aug 14,ARI,NYM,W
Tuesday Aug 16,ARI,PHI,W
Wednesday Aug 17,ARI,PHI,L
Thursday Aug 18,ARI,PHI,L
Friday Aug 19,ARI,ATL,L
Saturday Aug 20,ARI,ATL,L
Sunday Aug 21,ARI,ATL,L
Monday Aug 22,ARI,WSN,L
Tuesday Aug 23,ARI,WSN,W
Wednesday Aug 24,ARI,WSN,W
Thursday Aug 25,ARI,WSN,W
Friday Aug 26,ARI,SDP,W
Saturday Aug 27,ARI,SDP,W
Sunday Aug 28,ARI,SDP,W
Monday Aug 29,ARI,COL,W
Tuesday Aug 30,ARI,COL,W
Wednesday Aug 31,ARI,COL,W
Friday Sep 2,ARI,SFG,L
Saturday Sep 3,ARI,SFG,W
Sunday Sep 4,ARI,SFG,W
Monday Sep 5,ARI,COL,W
Tuesday Sep 6,ARI,COL,L
Wednesday Sep 7,ARI,COL,W
Thursday Sep 8,ARI,SDP,W
Friday Sep 9,ARI,SDP,W
Saturday Sep 10,ARI,SDP,W
Sunday Sep 11,ARI,SDP,L
Monday Sep 12,ARI,LAD,W
Tuesday Sep 13,ARI,LAD,W
Wednesday Sep 14,ARI,LAD,L
Friday Sep 16,ARI,SDP,L
Saturday Sep 17,ARI,SDP,L
Sunday Sep 18,ARI,SDP,W
Monday Sep 19,ARI,PIT,W
Tuesday Sep 20,ARI,PIT,L
Wednesday Sep 21,ARI,PIT,W
Friday Sep 23,ARI,SFG,W
Saturday Sep 24,ARI,SFG,W
Sunday Sep 25,ARI,SFG,W
Monday Sep 26,ARI,LAD,L
Tuesday Sep 27,ARI,LAD,W
Wednesday Sep 28,ARI,LAD,L
Friday Apr 1,COL,ARI,L
Saturday Apr 2,COL,ARI,W
Tuesday Apr 5,COL,LAD,W
Wednesday Apr 6,COL,LAD,W
Thursday Apr 7,COL,PIT,W
Friday Apr 8,COL,PIT,L
Saturday Apr 9,COL,PIT,W
Sunday Apr 10,COL,PIT,W
Monday Apr 11,COL,NYM,W
Wednesday Apr 13,COL,NYM,W
Thursday Apr 14,COL,NYM,W
Thursday Apr 14,COL,NYM,W
Friday Apr 15,COL,CHC,W
Saturday Apr 16,COL,CHC,L
Sunday Apr 17,COL,CHC,W
Monday Apr 18,COL,SFG,L
Tuesday Apr 19,COL,SFG,L
Wednesday Apr 20,COL,SFG,W
Friday Apr 22,COL,MIA,L
Saturday Apr 23,COL,MIA,W
Sunday Apr 24,COL,MIA,L
Monday Apr 25,COL,CHC,W
Tuesday Apr 26,COL,CHC,W
Friday Apr 29,COL,PIT,L
Saturday Apr 30,COL,PIT,W
Sunday May 1,COL,PIT,L
Tuesday May 3,COL,ARI,L
Wednesday May 4,COL,ARI,W
Thursday May 5,COL,ARI,L
Friday May 6,COL,SFG,L
Saturday May 7,COL,SFG,L
Sunday May 8,COL,SFG,L
Monday May 9,COL,NYM,W
Tuesday May 10,COL,NYM,L
Thursday May 12,COL,NYM,L
Friday May 13,COL,SDP,W
Saturday May 14,COL,SDP,L
Sunday May 15,COL,SDP,L
Monday May 16,COL,SFG,W
Tuesday May 17,COL,SFG,W
Wednesday May 18,COL,PHI,L
Thursday May 19,COL,PHI,W
Friday May 20,COL,MIL,L
Saturday May 21,COL,MIL,L
Sunday May 22,COL,MIL,L
Tuesday May 24,COL,ARI,W
Tuesday May 24,COL,ARI,L
Wednesday May 25,COL,ARI,L
Thursday May 26,COL,ARI,L
Friday May 27,COL,STL,L
Saturday May 28,COL,STL,W
Sunday May 29,COL,STL,L
Monday May 30,COL,LAD,L
Tuesday May 31,COL,LAD,L
Wednesday Jun 1,COL,LAD,W
Friday Jun 3,COL,SFG,L
Saturday Jun 4,COL,SFG,W
Sunday Jun 5,COL,SFG,L
Monday Jun 6,COL,SDP,W
Tuesday Jun 7,COL,SDP,L
Wednesday Jun 8,COL,SDP,W
Thursday Jun 9,COL,LAD,W
Friday Jun 10,COL,LAD,W
Saturday Jun 11,COL,LAD,L
Sunday Jun 12,COL,LAD,L
Monday Jun 13,COL,SDP,L
Tuesday Jun 14,COL,SDP,W
Wednesday Jun 15,COL,SDP,W
Friday Jun 17,COL,DET,W
Saturday Jun 18,COL,DET,W
Sunday Jun 19,COL,DET,L
Monday Jun 20,COL,CLE,W
Tuesday Jun 21,COL,CLE,W
Wednesday Jun 22,COL,CLE,L
Friday Jun 24,COL,NYY,W
Saturday Jun 25,COL,NYY,L
Sunday Jun 26,COL,NYY,L
Monday Jun 27,COL,CHC,L
Tuesday Jun 28,COL,CHW,W
Wednesday Jun 29,COL,CHW,L
Thursday Jun 30,COL,CHW,L
Friday Jul 1,COL,KCR,W
Saturday Jul 2,COL,KCR,W
Sunday Jul 3,COL,KCR,L
Monday Jul 4,COL,ATL,L
Tuesday Jul 5,COL,ATL,L
Wednesday Jul 6,COL,ATL,L
Thursday Jul 7,COL,ATL,L
Friday Jul 8,COL,WSN,W
Saturday Jul 9,COL,WSN,W
Sunday Jul 10,COL,WSN,L
Thursday Jul 14,COL,MIL,W
Friday Jul 15,COL,MIL,W
Saturday Jul 16,COL,MIL,L
Sunday Jul 17,COL,MIL,L
Monday Jul 18,COL,ATL,L
Tuesday Jul 19,COL,ATL,W
Wednesday Jul 20,COL,ATL,W
Thursday Jul 21,COL,ATL,L
Friday Jul 22,COL,ARI,W
Saturday Jul 23,COL,ARI,L
Sunday Jul 24,COL,ARI,L
Monday Jul 25,COL,LAD,L
Tuesday Jul 26,COL,LAD,L
Wednesday Jul 27,COL,LAD,W
Friday Jul 29,COL,SDP,W
Saturday Jul 30,COL,SDP,W
Sunday Jul 31,COL,SDP,L
Monday Aug 1,COL,PHI,L
Tuesday Aug 2,COL,PHI,L
Wednesday Aug 3,COL,PHI,L
Thursday Aug 4,COL,WSN,W
Friday Aug 5,COL,WSN,L
Saturday Aug 6,COL,WSN,W
Sunday Aug 7,COL,WSN,L
Monday Aug 8,COL,CIN,W
Tuesday Aug 9,COL,CIN,W
Wednesday Aug 10,COL,CIN,L
Thursday Aug 11,COL,CIN,L
Friday Aug 12,COL,STL,L
Saturday Aug 13,COL,STL,W
Sunday Aug 14,COL,STL,L
Monday Aug 15,COL,MIA,W
Tuesday Aug 16,COL,MIA,L
Wednesday Aug 17,COL,MIA,W
Friday Aug 19,COL,LAD,L
Saturday Aug 20,COL,LAD,W
Sunday Aug 21,COL,LAD,W
Monday Aug 22,COL,HOU,W
Tuesday Aug 23,COL,HOU,W
Wednesday Aug 24,COL,HOU,W
Friday Aug 26,COL,LAD,L
Saturday Aug 27,COL,LAD,L
Sunday Aug 28,COL,LAD,W
Monday Aug 29,COL,ARI,L
Tuesday Aug 30,COL,ARI,L
Wednesday Aug 31,COL,ARI,L
Friday Sep 2,COL,SDP,W
Saturday Sep 3,COL,SDP,W
Sunday Sep 4,COL,SDP,L
Monday Sep 5,COL,ARI,L
Tuesday Sep 6,COL,ARI,W
Wednesday Sep 7,COL,ARI,L
Friday Sep 9,COL,CIN,L
Saturday Sep 10,COL,CIN,W
Sunday Sep 11,COL,CIN,W
Tuesday Sep 13,COL,MIL,L
Wednesday Sep 14,COL,MIL,W
Thursday Sep 15,COL,SFG,L
Friday Sep 16,COL,SFG,L
Saturday Sep 17,COL,SFG,L
Sunday Sep 18,COL,SFG,L
Monday Sep 19,COL,SDP,L
Tuesday Sep 20,COL,SDP,L
Wednesday Sep 21,COL,SDP,L
Thursday Sep 22,COL,HOU,L
Friday Sep 23,COL,HOU,L
Saturday Sep 24,COL,HOU,W
Sunday Sep 25,COL,HOU,W
Monday Sep 26,COL,SFG,L
Tuesday Sep 27,COL,SFG,L
Wednesday Sep 28,COL,SFG,W
Thursday Mar 31,SDP,STL,W
Saturday Apr 2,SDP,STL,W
Sunday Apr 3,SDP,STL,L
Tuesday Apr 5,SDP,SFG,W
Wednesday Apr 6,SDP,SFG,L
Friday Apr 8,SDP,LAD,L
Saturday Apr 9,SDP,LAD,L
Sunday Apr 10,SDP,LAD,W
Monday Apr 11,SDP,CIN,L
Tuesday Apr 12,SDP,CIN,L
Wednesday Apr 13,SDP,CIN,W
Thursday Apr 14,SDP,HOU,L
Friday Apr 15,SDP,HOU,W
Saturday Apr 16,SDP,HOU,L
Sunday Apr 17,SDP,HOU,W
Monday Apr 18,SDP,CHC,L
Wednesday Apr 20,SDP,CHC,L
Wednesday Apr 20,SDP,CHC,W
Thursday Apr 21,SDP,PHI,L
Friday Apr 22,SDP,PHI,L
Saturday Apr 23,SDP,PHI,L
Sunday Apr 24,SDP,PHI,L
Monday Apr 25,SDP,ATL,W
Tuesday Apr 26,SDP,ATL,L
Wednesday Apr 27,SDP,ATL,L
Friday Apr 29,SDP,LAD,L
Saturday Apr 30,SDP,LAD,W
Sunday May 1,SDP,LAD,W
Monday May 2,SDP,PIT,L
Tuesday May 3,SDP,PIT,W
Wednesday May 4,SDP,PIT,L
Friday May 6,SDP,ARI,W
Saturday May 7,SDP,ARI,L
Sunday May 8,SDP,ARI,W
Monday May 9,SDP,MIL,L
Tuesday May 10,SDP,MIL,L
Wednesday May 11,SDP,MIL,W
Friday May 13,SDP,COL,L
Saturday May 14,SDP,COL,W
Sunday May 15,SDP,COL,W
Monday May 16,SDP,ARI,W
Tuesday May 17,SDP,ARI,L
Wednesday May 18,SDP,MIL,L
Thursday May 19,SDP,MIL,W
Friday May 20,SDP,SEA,L
Saturday May 21,SDP,SEA,L
Sunday May 22,SDP,SEA,L
Monday May 23,SDP,STL,L
Tuesday May 24,SDP,STL,L
Wednesday May 25,SDP,STL,W
Friday May 27,SDP,WSN,L
Saturday May 28,SDP,WSN,W
Sunday May 29,SDP,WSN,W
Monday May 30,SDP,ATL,W
Tuesday May 31,SDP,ATL,W
Wednesday Jun 1,SDP,ATL,L
Thursday Jun 2,SDP,HOU,L
