date,team,opp,wl
Thursday Jun 18,MIA,NYY,L
Friday Jun 19,MIA,CIN,L
Saturday Jun 20,MIA,CIN,W
Sunday Jun 21,MIA,CIN,L
Tuesday Jun 23,MIA,STL,L
Wednesday Jun 24,MIA,STL,L
Thursday Jun 25,MIA,STL,L
Friday Jun 26,MIA,LAD,L
Saturday Jun 27,MIA,LAD,W
Sunday Jun 28,MIA,LAD,L
Tuesday Jun 30,MIA,SFG,W
Wednesday Jul 1,MIA,SFG,W
Thursday Jul 2,MIA,SFG,W
Friday Jul 3,MIA,CHC,W
Saturday Jul 4,MIA,CHC,L
Sunday Jul 5,MIA,CHC,L
Tuesday Jul 7,MIA,BOS,L
Wednesday Jul 8,MIA,BOS,L
Thursday Jul 9,MIA,CIN,W
Friday Jul 10,MIA,CIN,L
Saturday Jul 11,MIA,CIN,W
Sunday Jul 12,MIA,CIN,W
Friday Jul 17,MIA,PHI,L
Saturday Jul 18,MIA,PHI,L
Sunday Jul 19,MIA,PHI,L
Monday Jul 20,MIA,ARI,L
Tuesday Jul 21,MIA,ARI,W
Wednesday Jul 22,MIA,ARI,W
Thursday Jul 23,MIA,SDP,W
Friday Jul 24,MIA,SDP,L
Saturday Jul 25,MIA,SDP,L
Sunday Jul 26,MIA,SDP,L
Tuesday Jul 28,MIA,WSN,W
Wednesday Jul 29,MIA,WSN,L
Thursday Jul 30,MIA,WSN,L
Friday Jul 31,MIA,SDP,L
Saturday Aug 1,MIA,SDP,L
Sunday Aug 2,MIA,SDP,W
Monday Aug 3,MIA,NYM,L
Tuesday Aug 4,MIA,NYM,L
Wednesday Aug 5,MIA,NYM,L
Thursday Aug 6,MIA,ATL,L
Friday Aug 7,MIA,ATL,L
Saturday Aug 8,MIA,ATL,L
Sunday Aug 9,MIA,ATL,W
Tuesday Aug 11,MIA,BOS,W
Wednesday Aug 12,MIA,BOS,W
Friday Aug 14,MIA,STL,L
Saturday Aug 15,MIA,STL,L
Sunday Aug 16,MIA,STL,W
Monday Aug 17,MIA,MIL,W
Tuesday Aug 18,MIA,MIL,W
Wednesday Aug 19,MIA,MIL,L
Thursday Aug 20,MIA,PHI,W
Friday Aug 21,MIA,PHI,L
Saturday Aug 22,MIA,PHI,L
Sunday Aug 23,MIA,PHI,L
Monday Aug 24,MIA,PIT,L
Tuesday Aug 25,MIA,PIT,W
Wednesday Aug 26,MIA,PIT,L
Thursday Aug 27,MIA,PIT,L
Friday Aug 28,MIA,WSN,W
Saturday Aug 29,MIA,WSN,L
Sunday Aug 30,MIA,WSN,L
Monday Aug 31,MIA,ATL,W
Tuesday Sep 1,MIA,ATL,W
Wednesday Sep 2,MIA,ATL,W
Friday Sep 4,MIA,NYM,W
Saturday Sep 5,MIA,NYM,L
Sunday Sep 6,MIA,NYM,W
Monday Sep 7,MIA,MIL,L
Tuesday Sep 8,MIA,MIL,W
Wednesday Sep 9,MIA,MIL,W
Friday Sep 11,MIA,WSN,W
Saturday Sep 12,MIA,WSN,W
Sunday Sep 13,MIA,WSN,L
Monday Sep 14,MIA,NYM,L
Tuesday Sep 15,MIA,NYM,W
Wednesday Sep 16,MIA,NYM,W
Thursday Sep 17,MIA,WSN,W
Friday Sep 18,MIA,WSN,L
Saturday Sep 19,MIA,WSN,L
Sunday Sep 20,MIA,WSN,L
Tuesday Sep 22,MIA,PHI,L
Wednesday Sep 23,MIA,PHI,W
Thursday Sep 24,MIA,PHI,W
Friday Sep 25,MIA,ATL,W
Saturday Sep 26,MIA,ATL,W
Sunday Sep 27,MIA,ATL,W
Tuesday Sep 29,MIA,TBR,L
Wednesday Sep 30,MIA,TBR,L
Thursday Oct 1,MIA,TBR,L
Saturday Oct 3,MIA,PHI,W
Saturday Oct 3,MIA,PHI,W
Sunday Oct 4,MIA,PHI,L
Monday Mar 31,CHC,PIT,L
Wednesday Apr 2,CHC,PIT,L
Thursday Apr 3,CHC,PIT,W
Friday Apr 4,CHC,PHI,L
Saturday Apr 5,CHC,PHI,L
Sunday Apr 6,CHC,PHI,W
Tuesday Apr 8,CHC,PIT,L
Wednesday Apr 9,CHC,PIT,W
Thursday Apr 10,CHC,PIT,L
Friday Apr 11,CHC,STL,W
Saturday Apr 12,CHC,STL,L
Sunday Apr 13,CHC,STL,L
Wednesday Apr 16,CHC,NYY,L
Wednesday Apr 16,CHC,NYY,L
Friday Apr 18,CHC,CIN,L
Saturday Apr 19,CHC,CIN,W
Sunday Apr 20,CHC,CIN,L
Monday Apr 21,CHC,ARI,W
Tuesday Apr 22,CHC,ARI,W
Wednesday Apr 23,CHC,ARI,L
Thursday Apr 24,CHC,ARI,L
Friday Apr 25,CHC,MIL,L
Saturday Apr 26,CHC,MIL,L
Sunday Apr 27,CHC,MIL,W
Tuesday Apr 29,CHC,CIN,L
Wednesday Apr 30,CHC,CIN,W
Friday May 2,CHC,STL,W
Saturday May 3,CHC,STL,W
Sunday May 4,CHC,STL,L
Monday May 5,CHC,CHW,L
Tuesday May 6,CHC,CHW,L
Wednesday May 7,CHC,CHW,L
Thursday May 8,CHC,CHW,W
Friday May 9,CHC,ATL,L
Saturday May 10,CHC,ATL,L
Sunday May 11,CHC,ATL,L
Monday May 12,CHC,STL,W
Tuesday May 13,CHC,STL,L
Thursday May 15,CHC,STL,L
Friday May 16,CHC,MIL,L
Saturday May 17,CHC,MIL,W
Sunday May 18,CHC,MIL,W
Tuesday May 20,CHC,NYY,W
Wednesday May 21,CHC,NYY,L
Thursday May 22,CHC,SDP,W
Friday May 23,CHC,SDP,L
Saturday May 24,CHC,SDP,W
Sunday May 25,CHC,SDP,L
Monday May 26,CHC,SFG,W
Tuesday May 27,CHC,SFG,L
Wednesday May 28,CHC,SFG,L
Friday May 30,CHC,MIL,L
Saturday May 31,CHC,MIL,W
Sunday Jun 1,CHC,MIL,L
Tuesday Jun 3,CHC,NYM,W
Wednesday Jun 4,CHC,NYM,W
Thursday Jun 5,CHC,NYM,W
Friday Jun 6,CHC,MIA,W
Saturday Jun 7,CHC,MIA,W
Sunday Jun 8,CHC,MIA,L
Monday Jun 9,CHC,PIT,L
Tuesday Jun 10,CHC,PIT,W
Wednesday Jun 11,CHC,PIT,L
Thursday Jun 12,CHC,PIT,L
Friday Jun 13,CHC,PHI,W
Saturday Jun 14,CHC,PHI,L
Sunday Jun 15,CHC,PHI,W
Monday Jun 16,CHC,MIA,W
Tuesday Jun 17,CHC,MIA,L
Wednesday Jun 18,CHC,MIA,W
Friday Jun 20,CHC,PIT,W
Saturday Jun 21,CHC,PIT,L
Sunday Jun 22,CHC,PIT,L
Monday Jun 23,CHC,CIN,L
Tuesday Jun 24,CHC,CIN,W
Wednesday Jun 25,CHC,CIN,L
Thursday Jun 26,CHC,WSN,W
Friday Jun 27,CHC,WSN,W
Saturday Jun 28,CHC,WSN,L
Saturday Jun 28,CHC,WSN,L
Monday Jun 30,CHC,BOS,W
Tuesday Jul 1,CHC,BOS,W
Wednesday Jul 2,CHC,BOS,W
Friday Jul 4,CHC,WSN,W
Saturday Jul 5,CHC,WSN,L
Sunday Jul 6,CHC,WSN,L
Monday Jul 7,CHC,CIN,L
Tuesday Jul 8,CHC,CIN,L
Tuesday Jul 8,CHC,CIN,L
Wednesday Jul 9,CHC,CIN,L
Thursday Jul 10,CHC,CIN,W
Friday Jul 11,CHC,ATL,W
Saturday Jul 12,CHC,ATL,L
Sunday Jul 13,CHC,ATL,L
Friday Jul 18,CHC,ARI,L
Saturday Jul 19,CHC,ARI,L
Sunday Jul 20,CHC,ARI,L
Tuesday Jul 22,CHC,SDP,W
Wednesday Jul 23,CHC,SDP,L
Thursday Jul 24,CHC,SDP,L
Friday Jul 25,CHC,STL,W
Saturday Jul 26,CHC,STL,L
Sunday Jul 27,CHC,STL,L
Monday Jul 28,CHC,COL,W
Tuesday Jul 29,CHC,COL,W
Wednesday Jul 30,CHC,COL,L
Thursday Jul 31,CHC,COL,W
Friday Aug 1,CHC,LAD,W
Saturday Aug 2,CHC,LAD,L
Sunday Aug 3,CHC,LAD,W
Tuesday Aug 5,CHC,COL,W
Wednesday Aug 6,CHC,COL,L
Thursday Aug 7,CHC,COL,W
Friday Aug 8,CHC,TBR,L
Saturday Aug 9,CHC,TBR,L
Sunday Aug 10,CHC,TBR,W
Monday Aug 11,CHC,MIL,L
Tuesday Aug 12,CHC,MIL,W
Wednesday Aug 13,CHC,MIL,W
Thursday Aug 14,CHC,MIL,L
Friday Aug 15,CHC,NYM,L
Saturday Aug 16,CHC,NYM,L
Sunday Aug 17,CHC,NYM,W
Monday Aug 18,CHC,NYM,W
Tuesday Aug 19,CHC,SFG,W &X
Wednesday Aug 20,CHC,SFG,L
Thursday Aug 21,CHC,SFG,L
Friday Aug 22,CHC,BAL,W
Saturday Aug 23,CHC,BAL,W
Sunday Aug 24,CHC,BAL,W
Tuesday Aug 26,CHC,CIN,W
Wednesday Aug 27,CHC,CIN,L
Thursday Aug 28,CHC,CIN,L
Friday Aug 29,CHC,STL,W
Saturday Aug 30,CHC,STL,W
Saturday Aug 30,CHC,STL,L
Sunday Aug 31,CHC,STL,L
Monday Sep 1,CHC,MIL,W
Tuesday Sep 2,CHC,MIL,W
Wednesday Sep 3,CHC,MIL,W
Friday Sep 5,CHC,PIT,L
Saturday Sep 6,CHC,PIT,L
Sunday Sep 7,CHC,PIT,L
Monday Sep 8,CHC,TOR,L
Tuesday Sep 9,CHC,TOR,L
Wednesday Sep 10,CHC,TOR,L
Friday Sep 12,CHC,PIT,L
Saturday Sep 13,CHC,PIT,W
Sunday Sep 14,CHC,PIT,L
Monday Sep 15,CHC,CIN,W
Tuesday Sep 16,CHC,CIN,W
Wednesday Sep 17,CHC,CIN,W
Thursday Sep 18,CHC,LAD,L
Friday Sep 19,CHC,LAD,L
Saturday Sep 20,CHC,LAD,W
Sunday Sep 21,CHC,LAD,L
Monday Sep 22,CHC,STL,L
Tuesday Sep 23,CHC,STL,W
Wednesday Sep 24,CHC,STL,W
Friday Sep 26,CHC,MIL,W
Saturday Sep 27,CHC,MIL,L
Sunday Sep 28,CHC,MIL,W
Monday Mar 31,MIL,ATL,W
Tuesday Apr 1,MIL,ATL,L
Wednesday Apr 2,MIL,ATL,L
Friday Apr 4,MIL,BOS,W
Saturday Apr 5,MIL,BOS,W
Sunday Apr 6,MIL,BOS,W
Tuesday Apr 8,MIL,PHI,W
Wednesday Apr 9,MIL,PHI,W
Thursday Apr 10,MIL,PHI,W
Friday Apr 11,MIL,PIT,W
Saturday Apr 12,MIL,PIT,W
Sunday Apr 13,MIL,PIT,W
Monday Apr 14,MIL,STL,L
Tuesday Apr 15,MIL,STL,L
Wednesday Apr 16,MIL,STL,W
Thursday Apr 17,MIL,PIT,L
Friday Apr 18,MIL,PIT,W
Saturday Apr 19,MIL,PIT,W
Sunday Apr 20,MIL,PIT,W
Monday Apr 21,MIL,SDP,W
Tuesday Apr 22,MIL,SDP,L
Wednesday Apr 23,MIL,SDP,W
Friday Apr 25,MIL,CHC,W
Saturday Apr 26,MIL,CHC,W
Sunday Apr 27,MIL,CHC,L
Monday Apr 28,MIL,STL,W
Tuesday Apr 29,MIL,STL,W
Wednesday Apr 30,MIL,STL,L
Thursday May 1,MIL,CIN,L
Friday May 2,MIL,CIN,W
Saturday May 3,MIL,CIN,L
Sunday May 4,MIL,CIN,L
Monday May 5,MIL,ARI,W
Tuesday May 6,MIL,ARI,L
Wednesday May 7,MIL,ARI,L
Friday May 9,MIL,NYY,L
Saturday May 10,MIL,NYY,W
Sunday May 11,MIL,NYY,W
Tuesday May 13,MIL,PIT,W
Wednesday May 14,MIL,PIT,L
Thursday May 15,MIL,PIT,W
Friday May 16,MIL,CHC,W
Saturday May 17,MIL,CHC,L
Sunday May 18,MIL,CHC,L
Monday May 19,MIL,ATL,L
Tuesday May 20,MIL,ATL,L
Wednesday May 21,MIL,ATL,W
Thursday May 22,MIL,ATL,L
Friday May 23,MIL,MIA,W
Saturday May 24,MIL,MIA,L
Sunday May 25,MIL,MIA,W
Monday May 26,MIL,BAL,L
Tuesday May 27,MIL,BAL,W
Wednesday May 28,MIL,BAL,W
Friday May 30,MIL,CHC,W
Saturday May 31,MIL,CHC,L
Sunday Jun 1,MIL,CHC,W
Monday Jun 2,MIL,MIN,W
Tuesday Jun 3,MIL,MIN,L
Wednesday Jun 4,MIL,MIN,L
Thursday Jun 5,MIL,MIN,W
Friday Jun 6,MIL,PIT,L
Saturday Jun 7,MIL,PIT,W
Sunday Jun 8,MIL,PIT,W
Tuesday Jun 10,MIL,NYM,L
Wednesday Jun 11,MIL,NYM,W
Thursday Jun 12,MIL,NYM,W
Friday Jun 13,MIL,CIN,L
Saturday Jun 14,MIL,CIN,W
Sunday Jun 15,MIL,CIN,L
Monday Jun 16,MIL,ARI,W
Tuesday Jun 17,MIL,ARI,W
Wednesday Jun 18,MIL,ARI,L
Thursday Jun 19,MIL,ARI,W
Friday Jun 20,MIL,COL,W
Saturday Jun 21,MIL,COL,W
Sunday Jun 22,MIL,COL,W
Monday Jun 23,MIL,WSN,L
Tuesday Jun 24,MIL,WSN,L
Wednesday Jun 25,MIL,WSN,W
Thursday Jun 26,MIL,COL,W
Friday Jun 27,MIL,COL,W
Saturday Jun 28,MIL,COL,W
Sunday Jun 29,MIL,COL,L
Tuesday Jul 1,MIL,TOR,L
Wednesday Jul 2,MIL,TOR,L
Friday Jul 4,MIL,CIN,L
Saturday Jul 5,MIL,CIN,W
Sunday Jul 6,MIL,CIN,L
Monday Jul 7,MIL,PHI,L
Tuesday Jul 8,MIL,PHI,L
Wednesday Jul 9,MIL,PHI,L
Thursday Jul 10,MIL,PHI,L
Friday Jul 11,MIL,STL,L
Saturday Jul 12,MIL,STL,L
Sunday Jul 13,MIL,STL,W
Friday Jul 18,MIL,WSN,W
Saturday Jul 19,MIL,WSN,L
Sunday Jul 20,MIL,WSN,L
Monday Jul 21,MIL,CIN,W
Tuesday Jul 22,MIL,CIN,W
Wednesday Jul 23,MIL,CIN,W
Thursday Jul 24,MIL,NYM,W
Friday Jul 25,MIL,NYM,L
Saturday Jul 26,MIL,NYM,W
Sunday Jul 27,MIL,NYM,L
Monday Jul 28,MIL,TBR,L
Tuesday Jul 29,MIL,TBR,L
Wednesday Jul 30,MIL,TBR,W
Friday Aug 1,MIL,STL,W
Saturday Aug 2,MIL,STL,L
Sunday Aug 3,MIL,STL,L
Tuesday Aug 5,MIL,SFG,W
Wednesday Aug 6,MIL,SFG,L
Thursday Aug 7,MIL,SFG,W
Friday Aug 8,MIL,LAD,W
Saturday Aug 9,MIL,LAD,W
Sunday Aug 10,MIL,LAD,L
Monday Aug 11,MIL,CHC,W
Tuesday Aug 12,MIL,CHC,L
Wednesday Aug 13,MIL,CHC,L
Thursday Aug 14,MIL,CHC,W
Friday Aug 15,MIL,LAD,W
Saturday Aug 16,MIL,LAD,W
Sunday Aug 17,MIL,LAD,W
Tuesday Aug 19,MIL,TOR,W
Wednesday Aug 20,MIL,TOR,L
Friday Aug 22,MIL,PIT,L
Saturday Aug 23,MIL,PIT,L
Sunday Aug 24,MIL,PIT,W
Monday Aug 25,MIL,SDP,W
Tuesday Aug 26,MIL,SDP,L
Wednesday Aug 27,MIL,SDP,L
Friday Aug 29,MIL,SFG,L
Saturday Aug 30,MIL,SFG,L
Sunday Aug 31,MIL,SFG,L
Monday Sep 1,MIL,CHC,L
Tuesday Sep 2,MIL,CHC,L
Wednesday Sep 3,MIL,CHC,L
Thursday Sep 4,MIL,STL,L
Friday Sep 5,MIL,STL,W
Saturday Sep 6,MIL,STL,L
Sunday Sep 7,MIL,STL,L
Monday Sep 8,MIL,MIA,L
Tuesday Sep 9,MIL,MIA,L
Wednesday Sep 10,MIL,MIA,W
Thursday Sep 11,MIL,MIA,W
Friday Sep 12,MIL,CIN,W
Saturday Sep 13,MIL,CIN,L
Sunday Sep 14,MIL,CIN,W
Tuesday Sep 16,MIL,STL,W
Wednesday Sep 17,MIL,STL,L
Thursday Sep 18,MIL,STL,L
Friday Sep 19,MIL,PIT,L
Saturday Sep 20,MIL,PIT,W
Sunday Sep 21,MIL,PIT,L
Tuesday Sep 23,MIL,CIN,L
Wednesday Sep 24,MIL,CIN,W
Thursday Sep 25,MIL,CIN,L
Friday Sep 26,MIL,CHC,L
Saturday Sep 27,MIL,CHC,W
Sunday Sep 28,MIL,CHC,L
Monday Mar 31,STL,CIN,W
Wednesday Apr 2,STL,CIN,L
Thursday Apr 3,STL,CIN,W
Friday Apr 4,STL,PIT,L
Saturday Apr 5,STL,PIT,W
Sunday Apr 6,STL,PIT,L
Monday Apr 7,STL,CIN,W
Tuesday Apr 8,STL,CIN,W
Wednesday Apr 9,STL,CIN,L
Friday Apr 11,STL,CHC,L
Saturday Apr 12,STL,CHC,W
Sunday Apr 13,STL,CHC,W
Monday Apr 14,STL,MIL,W
Tuesday Apr 15,STL,MIL,W
Wednesday Apr 16,STL,MIL,L
Thursday Apr 17,STL,WSN,W
Friday Apr 18,STL,WSN,L
Saturday Apr 19,STL,WSN,W
Sunday Apr 20,STL,WSN,L
Monday Apr 21,STL,NYM,L
Tuesday Apr 22,STL,NYM,W
Wednesday Apr 23,STL,NYM,L
Thursday Apr 24,STL,NYM,L
Friday Apr 25,STL,PIT,W
Saturday Apr 26,STL,PIT,L
Sunday Apr 27,STL,PIT,W
Monday Apr 28,STL,MIL,L
Tuesday Apr 29,STL,MIL,L
Wednesday Apr 30,STL,MIL,W
Friday May 2,STL,CHC,L
Saturday May 3,STL,CHC,L
Sunday May 4,STL,CHC,W
Monday May 5,STL,ATL,W
Tuesday May 6,STL,ATL,L
Wednesday May 7,STL,ATL,W
Friday May 9,STL,PIT,L
Saturday May 10,STL,PIT,L
Sunday May 11,STL,PIT,W
Monday May 12,STL,CHC,L
Tuesday May 13,STL,CHC,W
Thursday May 15,STL,CHC,W
Friday May 16,STL,ATL,W
Saturday May 17,STL,ATL,W
Sunday May 18,STL,ATL,L
Tuesday May 20,STL,ARI,W
Wednesday May 21,STL,ARI,W
Thursday May 22,STL,ARI,W
Friday May 23,STL,CIN,L
Saturday May 24,STL,CIN,W
Sunday May 25,STL,CIN,W
Monday May 26,STL,NYY,L
Tuesday May 27,STL,NYY,W
Wednesday May 28,STL,NYY,L
Thursday May 29,STL,SFG,L
Friday May 30,STL,SFG,L
Saturday May 31,STL,SFG,W
Sunday Jun 1,STL,SFG,L
Monday Jun 2,STL,KCR,L
Tuesday Jun 3,STL,KCR,L
Wednesday Jun 4,STL,KCR,W
Thursday Jun 5,STL,KCR,L
Friday Jun 6,STL,TOR,L
Saturday Jun 7,STL,TOR,W
Sunday Jun 8,STL,TOR,W
Tuesday Jun 10,STL,TBR,W
Wednesday Jun 11,STL,TBR,L
Friday Jun 13,STL,WSN,W
Saturday Jun 14,STL,WSN,W
Sunday Jun 15,STL,WSN,W
Monday Jun 16,STL,NYM,W
Tuesday Jun 17,STL,NYM,W
Wednesday Jun 18,STL,NYM,L
Thursday Jun 19,STL,PHI,L
Friday Jun 20,STL,PHI,L
Saturday Jun 21,STL,PHI,W
Sunday Jun 22,STL,PHI,W
Monday Jun 23,STL,COL,W
Tuesday Jun 24,STL,COL,L
Wednesday Jun 25,STL,COL,W
Thursday Jun 26,STL,LAD,L
Friday Jun 27,STL,LAD,W
Saturday Jun 28,STL,LAD,L
Sunday Jun 29,STL,LAD,L
Tuesday Jul 1,STL,SFG,L
Wednesday Jul 2,STL,SFG,W
Thursday Jul 3,STL,SFG,W
Friday Jul 4,STL,MIA,W
Saturday Jul 5,STL,MIA,L
Sunday Jul 6,STL,MIA,L
Monday Jul 7,STL,PIT,W
Tuesday Jul 8,STL,PIT,W
Wednesday Jul 9,STL,PIT,W
Thursday Jul 10,STL,PIT,L
Friday Jul 11,STL,MIL,W
Saturday Jul 12,STL,MIL,W
Sunday Jul 13,STL,MIL,L
Friday Jul 18,STL,LAD,W
Saturday Jul 19,STL,LAD,W
Sunday Jul 20,STL,LAD,L
Tuesday Jul 22,STL,TBR,L
Wednesday Jul 23,STL,TBR,L
Friday Jul 25,STL,CHC,L
Saturday Jul 26,STL,CHC,W
Sunday Jul 27,STL,CHC,W
Tuesday Jul 29,STL,SDP,L
Wednesday Jul 30,STL,SDP,L
Thursday Jul 31,STL,SDP,W
Friday Aug 1,STL,MIL,L
Saturday Aug 2,STL,MIL,W
Sunday Aug 3,STL,MIL,W
Tuesday Aug 5,STL,BOS,W
Wednesday Aug 6,STL,BOS,L
Thursday Aug 7,STL,BOS,W
Friday Aug 8,STL,BAL,L
Saturday Aug 9,STL,BAL,L
Sunday Aug 10,STL,BAL,W
Monday Aug 11,STL,MIA,L
Tuesday Aug 12,STL,MIA,L
Wednesday Aug 13,STL,MIA,W
Thursday Aug 14,STL,SDP,W
Friday Aug 15,STL,SDP,W
Saturday Aug 16,STL,SDP,L
Sunday Aug 17,STL,SDP,W
Monday Aug 18,STL,CIN,W
Tuesday Aug 19,STL,CIN,W
Wednesday Aug 20,STL,CIN,W
Friday Aug 22,STL,PHI,L
Saturday Aug 23,STL,PHI,W
Sunday Aug 24,STL,PHI,L
Monday Aug 25,STL,PIT,W
Tuesday Aug 26,STL,PIT,L
Wednesday Aug 27,STL,PIT,L
Friday Aug 29,STL,CHC,L
Saturday Aug 30,STL,CHC,L
Saturday Aug 30,STL,CHC,W
Sunday Aug 31,STL,CHC,W
Monday Sep 1,STL,PIT,W
Tuesday Sep 2,STL,PIT,W
Wednesday Sep 3,STL,PIT,W
Thursday Sep 4,STL,MIL,W
Friday Sep 5,STL,MIL,L
Saturday Sep 6,STL,MIL,W
Sunday Sep 7,STL,MIL,W
Monday Sep 8,STL,CIN,W
Tuesday Sep 9,STL,CIN,L
Wednesday Sep 10,STL,CIN,L
Thursday Sep 11,STL,CIN,L
Friday Sep 12,STL,COL,W
Saturday Sep 13,STL,COL,W
Sunday Sep 14,STL,COL,W
Tuesday Sep 16,STL,MIL,L
Wednesday Sep 17,STL,MIL,W
Thursday Sep 18,STL,MIL,W
Friday Sep 19,STL,CIN,W
Saturday Sep 20,STL,CIN,W
Sunday Sep 21,STL,CIN,L
Monday Sep 22,STL,CHC,W
Tuesday Sep 23,STL,CHC,L
Wednesday Sep 24,STL,CHC,L
Friday Sep 26,STL,ARI,W
Saturday Sep 27,STL,ARI,L
Sunday Sep 28,STL,ARI,W
Monday Mar 31,PIT,CHC,W
Wednesday Apr 2,PIT,CHC,W
Thursday Apr 3,PIT,CHC,L
Friday Apr 4,PIT,STL,W
Saturday Apr 5,PIT,STL,L
Sunday Apr 6,PIT,STL,W
Tuesday Apr 8,PIT,CHC,W
Wednesday Apr 9,PIT,CHC,L
Thursday Apr 10,PIT,CHC,W
Friday Apr 11,PIT,MIL,L
Saturday Apr 12,PIT,MIL,L
Sunday Apr 13,PIT,MIL,L
Monday Apr 14,PIT,CIN,W
Tuesday Apr 15,PIT,CIN,L
Wednesday Apr 16,PIT,CIN,L
Thursday Apr 17,PIT,MIL,W
Friday Apr 18,PIT,MIL,L
Saturday Apr 19,PIT,MIL,L
Sunday Apr 20,PIT,MIL,L
Monday Apr 21,PIT,CIN,W
Tuesday Apr 22,PIT,CIN,L
Wednesday Apr 23,PIT,CIN,L
Thursday Apr 24,PIT,CIN,L
Friday Apr 25,PIT,STL,L
Saturday Apr 26,PIT,STL,W
Sunday Apr 27,PIT,STL,L
Thursday May 1,PIT,BAL,L
Thursday May 1,PIT,BAL,L
Friday May 2,PIT,TOR,W
Saturday May 3,PIT,TOR,W
Sunday May 4,PIT,TOR,L
Monday May 5,PIT,SFG,L
Tuesday May 6,PIT,SFG,W
Wednesday May 7,PIT,SFG,W
Friday May 9,PIT,STL,W
Saturday May 10,PIT,STL,W
Sunday May 11,PIT,STL,L
Tuesday May 13,PIT,MIL,L
Wednesday May 14,PIT,MIL,W
Thursday May 15,PIT,MIL,L
Saturday May 17,PIT,NYY,L
Sunday May 18,PIT,NYY,L
Sunday May 18,PIT,NYY,W
Tuesday May 20,PIT,BAL,L
Wednesday May 21,PIT,BAL,W
Thursday May 22,PIT,WSN,W
Friday May 23,PIT,WSN,W
Saturday May 24,PIT,WSN,W
Sunday May 25,PIT,WSN,L
Monday May 26,PIT,NYM,W
Tuesday May 27,PIT,NYM,L
Wednesday May 28,PIT,NYM,L
Thursday May 29,PIT,LAD,W
Friday May 30,PIT,LAD,W
Saturday May 31,PIT,LAD,L
Sunday Jun 1,PIT,LAD,W
Monday Jun 2,PIT,SDP,W
Tuesday Jun 3,PIT,SDP,W
Wednesday Jun 4,PIT,SDP,L
Friday Jun 6,PIT,MIL,W
Saturday Jun 7,PIT,MIL,L
Sunday Jun 8,PIT,MIL,L
Monday Jun 9,PIT,CHC,W
Tuesday Jun 10,PIT,CHC,L
Wednesday Jun 11,PIT,CHC,W
Thursday Jun 12,PIT,CHC,W
Friday Jun 13,PIT,MIA,W
Saturday Jun 14,PIT,MIA,W
Sunday Jun 15,PIT,MIA,L
Tuesday Jun 17,PIT,CIN,L
Wednesday Jun 18,PIT,CIN,L
Thursday Jun 19,PIT,CIN,W
Friday Jun 20,PIT,CHC,L
Saturday Jun 21,PIT,CHC,W
Sunday Jun 22,PIT,CHC,W
Monday Jun 23,PIT,TBR,W
Tuesday Jun 24,PIT,TBR,W
Wednesday Jun 25,PIT,TBR,L
Thursday Jun 26,PIT,NYM,W
Friday Jun 27,PIT,NYM,W
Saturday Jun 28,PIT,NYM,L
Sunday Jun 29,PIT,NYM,W
Tuesday Jul 1,PIT,ARI,W
Wednesday Jul 2,PIT,ARI,W
Thursday Jul 3,PIT,ARI,L
Friday Jul 4,PIT,PHI,W
Saturday Jul 5,PIT,PHI,W
Sunday Jul 6,PIT,PHI,W
Monday Jul 7,PIT,STL,L
Tuesday Jul 8,PIT,STL,L
Wednesday Jul 9,PIT,STL,L
Thursday Jul 10,PIT,STL,W
Friday Jul 11,PIT,CIN,L
Saturday Jul 12,PIT,CIN,W
Sunday Jul 13,PIT,CIN,L
Friday Jul 18,PIT,COL,W
Saturday Jul 19,PIT,COL,W
Sunday Jul 20,PIT,COL,W
Monday Jul 21,PIT,LAD,L
Tuesday Jul 22,PIT,LAD,W
Wednesday Jul 23,PIT,LAD,W
Friday Jul 25,PIT,COL,L
Saturday Jul 26,PIT,COL,L
Sunday Jul 27,PIT,COL,W
Monday Jul 28,PIT,SFG,W
Tuesday Jul 29,PIT,SFG,W
Wednesday Jul 30,PIT,SFG,L
Thursday Jul 31,PIT,ARI,L
Friday Aug 1,PIT,ARI,W
Saturday Aug 2,PIT,ARI,W
Sunday Aug 3,PIT,ARI,L
Tuesday Aug 5,PIT,MIA,L
Wednesday Aug 6,PIT,MIA,W
Thursday Aug 7,PIT,MIA,W
Friday Aug 8,PIT,SDP,W
Saturday Aug 9,PIT,SDP,L
Sunday Aug 10,PIT,SDP,L
Monday Aug 11,PIT,DET,W
Tuesday Aug 12,PIT,DET,W
Wednesday Aug 13,PIT,DET,L
Thursday Aug 14,PIT,DET,L
Friday Aug 15,PIT,WSN,L
Saturday Aug 16,PIT,WSN,L
Sunday Aug 17,PIT,WSN,L
Monday Aug 18,PIT,ATL,L
Tuesday Aug 19,PIT,ATL,L
Wednesday Aug 20,PIT,ATL,W
Friday Aug 22,PIT,MIL,W
Saturday Aug 23,PIT,MIL,W
Sunday Aug 24,PIT,MIL,L
Monday Aug 25,PIT,STL,L
Tuesday Aug 26,PIT,STL,W
Wednesday Aug 27,PIT,STL,W
Friday Aug 29,PIT,CIN,W
Saturday Aug 30,PIT,CIN,W
Sunday Aug 31,PIT,CIN,L
Monday Sep 1,PIT,STL,L
Tuesday Sep 2,PIT,STL,L
Wednesday Sep 3,PIT,STL,L
Friday Sep 5,PIT,CHC,W
