date,team,opp,wl
Tuesday Jun 19,MIA,BOS,L
Wednesday Jun 20,MIA,BOS,L
Thursday Jun 21,MIA,BOS,L
Friday Jun 22,MIA,TOR,L
Saturday Jun 23,MIA,TOR,L
Sunday Jun 24,MIA,TOR,W
Monday Jun 25,MIA,STL,L
Tuesday Jun 26,MIA,STL,L
Wednesday Jun 27,MIA,STL,W
Friday Jun 29,MIA,PHI,W
Saturday Jun 30,MIA,PHI,W
Sunday Jul 1,MIA,PHI,W
Monday Jul 2,MIA,MIL,L
Tuesday Jul 3,MIA,MIL,L
Wednesday Jul 4,MIA,MIL,W
Thursday Jul 5,MIA,MIL,W
Friday Jul 6,MIA,STL,W
Saturday Jul 7,MIA,STL,L
Sunday Jul 8,MIA,STL,L
Friday Jul 13,MIA,WSN,L
Saturday Jul 14,MIA,WSN,W
Sunday Jul 15,MIA,WSN,L
Monday Jul 16,MIA,WSN,W
Tuesday Jul 17,MIA,CHC,W
Wednesday Jul 18,MIA,CHC,L
Thursday Jul 19,MIA,CHC,L
Friday Jul 20,MIA,PIT,L
Saturday Jul 21,MIA,PIT,L
Sunday Jul 22,MIA,PIT,L
Monday Jul 23,MIA,ATL,W
Tuesday Jul 24,MIA,ATL,L
Wednesday Jul 25,MIA,ATL,L
Friday Jul 27,MIA,SDP,L
Saturday Jul 28,MIA,SDP,W
Sunday Jul 29,MIA,SDP,W
Monday Jul 30,MIA,ATL,L
Tuesday Jul 31,MIA,ATL,L
Wednesday Aug 1,MIA,ATL,W
Thursday Aug 2,MIA,ATL,L
Friday Aug 3,MIA,WSN,L
Friday Aug 3,MIA,WSN,W
Saturday Aug 4,MIA,WSN,L
Sunday Aug 5,MIA,WSN,L
Tuesday Aug 7,MIA,NYM,W
Wednesday Aug 8,MIA,NYM,W
Thursday Aug 9,MIA,NYM,L
Friday Aug 10,MIA,LAD,L
Saturday Aug 11,MIA,LAD,W
Sunday Aug 12,MIA,LAD,L
Monday Aug 13,MIA,PHI,L
Tuesday Aug 14,MIA,PHI,L
Wednesday Aug 15,MIA,PHI,W
Thursday Aug 16,MIA,COL,L
Friday Aug 17,MIA,COL,W
Saturday Aug 18,MIA,COL,W
Sunday Aug 19,MIA,COL,L
Monday Aug 20,MIA,ARI,W
Tuesday Aug 21,MIA,ARI,W
Wednesday Aug 22,MIA,ARI,L
Wednesday Aug 22,MIA,ARI,L
Friday Aug 24,MIA,LAD,L
Saturday Aug 25,MIA,LAD,L
Sunday Aug 26,MIA,LAD,W
Tuesday Aug 28,MIA,WSN,W
Wednesday Aug 29,MIA,WSN,L
Friday Aug 31,MIA,NYM,L
Saturday Sep 1,MIA,NYM,L
Sunday Sep 2,MIA,NYM,L
Monday Sep 3,MIA,MIL,W
Tuesday Sep 4,MIA,MIL,L
Wednesday Sep 5,MIA,MIL,L
Thursday Sep 6,MIA,MIL,W
Friday Sep 7,MIA,WSN,W
Saturday Sep 8,MIA,WSN,L
Sunday Sep 9,MIA,WSN,W
Monday Sep 10,MIA,PHI,L
Tuesday Sep 11,MIA,PHI,L
Wednesday Sep 12,MIA,PHI,L
Friday Sep 14,MIA,CIN,W
Saturday Sep 15,MIA,CIN,W
Sunday Sep 16,MIA,CIN,L
Monday Sep 17,MIA,ATL,L
Tuesday Sep 18,MIA,ATL,W
Wednesday Sep 19,MIA,ATL,L
Friday Sep 21,MIA,NYM,L
Saturday Sep 22,MIA,NYM,L
Sunday Sep 23,MIA,NYM,L
Tuesday Sep 25,MIA,ATL,L
Wednesday Sep 26,MIA,ATL,L
Thursday Sep 27,MIA,ATL,L
Friday Sep 28,MIA,PHI,W
Saturday Sep 29,MIA,PHI,L
Sunday Sep 30,MIA,PHI,L
Monday Oct 1,MIA,NYM,W
Tuesday Oct 2,MIA,NYM,W
Wednesday Oct 3,MIA,NYM,L
Thursday Apr 5,CHC,WSN,L
Saturday Apr 7,CHC,WSN,L
Sunday Apr 8,CHC,WSN,W
Monday Apr 9,CHC,MIL,L
Tuesday Apr 10,CHC,MIL,L
Wednesday Apr 11,CHC,MIL,L
Thursday Apr 12,CHC,MIL,W
Friday Apr 13,CHC,STL,W
Saturday Apr 14,CHC,STL,L
Sunday Apr 15,CHC,STL,L
Tuesday Apr 17,CHC,MIA,L
Wednesday Apr 18,CHC,MIA,L
Thursday Apr 19,CHC,MIA,L
Friday Apr 20,CHC,CIN,L
Saturday Apr 21,CHC,CIN,W
Sunday Apr 22,CHC,CIN,L
Monday Apr 23,CHC,STL,W
Tuesday Apr 24,CHC,STL,W
Wednesday Apr 25,CHC,STL,L
Friday Apr 27,CHC,PHI,W
Saturday Apr 28,CHC,PHI,L
Sunday Apr 29,CHC,PHI,W
Monday Apr 30,CHC,PHI,L
Wednesday May 2,CHC,CIN,W
Thursday May 3,CHC,CIN,L
Friday May 4,CHC,LAD,W
Saturday May 5,CHC,LAD,L
Sunday May 6,CHC,LAD,W
Monday May 7,CHC,ATL,W
Tuesday May 8,CHC,ATL,L
Wednesday May 9,CHC,ATL,W
Friday May 11,CHC,MIL,L
Saturday May 12,CHC,MIL,L
Sunday May 13,CHC,MIL,W
Monday May 14,CHC,STL,W
Tuesday May 15,CHC,STL,L
Wednesday May 16,CHC,PHI,L
Thursday May 17,CHC,PHI,L
Friday May 18,CHC,CHW,L
Saturday May 19,CHC,CHW,L
Sunday May 20,CHC,CHW,L
Monday May 21,CHC,HOU,L
Tuesday May 22,CHC,HOU,L
Wednesday May 23,CHC,HOU,L
Friday May 25,CHC,PIT,L
Saturday May 26,CHC,PIT,L
Sunday May 27,CHC,PIT,L
Monday May 28,CHC,SDP,W
Tuesday May 29,CHC,SDP,W
Wednesday May 30,CHC,SDP,W
Friday Jun 1,CHC,SFG,L
Saturday Jun 2,CHC,SFG,L
Sunday Jun 3,CHC,SFG,L
Monday Jun 4,CHC,SFG,L
Tuesday Jun 5,CHC,MIL,W
Wednesday Jun 6,CHC,MIL,L
Thursday Jun 7,CHC,MIL,L
Friday Jun 8,CHC,MIN,L
Saturday Jun 9,CHC,MIN,L
Sunday Jun 10,CHC,MIN,W
Tuesday Jun 12,CHC,DET,W
Wednesday Jun 13,CHC,DET,L
Thursday Jun 14,CHC,DET,L
Friday Jun 15,CHC,BOS,W
Saturday Jun 16,CHC,BOS,L
Sunday Jun 17,CHC,BOS,L
Monday Jun 18,CHC,CHW,W
Tuesday Jun 19,CHC,CHW,W
Wednesday Jun 20,CHC,CHW,L
Friday Jun 22,CHC,ARI,L
Saturday Jun 23,CHC,ARI,L
Sunday Jun 24,CHC,ARI,L
Monday Jun 25,CHC,NYM,W
Tuesday Jun 26,CHC,NYM,W
Wednesday Jun 27,CHC,NYM,L
Friday Jun 29,CHC,HOU,W
Saturday Jun 30,CHC,HOU,W
Sunday Jul 1,CHC,HOU,W
Monday Jul 2,CHC,ATL,W
Tuesday Jul 3,CHC,ATL,L
Wednesday Jul 4,CHC,ATL,W
Thursday Jul 5,CHC,ATL,L
Friday Jul 6,CHC,NYM,W
Saturday Jul 7,CHC,NYM,L
Sunday Jul 8,CHC,NYM,W
Friday Jul 13,CHC,ARI,W
Saturday Jul 14,CHC,ARI,W
Sunday Jul 15,CHC,ARI,W
Tuesday Jul 17,CHC,MIA,L
Wednesday Jul 18,CHC,MIA,W
Thursday Jul 19,CHC,MIA,W
Friday Jul 20,CHC,STL,L
Saturday Jul 21,CHC,STL,L
Sunday Jul 22,CHC,STL,L
Monday Jul 23,CHC,PIT,W
Tuesday Jul 24,CHC,PIT,W
Wednesday Jul 25,CHC,PIT,L
Friday Jul 27,CHC,STL,L
Saturday Jul 28,CHC,STL,W
Sunday Jul 29,CHC,STL,W
Monday Jul 30,CHC,PIT,W
Tuesday Jul 31,CHC,PIT,L
Wednesday Aug 1,CHC,PIT,L
Friday Aug 3,CHC,LAD,L
Saturday Aug 4,CHC,LAD,L
Sunday Aug 5,CHC,LAD,L
Monday Aug 6,CHC,SDP,L
Tuesday Aug 7,CHC,SDP,L
Wednesday Aug 8,CHC,SDP,L
Thursday Aug 9,CHC,CIN,W
Friday Aug 10,CHC,CIN,L
Saturday Aug 11,CHC,CIN,L
Sunday Aug 12,CHC,CIN,L
Monday Aug 13,CHC,HOU,W
Tuesday Aug 14,CHC,HOU,L
Wednesday Aug 15,CHC,HOU,W
Friday Aug 17,CHC,CIN,L
Saturday Aug 18,CHC,CIN,L
Saturday Aug 18,CHC,CIN,W
Sunday Aug 19,CHC,CIN,L
Monday Aug 20,CHC,MIL,L
Tuesday Aug 21,CHC,MIL,L
Wednesday Aug 22,CHC,MIL,L
Friday Aug 24,CHC,COL,W
Saturday Aug 25,CHC,COL,L
Sunday Aug 26,CHC,COL,W
Monday Aug 27,CHC,MIL,L
Tuesday Aug 28,CHC,MIL,L
Wednesday Aug 29,CHC,MIL,L
Thursday Aug 30,CHC,MIL,W
Friday Aug 31,CHC,SFG,W
Saturday Sep 1,CHC,SFG,L
Sunday Sep 2,CHC,SFG,L
Monday Sep 3,CHC,WSN,L
Tuesday Sep 4,CHC,WSN,L
Wednesday Sep 5,CHC,WSN,L
Thursday Sep 6,CHC,WSN,L
Friday Sep 7,CHC,PIT,W
Saturday Sep 8,CHC,PIT,W
Sunday Sep 9,CHC,PIT,W
Monday Sep 10,CHC,HOU,W
Tuesday Sep 11,CHC,HOU,L
Wednesday Sep 12,CHC,HOU,W
Friday Sep 14,CHC,PIT,W
Saturday Sep 15,CHC,PIT,L
Sunday Sep 16,CHC,PIT,W
Monday Sep 17,CHC,PIT,L
Tuesday Sep 18,CHC,CIN,L
Wednesday Sep 19,CHC,CIN,L
Thursday Sep 20,CHC,CIN,L
Friday Sep 21,CHC,STL,W
Saturday Sep 22,CHC,STL,L
Sunday Sep 23,CHC,STL,L
Tuesday Sep 25,CHC,COL,L
Wednesday Sep 26,CHC,COL,L
Thursday Sep 27,CHC,COL,L
Friday Sep 28,CHC,ARI,L
Saturday Sep 29,CHC,ARI,L
Sunday Sep 30,CHC,ARI,W
Monday Oct 1,CHC,HOU,L
Tuesday Oct 2,CHC,HOU,L
Wednesday Oct 3,CHC,HOU,W
Friday Apr 6,MIL,STL,L
Saturday Apr 7,MIL,STL,W
Sunday Apr 8,MIL,STL,L
Monday Apr 9,MIL,CHC,W
Tuesday Apr 10,MIL,CHC,W
Wednesday Apr 11,MIL,CHC,W
Thursday Apr 12,MIL,CHC,L
Friday Apr 13,MIL,ATL,L
Saturday Apr 14,MIL,ATL,L
Sunday Apr 15,MIL,ATL,L
Tuesday Apr 17,MIL,LAD,W
Wednesday Apr 18,MIL,LAD,W
Thursday Apr 19,MIL,LAD,L
Friday Apr 20,MIL,COL,L
Saturday Apr 21,MIL,COL,W
Sunday Apr 22,MIL,COL,L
Monday Apr 23,MIL,HOU,W
Tuesday Apr 24,MIL,HOU,W
Wednesday Apr 25,MIL,HOU,L
Friday Apr 27,MIL,STL,L
Saturday Apr 28,MIL,STL,L
Sunday Apr 29,MIL,STL,W
Monday Apr 30,MIL,SDP,W
Tuesday May 1,MIL,SDP,L
Wednesday May 2,MIL,SDP,L
Friday May 4,MIL,SFG,W
Saturday May 5,MIL,SFG,L
Sunday May 6,MIL,SFG,L
Monday May 7,MIL,CIN,L
Tuesday May 8,MIL,CIN,W
Wednesday May 9,MIL,CIN,L
Friday May 11,MIL,CHC,W
Saturday May 12,MIL,CHC,W
Sunday May 13,MIL,CHC,L
Monday May 14,MIL,NYM,L
Tuesday May 15,MIL,NYM,W
Wednesday May 16,MIL,HOU,L
Thursday May 17,MIL,HOU,L
Friday May 18,MIL,MIN,L
Saturday May 19,MIL,MIN,L
Sunday May 20,MIL,MIN,W
Monday May 21,MIL,SFG,L
Tuesday May 22,MIL,SFG,L
Wednesday May 23,MIL,SFG,W
Friday May 25,MIL,ARI,W
Saturday May 26,MIL,ARI,L
Sunday May 27,MIL,ARI,L
Monday May 28,MIL,LAD,W
Tuesday May 29,MIL,LAD,W
Wednesday May 30,MIL,LAD,W
Thursday May 31,MIL,LAD,W
Friday Jun 1,MIL,PIT,L
Saturday Jun 2,MIL,PIT,W
Sunday Jun 3,MIL,PIT,L
Tuesday Jun 5,MIL,CHC,L
Wednesday Jun 6,MIL,CHC,W
Thursday Jun 7,MIL,CHC,W
Friday Jun 8,MIL,SDP,W
Saturday Jun 9,MIL,SDP,L
Sunday Jun 10,MIL,SDP,W
Tuesday Jun 12,MIL,KCR,L
Wednesday Jun 13,MIL,KCR,L
Thursday Jun 14,MIL,KCR,L
Friday Jun 15,MIL,MIN,W
Saturday Jun 16,MIL,MIN,W
Sunday Jun 17,MIL,MIN,L
Monday Jun 18,MIL,TOR,W
Tuesday Jun 19,MIL,TOR,L
Wednesday Jun 20,MIL,TOR,W
Friday Jun 22,MIL,CHW,W
Saturday Jun 23,MIL,CHW,L
Sunday Jun 24,MIL,CHW,L
Monday Jun 25,MIL,CIN,L
Tuesday Jun 26,MIL,CIN,L
Wednesday Jun 27,MIL,CIN,W
Friday Jun 29,MIL,ARI,L
Saturday Jun 30,MIL,ARI,W
Sunday Jul 1,MIL,ARI,W
Monday Jul 2,MIL,MIA,W
Tuesday Jul 3,MIL,MIA,W
Wednesday Jul 4,MIL,MIA,L
Thursday Jul 5,MIL,MIA,L
Friday Jul 6,MIL,HOU,W
Saturday Jul 7,MIL,HOU,L
Sunday Jul 8,MIL,HOU,W
Friday Jul 13,MIL,PIT,W
Saturday Jul 14,MIL,PIT,L
Sunday Jul 15,MIL,PIT,W
Monday Jul 16,MIL,STL,L
Tuesday Jul 17,MIL,STL,W
Wednesday Jul 18,MIL,STL,W
Friday Jul 20,MIL,CIN,L
Saturday Jul 21,MIL,CIN,L
Sunday Jul 22,MIL,CIN,L
Monday Jul 23,MIL,PHI,L
Tuesday Jul 24,MIL,PHI,L
Wednesday Jul 25,MIL,PHI,L
Thursday Jul 26,MIL,WSN,L
Friday Jul 27,MIL,WSN,W
Saturday Jul 28,MIL,WSN,L
Sunday Jul 29,MIL,WSN,L
Monday Jul 30,MIL,HOU,W
Tuesday Jul 31,MIL,HOU,W
Wednesday Aug 1,MIL,HOU,W
Friday Aug 3,MIL,STL,L
Saturday Aug 4,MIL,STL,L
Sunday Aug 5,MIL,STL,L
Monday Aug 6,MIL,CIN,W
Tuesday Aug 7,MIL,CIN,W
Wednesday Aug 8,MIL,CIN,W
Friday Aug 10,MIL,HOU,L
Saturday Aug 11,MIL,HOU,L
Sunday Aug 12,MIL,HOU,W
Monday Aug 13,MIL,COL,L
Tuesday Aug 14,MIL,COL,L
Wednesday Aug 15,MIL,COL,L
Thursday Aug 16,MIL,PHI,W
Friday Aug 17,MIL,PHI,W
Saturday Aug 18,MIL,PHI,L
Sunday Aug 19,MIL,PHI,L
Monday Aug 20,MIL,CHC,W
Tuesday Aug 21,MIL,CHC,W
Wednesday Aug 22,MIL,CHC,W
Friday Aug 24,MIL,PIT,W
Saturday Aug 25,MIL,PIT,L
Sunday Aug 26,MIL,PIT,W
Monday Aug 27,MIL,CHC,W
Tuesday Aug 28,MIL,CHC,W
Wednesday Aug 29,MIL,CHC,W
Thursday Aug 30,MIL,CHC,L
Friday Aug 31,MIL,PIT,W
Saturday Sep 1,MIL,PIT,W
Sunday Sep 2,MIL,PIT,W
Monday Sep 3,MIL,MIA,L
Tuesday Sep 4,MIL,MIA,W
Wednesday Sep 5,MIL,MIA,W
Thursday Sep 6,MIL,MIA,L
Friday Sep 7,MIL,STL,W
Saturday Sep 8,MIL,STL,W
Sunday Sep 9,MIL,STL,L
Monday Sep 10,MIL,ATL,W
Tuesday Sep 11,MIL,ATL,W
Wednesday Sep 12,MIL,ATL,W
Friday Sep 14,MIL,NYM,L
Saturday Sep 15,MIL,NYM,W
Sunday Sep 16,MIL,NYM,W
Tuesday Sep 18,MIL,PIT,W
Wednesday Sep 19,MIL,PIT,W
Thursday Sep 20,MIL,PIT,W
Friday Sep 21,MIL,WSN,W
Saturday Sep 22,MIL,WSN,L
Sunday Sep 23,MIL,WSN,W
Monday Sep 24,MIL,WSN,L
Tuesday Sep 25,MIL,CIN,L
Wednesday Sep 26,MIL,CIN,W
Thursday Sep 27,MIL,CIN,L
Friday Sep 28,MIL,HOU,L
Saturday Sep 29,MIL,HOU,W
Sunday Sep 30,MIL,HOU,L
Monday Oct 1,MIL,SDP,W
Tuesday Oct 2,MIL,SDP,W
Wednesday Oct 3,MIL,SDP,L
Wednesday Apr 4,STL,MIA,W
Friday Apr 6,STL,MIL,W
Saturday Apr 7,STL,MIL,L
Sunday Apr 8,STL,MIL,W
Monday Apr 9,STL,CIN,W
Tuesday Apr 10,STL,CIN,W
Wednesday Apr 11,STL,CIN,L
Friday Apr 13,STL,CHC,L
Saturday Apr 14,STL,CHC,W
Sunday Apr 15,STL,CHC,W
Tuesday Apr 17,STL,CIN,W
Wednesday Apr 18,STL,CIN,W
Thursday Apr 19,STL,CIN,L
Friday Apr 20,STL,PIT,W
Saturday Apr 21,STL,PIT,L
Sunday Apr 22,STL,PIT,W
Monday Apr 23,STL,CHC,L
Tuesday Apr 24,STL,CHC,L
Wednesday Apr 25,STL,CHC,W
Friday Apr 27,STL,MIL,W
Saturday Apr 28,STL,MIL,W
Sunday Apr 29,STL,MIL,L
Tuesday May 1,STL,PIT,W
Wednesday May 2,STL,PIT,W
Thursday May 3,STL,PIT,L
Friday May 4,STL,HOU,L
Saturday May 5,STL,HOU,L
Sunday May 6,STL,HOU,W
Monday May 7,STL,ARI,W
Tuesday May 8,STL,ARI,W
Wednesday May 9,STL,ARI,W
Friday May 11,STL,ATL,L
Saturday May 12,STL,ATL,L
Sunday May 13,STL,ATL,L
Monday May 14,STL,CHC,L
Tuesday May 15,STL,CHC,W
Wednesday May 16,STL,SFG,W
Thursday May 17,STL,SFG,L
Friday May 18,STL,LAD,L
Saturday May 19,STL,LAD,L
Sunday May 20,STL,LAD,L
Monday May 21,STL,SDP,W
Tuesday May 22,STL,SDP,W
Wednesday May 23,STL,SDP,W
Thursday May 24,STL,PHI,L
Friday May 25,STL,PHI,L
Saturday May 26,STL,PHI,L
Sunday May 27,STL,PHI,W
Monday May 28,STL,ATL,W
Tuesday May 29,STL,ATL,L
Wednesday May 30,STL,ATL,L
Friday Jun 1,STL,NYM,L
Saturday Jun 2,STL,NYM,L
Sunday Jun 3,STL,NYM,L
Monday Jun 4,STL,NYM,W
Tuesday Jun 5,STL,HOU,L
Wednesday Jun 6,STL,HOU,W
Thursday Jun 7,STL,HOU,W
Friday Jun 8,STL,CLE,L
Saturday Jun 9,STL,CLE,W
Sunday Jun 10,STL,CLE,L
Tuesday Jun 12,STL,CHW,L
Wednesday Jun 13,STL,CHW,W
Thursday Jun 14,STL,CHW,W
Friday Jun 15,STL,KCR,L
Saturday Jun 16,STL,KCR,W
Sunday Jun 17,STL,KCR,L
Tuesday Jun 19,STL,DET,L
Wednesday Jun 20,STL,DET,W
Thursday Jun 21,STL,DET,L
Friday Jun 22,STL,KCR,W
Saturday Jun 23,STL,KCR,W
Sunday Jun 24,STL,KCR,W
Monday Jun 25,STL,MIA,W
Tuesday Jun 26,STL,MIA,W
Wednesday Jun 27,STL,MIA,L
Friday Jun 29,STL,PIT,L
Saturday Jun 30,STL,PIT,L
Sunday Jul 1,STL,PIT,W
Monday Jul 2,STL,COL,W
Tuesday Jul 3,STL,COL,L
Wednesday Jul 4,STL,COL,W
Thursday Jul 5,STL,COL,W
Friday Jul 6,STL,MIA,L
Saturday Jul 7,STL,MIA,W
Sunday Jul 8,STL,MIA,W
Friday Jul 13,STL,CIN,L
Saturday Jul 14,STL,CIN,L
Sunday Jul 15,STL,CIN,L
Monday Jul 16,STL,MIL,W
Tuesday Jul 17,STL,MIL,L
Wednesday Jul 18,STL,MIL,L
Friday Jul 20,STL,CHC,W
Saturday Jul 21,STL,CHC,W
Sunday Jul 22,STL,CHC,W
Monday Jul 23,STL,LAD,L
Tuesday Jul 24,STL,LAD,W
Wednesday Jul 25,STL,LAD,W
Thursday Jul 26,STL,LAD,W
Friday Jul 27,STL,CHC,W
Saturday Jul 28,STL,CHC,L
Sunday Jul 29,STL,CHC,L
Tuesday Jul 31,STL,COL,W
Wednesday Aug 1,STL,COL,W
Thursday Aug 2,STL,COL,L
Friday Aug 3,STL,MIL,W
Saturday Aug 4,STL,MIL,W
Sunday Aug 5,STL,MIL,W
Monday Aug 6,STL,SFG,W
Tuesday Aug 7,STL,SFG,L
Wednesday Aug 8,STL,SFG,L
Thursday Aug 9,STL,SFG,W
Friday Aug 10,STL,PHI,L
Saturday Aug 11,STL,PHI,W
Sunday Aug 12,STL,PHI,L
Tuesday Aug 14,STL,ARI,W
Wednesday Aug 15,STL,ARI,W
Thursday Aug 16,STL,ARI,L
Friday Aug 17,STL,PIT,L
Saturday Aug 18,STL,PIT,W
Sunday Aug 19,STL,PIT,L
Tuesday Aug 21,STL,HOU,W
Wednesday Aug 22,STL,HOU,W
Thursday Aug 23,STL,HOU,W
Friday Aug 24,STL,CIN,W
Saturday Aug 25,STL,CIN,L
Sunday Aug 26,STL,CIN,W
Monday Aug 27,STL,PIT,W
Tuesday Aug 28,STL,PIT,L
Wednesday Aug 29,STL,PIT,L
Thursday Aug 30,STL,WSN,L
Friday Aug 31,STL,WSN,L
Saturday Sep 1,STL,WSN,W
Sunday Sep 2,STL,WSN,L
Monday Sep 3,STL,NYM,W
Tuesday Sep 4,STL,NYM,W
Wednesday Sep 5,STL,NYM,L
Friday Sep 7,STL,MIL,L
Saturday Sep 8,STL,MIL,L
Sunday Sep 9,STL,MIL,W
Monday Sep 10,STL,SDP,L
Tuesday Sep 11,STL,SDP,L
Wednesday Sep 12,STL,SDP,L
Thursday Sep 13,STL,LAD,W
Friday Sep 14,STL,LAD,L
Saturday Sep 15,STL,LAD,L
Sunday Sep 16,STL,LAD,W
Tuesday Sep 18,STL,HOU,W
Wednesday Sep 19,STL,HOU,W
Thursday Sep 20,STL,HOU,W
Friday Sep 21,STL,CHC,L
Saturday Sep 22,STL,CHC,W
Sunday Sep 23,STL,CHC,W
Monday Sep 24,STL,HOU,W
Tuesday Sep 25,STL,HOU,W
Wednesday Sep 26,STL,HOU,L
Friday Sep 28,STL,WSN,W
Saturday Sep 29,STL,WSN,L
Sunday Sep 30,STL,WSN,W
Monday Oct 1,STL,CIN,W
Tuesday Oct 2,STL,CIN,L
Wednesday Oct 3,STL,CIN,W
Thursday Apr 5,PIT,PHI,L
Saturday Apr 7,PIT,PHI,W
Sunday Apr 8,PIT,PHI,W
Tuesday Apr 10,PIT,LAD,L
Wednesday Apr 11,PIT,LAD,L
Thursday Apr 12,PIT,LAD,L
Friday Apr 13,PIT,SFG,L
Saturday Apr 14,PIT,SFG,L
Sunday Apr 15,PIT,SFG,W
Monday Apr 16,PIT,ARI,L
Tuesday Apr 17,PIT,ARI,W
Wednesday Apr 18,PIT,ARI,W
Friday Apr 20,PIT,STL,L
Saturday Apr 21,PIT,STL,W
Sunday Apr 22,PIT,STL,L
Tuesday Apr 24,PIT,COL,W
Wednesday Apr 25,PIT,COL,L
Wednesday Apr 25,PIT,COL,W
Friday Apr 27,PIT,ATL,L
Saturday Apr 28,PIT,ATL,W
Sunday Apr 29,PIT,ATL,L
Monday Apr 30,PIT,ATL,W
Tuesday May 1,PIT,STL,L
Wednesday May 2,PIT,STL,L
Thursday May 3,PIT,STL,W
Friday May 4,PIT,CIN,L
Saturday May 5,PIT,CIN,W
Sunday May 6,PIT,CIN,L
Tuesday May 8,PIT,WSN,W
Wednesday May 9,PIT,WSN,W
Thursday May 10,PIT,WSN,L
Friday May 11,PIT,HOU,L
Saturday May 12,PIT,HOU,W
Sunday May 13,PIT,HOU,W
Monday May 14,PIT,MIA,W
Tuesday May 15,PIT,MIA,L
Wednesday May 16,PIT,WSN,L
Thursday May 17,PIT,WSN,W
Friday May 18,PIT,DET,L
Saturday May 19,PIT,DET,W
Sunday May 20,PIT,DET,L
Monday May 21,PIT,NYM,W
Tuesday May 22,PIT,NYM,L
Wednesday May 23,PIT,NYM,L
Friday May 25,PIT,CHC,W
Saturday May 26,PIT,CHC,W
Sunday May 27,PIT,CHC,W
Monday May 28,PIT,CIN,W
Tuesday May 29,PIT,CIN,L
Wednesday May 30,PIT,CIN,W
Friday Jun 1,PIT,MIL,W
Saturday Jun 2,PIT,MIL,L
Sunday Jun 3,PIT,MIL,W
Tuesday Jun 5,PIT,CIN,W
Wednesday Jun 6,PIT,CIN,L
Thursday Jun 7,PIT,CIN,W
Friday Jun 8,PIT,KCR,W
Saturday Jun 9,PIT,KCR,W
Sunday Jun 10,PIT,KCR,W
Tuesday Jun 12,PIT,BAL,L
Wednesday Jun 13,PIT,BAL,L
Thursday Jun 14,PIT,BAL,L
Friday Jun 15,PIT,CLE,L
Saturday Jun 16,PIT,CLE,W
Sunday Jun 17,PIT,CLE,W
Tuesday Jun 19,PIT,MIN,W
Wednesday Jun 20,PIT,MIN,L
Thursday Jun 21,PIT,MIN,W
Friday Jun 22,PIT,DET,W
Saturday Jun 23,PIT,DET,W
Sunday Jun 24,PIT,DET,L
Monday Jun 25,PIT,PHI,L
Tuesday Jun 26,PIT,PHI,L
Wednesday Jun 27,PIT,PHI,W
Thursday Jun 28,PIT,PHI,W
Friday Jun 29,PIT,STL,W
Saturday Jun 30,PIT,STL,W
Sunday Jul 1,PIT,STL,L
Monday Jul 2,PIT,HOU,W
Tuesday Jul 3,PIT,HOU,W
Wednesday Jul 4,PIT,HOU,W
Thursday Jul 5,PIT,HOU,W
Friday Jul 6,PIT,SFG,L
Saturday Jul 7,PIT,SFG,W
Sunday Jul 8,PIT,SFG,W
Friday Jul 13,PIT,MIL,L
Saturday Jul 14,PIT,MIL,W
Sunday Jul 15,PIT,MIL,L
Monday Jul 16,PIT,COL,L
Tuesday Jul 17,PIT,COL,W
Wednesday Jul 18,PIT,COL,W
Friday Jul 20,PIT,MIA,W
Saturday Jul 21,PIT,MIA,W
Sunday Jul 22,PIT,MIA,W
Monday Jul 23,PIT,CHC,L
Tuesday Jul 24,PIT,CHC,L
Wednesday Jul 25,PIT,CHC,W
Thursday Jul 26,PIT,HOU,W
Friday Jul 27,PIT,HOU,W
Saturday Jul 28,PIT,HOU,W
Sunday Jul 29,PIT,HOU,L
Monday Jul 30,PIT,CHC,L
Tuesday Jul 31,PIT,CHC,W
Wednesday Aug 1,PIT,CHC,W
Friday Aug 3,PIT,CIN,L
Saturday Aug 4,PIT,CIN,L
Sunday Aug 5,PIT,CIN,W
Monday Aug 6,PIT,ARI,W
Tuesday Aug 7,PIT,ARI,L
Wednesday Aug 8,PIT,ARI,W
Thursday Aug 9,PIT,ARI,L
Friday Aug 10,PIT,SDP,L
Saturday Aug 11,PIT,SDP,L
Sunday Aug 12,PIT,SDP,W
Monday Aug 13,PIT,LAD,L
Tuesday Aug 14,PIT,LAD,L
Wednesday Aug 15,PIT,LAD,L
Thursday Aug 16,PIT,LAD,W
Friday Aug 17,PIT,STL,W
Saturday Aug 18,PIT,STL,L
Sunday Aug 19,PIT,STL,W
Monday Aug 20,PIT,SDP,L
Tuesday Aug 21,PIT,SDP,L
Wednesday Aug 22,PIT,SDP,L
Friday Aug 24,PIT,MIL,L
Saturday Aug 25,PIT,MIL,W
Sunday Aug 26,PIT,MIL,L
Monday Aug 27,PIT,STL,L
Tuesday Aug 28,PIT,STL,W
Wednesday Aug 29,PIT,STL,W
Friday Aug 31,PIT,MIL,L
Saturday Sep 1,PIT,MIL,L
Sunday Sep 2,PIT,MIL,L
Monday Sep 3,PIT,HOU,L
Tuesday Sep 4,PIT,HOU,W
Wednesday Sep 5,PIT,HOU,W
Friday Sep 7,PIT,CHC,L
Saturday Sep 8,PIT,CHC,L
Sunday Sep 9,PIT,CHC,L
Monday Sep 10,PIT,CIN,L
