date,team,opp,wl
Thursday May 14,PHI,PIT,W
Friday May 15,PHI,ARI,W
Saturday May 16,PHI,ARI,W
Sunday May 17,PHI,ARI,W
Monday May 18,PHI,COL,W
Tuesday May 19,PHI,COL,L
Wednesday May 20,PHI,COL,W
Thursday May 21,PHI,COL,L
Friday May 22,PHI,WSN,L
Saturday May 23,PHI,WSN,W
Sunday May 24,PHI,WSN,L
Monday May 25,PHI,NYM,L
Tuesday May 26,PHI,NYM,L
Wednesday May 27,PHI,NYM,L
Friday May 29,PHI,COL,L
Saturday May 30,PHI,COL,L
Sunday May 31,PHI,COL,L
Tuesday Jun 2,PHI,CIN,W
Wednesday Jun 3,PHI,CIN,W
Thursday Jun 4,PHI,CIN,L
Friday Jun 5,PHI,SFG,L
Saturday Jun 6,PHI,SFG,L
Sunday Jun 7,PHI,SFG,W
Monday Jun 8,PHI,CIN,L
Tuesday Jun 9,PHI,CIN,L
Wednesday Jun 10,PHI,CIN,L
Friday Jun 12,PHI,PIT,L
Saturday Jun 13,PHI,PIT,L
Sunday Jun 14,PHI,PIT,L
Monday Jun 15,PHI,BAL,L
Tuesday Jun 16,PHI,BAL,L
Wednesday Jun 17,PHI,BAL,L
Thursday Jun 18,PHI,BAL,W
Friday Jun 19,PHI,STL,L
Saturday Jun 20,PHI,STL,L
Sunday Jun 21,PHI,STL,W
Monday Jun 22,PHI,NYY,W
Tuesday Jun 23,PHI,NYY,W
Wednesday Jun 24,PHI,NYY,L
Friday Jun 26,PHI,WSN,L
<<<<<<< HEAD
Sunday Jun 28,PHI,WSN,L
Sunday Jun 28,PHI,WSN,W
=======
Sunday Jun 28 (1),PHI,WSN,L
Sunday Jun 28 (2),PHI,WSN,W
>>>>>>> 6a814c3af8eab112c985ea19f0327017ca8a6d68
Monday Jun 29,PHI,MIL,L
Tuesday Jun 30,PHI,MIL,L
Wednesday Jul 1,PHI,MIL,L
Thursday Jul 2,PHI,MIL,L
Friday Jul 3,PHI,ATL,L
Saturday Jul 4,PHI,ATL,L
Sunday Jul 5,PHI,ATL,W
Monday Jul 6,PHI,LAD,L
Tuesday Jul 7,PHI,LAD,W
Wednesday Jul 8,PHI,LAD,L
Thursday Jul 9,PHI,LAD,L
Friday Jul 10,PHI,SFG,L
Saturday Jul 11,PHI,SFG,L
Sunday Jul 12,PHI,SFG,L
Friday Jul 17,PHI,MIA,W
Saturday Jul 18,PHI,MIA,W
Sunday Jul 19,PHI,MIA,W
Monday Jul 20,PHI,TBR,W
Tuesday Jul 21,PHI,TBR,L
Wednesday Jul 22,PHI,TBR,W
Friday Jul 24,PHI,CHC,W
Saturday Jul 25,PHI,CHC,W
Sunday Jul 26,PHI,CHC,W
Tuesday Jul 28,PHI,TOR,W
Wednesday Jul 29,PHI,TOR,L
Thursday Jul 30,PHI,ATL,W
Friday Jul 31,PHI,ATL,W
Saturday Aug 1,PHI,ATL,W
Sunday Aug 2,PHI,ATL,L
Tuesday Aug 4,PHI,LAD,W
Wednesday Aug 5,PHI,LAD,L
Thursday Aug 6,PHI,LAD,L
Friday Aug 7,PHI,SDP,W
Saturday Aug 8,PHI,SDP,W
Sunday Aug 9,PHI,SDP,W
Monday Aug 10,PHI,ARI,L
Tuesday Aug 11,PHI,ARI,L
Wednesday Aug 12,PHI,ARI,W
Friday Aug 14,PHI,MIL,L
Saturday Aug 15,PHI,MIL,L
Sunday Aug 16,PHI,MIL,L
Tuesday Aug 18,PHI,TOR,L
Wednesday Aug 19,PHI,TOR,W
Thursday Aug 20,PHI,MIA,L
Friday Aug 21,PHI,MIA,W
Saturday Aug 22,PHI,MIA,W
Sunday Aug 23,PHI,MIA,W
Monday Aug 24,PHI,NYM,L
Tuesday Aug 25,PHI,NYM,L
Wednesday Aug 26,PHI,NYM,L
Thursday Aug 27,PHI,NYM,L
Friday Aug 28,PHI,SDP,W
Saturday Aug 29,PHI,SDP,W
Sunday Aug 30,PHI,SDP,L
Monday Aug 31,PHI,NYM,L
Tuesday Sep 1,PHI,NYM,W
Wednesday Sep 2,PHI,NYM,L
Friday Sep 4,PHI,BOS,L
Saturday Sep 5,PHI,BOS,L
Sunday Sep 6,PHI,BOS,L
Monday Sep 7,PHI,ATL,L
Tuesday Sep 8,PHI,ATL,W
Wednesday Sep 9,PHI,ATL,L
<<<<<<< HEAD
Friday Sep 11,PHI,CHC,L
Friday Sep 11,PHI,CHC,L
=======
Friday Sep 11 (1),PHI,CHC,L
Friday Sep 11 (2),PHI,CHC,L
>>>>>>> 6a814c3af8eab112c985ea19f0327017ca8a6d68
Saturday Sep 12,PHI,CHC,W
Sunday Sep 13,PHI,CHC,W
Monday Sep 14,PHI,WSN,L
Tuesday Sep 15,PHI,WSN,L
Wednesday Sep 16,PHI,WSN,L
Friday Sep 18,PHI,ATL,L
Saturday Sep 19,PHI,ATL,L
Sunday Sep 20,PHI,ATL,L
Tuesday Sep 22,PHI,MIA,W
Wednesday Sep 23,PHI,MIA,L
Thursday Sep 24,PHI,MIA,L
Friday Sep 25,PHI,WSN,W
Saturday Sep 26,PHI,WSN,L
Sunday Sep 27,PHI,WSN,W
Tuesday Sep 29,PHI,NYM,W
Wednesday Sep 30,PHI,NYM,W
Thursday Oct 1,PHI,NYM,W
<<<<<<< HEAD
Saturday Oct 3,PHI,MIA,L
Saturday Oct 3,PHI,MIA,L
Sunday Oct 4,PHI,MIA,W
Sunday Apr 5,CHC,STL,L
Wednesday Apr 8,CHC,STL,W
Friday Apr 10,CHC,COL,L
Saturday Apr 11,CHC,COL,W
Sunday Apr 12,CHC,COL,W
Monday Apr 13,CHC,CIN,W
Tuesday Apr 14,CHC,CIN,L
Wednesday Apr 15,CHC,CIN,W
Friday Apr 17,CHC,SDP,L
Saturday Apr 18,CHC,SDP,W
Sunday Apr 19,CHC,SDP,L
Monday Apr 20,CHC,PIT,W
Tuesday Apr 21,CHC,PIT,W
Wednesday Apr 22,CHC,PIT,L
Thursday Apr 23,CHC,PIT,L
Friday Apr 24,CHC,CIN,W
Sunday Apr 26,CHC,CIN,W
Monday Apr 27,CHC,PIT,W
Tuesday Apr 28,CHC,PIT,W
Wednesday Apr 29,CHC,PIT,L
Friday May 1,CHC,MIL,W
Saturday May 2,CHC,MIL,L
Sunday May 3,CHC,MIL,L
Monday May 4,CHC,STL,L
Tuesday May 5,CHC,STL,L
Wednesday May 6,CHC,STL,W
Thursday May 7,CHC,STL,L
Friday May 8,CHC,MIL,W
Saturday May 9,CHC,MIL,L
Sunday May 10,CHC,MIL,L
Monday May 11,CHC,NYM,W
Tuesday May 12,CHC,NYM,W
Wednesday May 13,CHC,NYM,W
Thursday May 14,CHC,NYM,W
Friday May 15,CHC,PIT,W
Saturday May 16,CHC,PIT,W
Sunday May 17,CHC,PIT,L
Tuesday May 19,CHC,SDP,L
Wednesday May 20,CHC,SDP,W
Thursday May 21,CHC,SDP,W
Friday May 22,CHC,ARI,L
Saturday May 23,CHC,ARI,W
Sunday May 24,CHC,ARI,L
Monday May 25,CHC,WSN,L
Tuesday May 26,CHC,WSN,W
Wednesday May 27,CHC,WSN,L
Friday May 29,CHC,KCR,L
Sunday May 31,CHC,KCR,W
Monday Jun 1,CHC,MIA,W
Tuesday Jun 2,CHC,MIA,L
Wednesday Jun 3,CHC,MIA,L
Thursday Jun 4,CHC,WSN,W
Friday Jun 5,CHC,WSN,L
Saturday Jun 6,CHC,WSN,W
Sunday Jun 7,CHC,WSN,W
Tuesday Jun 9,CHC,DET,L
Wednesday Jun 10,CHC,DET,W
Thursday Jun 11,CHC,CIN,W
Friday Jun 12,CHC,CIN,L
Saturday Jun 13,CHC,CIN,W
Sunday Jun 14,CHC,CIN,W
Tuesday Jun 16,CHC,CLE,L
Wednesday Jun 17,CHC,CLE,W
Thursday Jun 18,CHC,CLE,L
Friday Jun 19,CHC,MIN,L
Saturday Jun 20,CHC,MIN,W
Sunday Jun 21,CHC,MIN,W
Monday Jun 22,CHC,LAD,W
Tuesday Jun 23,CHC,LAD,W
Wednesday Jun 24,CHC,LAD,L
Thursday Jun 25,CHC,LAD,L
Friday Jun 26,CHC,STL,L
Saturday Jun 27,CHC,STL,L
Sunday Jun 28,CHC,STL,L
Tuesday Jun 30,CHC,NYM,W
Wednesday Jul 1,CHC,NYM,W
Thursday Jul 2,CHC,NYM,W
Friday Jul 3,CHC,MIA,L
Saturday Jul 4,CHC,MIA,W
Sunday Jul 5,CHC,MIA,W
Monday Jul 6,CHC,STL,L
Tuesday Jul 7,CHC,STL,W
Tuesday Jul 7,CHC,STL,W
Wednesday Jul 8,CHC,STL,L
Friday Jul 10,CHC,CHW,L
Saturday Jul 11,CHC,CHW,L
Sunday Jul 12,CHC,CHW,W
Friday Jul 17,CHC,ATL,L
Saturday Jul 18,CHC,ATL,W
Sunday Jul 19,CHC,ATL,W
Monday Jul 20,CHC,CIN,L
Tuesday Jul 21,CHC,CIN,W
Wednesday Jul 22,CHC,CIN,L
Wednesday Jul 22,CHC,CIN,W
Friday Jul 24,CHC,PHI,L
Saturday Jul 25,CHC,PHI,L
Sunday Jul 26,CHC,PHI,L
Monday Jul 27,CHC,COL,W
Tuesday Jul 28,CHC,COL,L
Wednesday Jul 29,CHC,COL,W
Thursday Jul 30,CHC,MIL,W
Friday Jul 31,CHC,MIL,W
Saturday Aug 1,CHC,MIL,W
Sunday Aug 2,CHC,MIL,W
Tuesday Aug 4,CHC,PIT,W
Wednesday Aug 5,CHC,PIT,L
Thursday Aug 6,CHC,SFG,W
Friday Aug 7,CHC,SFG,W
Saturday Aug 8,CHC,SFG,W
Sunday Aug 9,CHC,SFG,W
Tuesday Aug 11,CHC,MIL,W
Wednesday Aug 12,CHC,MIL,W
Thursday Aug 13,CHC,MIL,W
Friday Aug 14,CHC,CHW,W
Saturday Aug 15,CHC,CHW,W
Sunday Aug 16,CHC,CHW,L
Tuesday Aug 18,CHC,DET,L
Wednesday Aug 19,CHC,DET,L
Thursday Aug 20,CHC,ATL,W
Friday Aug 21,CHC,ATL,W
Saturday Aug 22,CHC,ATL,W
Sunday Aug 23,CHC,ATL,W
Monday Aug 24,CHC,CLE,W
Tuesday Aug 25,CHC,SFG,W
Wednesday Aug 26,CHC,SFG,L
Thursday Aug 27,CHC,SFG,L
Friday Aug 28,CHC,LAD,L
Saturday Aug 29,CHC,LAD,L
Sunday Aug 30,CHC,LAD,W
Monday Aug 31,CHC,CIN,L
Tuesday Sep 1,CHC,CIN,W
Wednesday Sep 2,CHC,CIN,L
Friday Sep 4,CHC,ARI,W
Saturday Sep 5,CHC,ARI,W
Sunday Sep 6,CHC,ARI,W
Monday Sep 7,CHC,STL,W
Tuesday Sep 8,CHC,STL,W
Wednesday Sep 9,CHC,STL,L
Friday Sep 11,CHC,PHI,W
Friday Sep 11,CHC,PHI,W
Saturday Sep 12,CHC,PHI,L
Sunday Sep 13,CHC,PHI,L
Tuesday Sep 15,CHC,PIT,L
Tuesday Sep 15,CHC,PIT,W
Wednesday Sep 16,CHC,PIT,W
Thursday Sep 17,CHC,PIT,W
Friday Sep 18,CHC,STL,W
Saturday Sep 19,CHC,STL,W
Sunday Sep 20,CHC,STL,L
Monday Sep 21,CHC,MIL,W
Tuesday Sep 22,CHC,MIL,W
Wednesday Sep 23,CHC,MIL,L
Friday Sep 25,CHC,PIT,L
Saturday Sep 26,CHC,PIT,L
Sunday Sep 27,CHC,PIT,W
Monday Sep 28,CHC,KCR,W
Tuesday Sep 29,CHC,CIN,W
Wednesday Sep 30,CHC,CIN,W
Thursday Oct 1,CHC,CIN,W
Friday Oct 2,CHC,MIL,W
Saturday Oct 3,CHC,MIL,W
Sunday Oct 4,CHC,MIL,W
Monday Apr 6,MIL,COL,L
Tuesday Apr 7,MIL,COL,L
Wednesday Apr 8,MIL,COL,L
Friday Apr 10,MIL,PIT,L
Saturday Apr 11,MIL,PIT,W
Sunday Apr 12,MIL,PIT,L
Monday Apr 13,MIL,STL,W
Wednesday Apr 15,MIL,STL,L
Thursday Apr 16,MIL,STL,L
Friday Apr 17,MIL,PIT,L
Saturday Apr 18,MIL,PIT,L
Sunday Apr 19,MIL,PIT,L
Monday Apr 20,MIL,CIN,L
Tuesday Apr 21,MIL,CIN,L
Wednesday Apr 22,MIL,CIN,L
Thursday Apr 23,MIL,CIN,W
Friday Apr 24,MIL,STL,L
Saturday Apr 25,MIL,STL,L
Sunday Apr 26,MIL,STL,W
Monday Apr 27,MIL,CIN,L
Tuesday Apr 28,MIL,CIN,L
Wednesday Apr 29,MIL,CIN,W
Friday May 1,MIL,CHC,L
Saturday May 2,MIL,CHC,W
Sunday May 3,MIL,CHC,W
Monday May 4,MIL,LAD,W
Tuesday May 5,MIL,LAD,L
Wednesday May 6,MIL,LAD,W
Thursday May 7,MIL,LAD,L
Friday May 8,MIL,CHC,L
Saturday May 9,MIL,CHC,W
Sunday May 10,MIL,CHC,W
Monday May 11,MIL,CHW,W
Tuesday May 12,MIL,CHW,L
Wednesday May 13,MIL,CHW,L
Friday May 15,MIL,NYM,W
Saturday May 16,MIL,NYM,L
Sunday May 17,MIL,NYM,L
Monday May 18,MIL,DET,W
Tuesday May 19,MIL,DET,W
Wednesday May 20,MIL,DET,L
Thursday May 21,MIL,ATL,L
Friday May 22,MIL,ATL,W
Saturday May 23,MIL,ATL,L
Sunday May 24,MIL,ATL,L
Monday May 25,MIL,SFG,L
Tuesday May 26,MIL,SFG,L
Wednesday May 27,MIL,SFG,L
Friday May 29,MIL,ARI,L
Saturday May 30,MIL,ARI,L
Sunday May 31,MIL,ARI,W
Monday Jun 1,MIL,STL,W
Tuesday Jun 2,MIL,STL,L
Wednesday Jun 3,MIL,STL,L
Friday Jun 5,MIL,MIN,W
Saturday Jun 6,MIL,MIN,W
Sunday Jun 7,MIL,MIN,L
Monday Jun 8,MIL,PIT,W
Tuesday Jun 9,MIL,PIT,W
Wednesday Jun 10,MIL,PIT,L
Thursday Jun 11,MIL,WSN,W
Friday Jun 12,MIL,WSN,W
Saturday Jun 13,MIL,WSN,L
Sunday Jun 14,MIL,WSN,L
Monday Jun 15,MIL,KCR,L
Tuesday Jun 16,MIL,KCR,L
Wednesday Jun 17,MIL,KCR,L
Thursday Jun 18,MIL,KCR,L
Friday Jun 19,MIL,COL,W
Saturday Jun 20,MIL,COL,L
Sunday Jun 21,MIL,COL,L
Tuesday Jun 23,MIL,NYM,W
Wednesday Jun 24,MIL,NYM,W
Thursday Jun 25,MIL,NYM,L
Friday Jun 26,MIL,MIN,W
Saturday Jun 27,MIL,MIN,L
Sunday Jun 28,MIL,MIN,W
Monday Jun 29,MIL,PHI,W
Tuesday Jun 30,MIL,PHI,W
Wednesday Jul 1,MIL,PHI,W
Thursday Jul 2,MIL,PHI,W
Friday Jul 3,MIL,CIN,W
Saturday Jul 4,MIL,CIN,W
Sunday Jul 5,MIL,CIN,W
Monday Jul 6,MIL,ATL,L
Tuesday Jul 7,MIL,ATL,L
Wednesday Jul 8,MIL,ATL,W
Friday Jul 10,MIL,LAD,L
Saturday Jul 11,MIL,LAD,W
Sunday Jul 12,MIL,LAD,L
Friday Jul 17,MIL,PIT,W
Saturday Jul 18,MIL,PIT,W
Sunday Jul 19,MIL,PIT,W
Tuesday Jul 21,MIL,CLE,W
Wednesday Jul 22,MIL,CLE,L
Thursday Jul 23,MIL,ARI,L
Friday Jul 24,MIL,ARI,W
Saturday Jul 25,MIL,ARI,L
Sunday Jul 26,MIL,ARI,L
Monday Jul 27,MIL,SFG,L
Tuesday Jul 28,MIL,SFG,W
Wednesday Jul 29,MIL,SFG,L
Thursday Jul 30,MIL,CHC,L
Friday Jul 31,MIL,CHC,L
Saturday Aug 1,MIL,CHC,L
Sunday Aug 2,MIL,CHC,L
Monday Aug 3,MIL,SDP,L
Tuesday Aug 4,MIL,SDP,W
Wednesday Aug 5,MIL,SDP,W
Thursday Aug 6,MIL,SDP,W
Friday Aug 7,MIL,STL,L
Saturday Aug 8,MIL,STL,L
Sunday Aug 9,MIL,STL,W
Tuesday Aug 11,MIL,CHC,L
Wednesday Aug 12,MIL,CHC,L
Thursday Aug 13,MIL,CHC,L
Friday Aug 14,MIL,PHI,W
Saturday Aug 15,MIL,PHI,W
Sunday Aug 16,MIL,PHI,W
Monday Aug 17,MIL,MIA,L
Tuesday Aug 18,MIL,MIA,L
Wednesday Aug 19,MIL,MIA,W
Friday Aug 21,MIL,WSN,W
Saturday Aug 22,MIL,WSN,L
Sunday Aug 23,MIL,WSN,L
Tuesday Aug 25,MIL,CLE,L
Wednesday Aug 26,MIL,CLE,L
Friday Aug 28,MIL,CIN,W
Saturday Aug 29,MIL,CIN,L
Sunday Aug 30,MIL,CIN,W
Tuesday Sep 1,MIL,PIT,W
Wednesday Sep 2,MIL,PIT,W
Thursday Sep 3,MIL,PIT,W
Saturday Sep 5,MIL,CIN,W
Saturday Sep 5,MIL,CIN,W
Sunday Sep 6,MIL,CIN,L
Monday Sep 7,MIL,MIA,W
Tuesday Sep 8,MIL,MIA,L
Wednesday Sep 9,MIL,MIA,L
Thursday Sep 10,MIL,PIT,W
Friday Sep 11,MIL,PIT,L
Saturday Sep 12,MIL,PIT,L
Sunday Sep 13,MIL,PIT,L
Tuesday Sep 15,MIL,STL,L
Wednesday Sep 16,MIL,STL,L
Thursday Sep 17,MIL,STL,L
Friday Sep 18,MIL,CIN,L
Saturday Sep 19,MIL,CIN,L
Sunday Sep 20,MIL,CIN,W
Monday Sep 21,MIL,CHC,L
Tuesday Sep 22,MIL,CHC,L
Wednesday Sep 23,MIL,CHC,W
Thursday Sep 24,MIL,STL,L
Friday Sep 25,MIL,STL,W
Saturday Sep 26,MIL,STL,L
Sunday Sep 27,MIL,STL,W
Tuesday Sep 29,MIL,SDP,W
Wednesday Sep 30,MIL,SDP,W
Thursday Oct 1,MIL,SDP,L
Friday Oct 2,MIL,CHC,L
Saturday Oct 3,MIL,CHC,L
Sunday Oct 4,MIL,CHC,L
Sunday Apr 5,STL,CHC,W
Wednesday Apr 8,STL,CHC,L
Friday Apr 10,STL,CIN,L
Saturday Apr 11,STL,CIN,W
Sunday Apr 12,STL,CIN,W
Monday Apr 13,STL,MIL,L
Wednesday Apr 15,STL,MIL,W
Thursday Apr 16,STL,MIL,W
Friday Apr 17,STL,CIN,W
Saturday Apr 18,STL,CIN,W
Sunday Apr 19,STL,CIN,W
Tuesday Apr 21,STL,WSN,L
Wednesday Apr 22,STL,WSN,W
Thursday Apr 23,STL,WSN,W
Friday Apr 24,STL,MIL,W
Saturday Apr 25,STL,MIL,W
Sunday Apr 26,STL,MIL,L
Monday Apr 27,STL,PHI,L
Tuesday Apr 28,STL,PHI,W
Wednesday Apr 29,STL,PHI,W
Thursday Apr 30,STL,PHI,W
Friday May 1,STL,PIT,W
Saturday May 2,STL,PIT,W
Sunday May 3,STL,PIT,W
Monday May 4,STL,CHC,W
Tuesday May 5,STL,CHC,W
Wednesday May 6,STL,CHC,L
Thursday May 7,STL,CHC,W
Friday May 8,STL,PIT,W
Saturday May 9,STL,PIT,L
Sunday May 10,STL,PIT,L
Tuesday May 12,STL,CLE,W
Wednesday May 13,STL,CLE,L
Thursday May 14,STL,CLE,W
Friday May 15,STL,DET,L
Saturday May 16,STL,DET,L
Sunday May 17,STL,DET,W
Monday May 18,STL,NYM,L
Tuesday May 19,STL,NYM,W
Wednesday May 20,STL,NYM,W
Thursday May 21,STL,NYM,L
Friday May 22,STL,KCR,L
Saturday May 23,STL,KCR,L
Sunday May 24,STL,KCR,W
Monday May 25,STL,ARI,W
Tuesday May 26,STL,ARI,W
Wednesday May 27,STL,ARI,W
Friday May 29,STL,LAD,W
Saturday May 30,STL,LAD,L
Sunday May 31,STL,LAD,W
Monday Jun 1,STL,MIL,L
Tuesday Jun 2,STL,MIL,W
Wednesday Jun 3,STL,MIL,W
Thursday Jun 4,STL,LAD,W
Friday Jun 5,STL,LAD,W
Saturday Jun 6,STL,LAD,L
Sunday Jun 7,STL,LAD,W
Monday Jun 8,STL,COL,L
Tuesday Jun 9,STL,COL,L
Wednesday Jun 10,STL,COL,W
Friday Jun 12,STL,KCR,W
Saturday Jun 13,STL,KCR,W
Monday Jun 15,STL,MIN,W
Tuesday Jun 16,STL,MIN,W
Wednesday Jun 17,STL,MIN,L
Thursday Jun 18,STL,MIN,L
Friday Jun 19,STL,PHI,W
Saturday Jun 20,STL,PHI,W
Sunday Jun 21,STL,PHI,L
Tuesday Jun 23,STL,MIA,W
Wednesday Jun 24,STL,MIA,W
Thursday Jun 25,STL,MIA,W
Friday Jun 26,STL,CHC,W
Saturday Jun 27,STL,CHC,W
Sunday Jun 28,STL,CHC,W
Tuesday Jun 30,STL,CHW,L
Wednesday Jul 1,STL,CHW,L
Thursday Jul 2,STL,SDP,L
Friday Jul 3,STL,SDP,L
Saturday Jul 4,STL,SDP,W
Sunday Jul 5,STL,SDP,W
Monday Jul 6,STL,CHC,W
Tuesday Jul 7,STL,CHC,L
Tuesday Jul 7,STL,CHC,L
Wednesday Jul 8,STL,CHC,W
Thursday Jul 9,STL,PIT,W
Friday Jul 10,STL,PIT,L
Saturday Jul 11,STL,PIT,L
Sunday Jul 12,STL,PIT,L
Friday Jul 17,STL,NYM,W
Saturday Jul 18,STL,NYM,W
Sunday Jul 19,STL,NYM,L
Tuesday Jul 21,STL,CHW,W
Wednesday Jul 22,STL,CHW,W
Thursday Jul 23,STL,KCR,W
Friday Jul 24,STL,ATL,W
Saturday Jul 25,STL,ATL,W
Sunday Jul 26,STL,ATL,L
Monday Jul 27,STL,CIN,W
Tuesday Jul 28,STL,CIN,L
Wednesday Jul 29,STL,CIN,L
Thursday Jul 30,STL,COL,W
Friday Jul 31,STL,COL,W
Saturday Aug 1,STL,COL,L
Sunday Aug 2,STL,COL,W
Tuesday Aug 4,STL,CIN,L
Wednesday Aug 5,STL,CIN,W
Thursday Aug 6,STL,CIN,W
Friday Aug 7,STL,MIL,W
Saturday Aug 8,STL,MIL,W
Sunday Aug 9,STL,MIL,L
Tuesday Aug 11,STL,PIT,W
Wednesday Aug 12,STL,PIT,W
Thursday Aug 13,STL,PIT,L
Friday Aug 14,STL,MIA,W
Saturday Aug 15,STL,MIA,W
Sunday Aug 16,STL,MIA,L
Monday Aug 17,STL,SFG,W
Tuesday Aug 18,STL,SFG,L
Wednesday Aug 19,STL,SFG,W
Friday Aug 21,STL,SDP,L
Saturday Aug 22,STL,SDP,L
Sunday Aug 23,STL,SDP,W
Monday Aug 24,STL,ARI,W
Tuesday Aug 25,STL,ARI,W
Wednesday Aug 26,STL,ARI,W
Thursday Aug 27,STL,ARI,W
Friday Aug 28,STL,SFG,L
Saturday Aug 29,STL,SFG,W
Sunday Aug 30,STL,SFG,W
Monday Aug 31,STL,WSN,W
Tuesday Sep 1,STL,WSN,W
Wednesday Sep 2,STL,WSN,L
Friday Sep 4,STL,PIT,L
Saturday Sep 5,STL,PIT,W
Sunday Sep 6,STL,PIT,L
Monday Sep 7,STL,CHC,L
Tuesday Sep 8,STL,CHC,L
Wednesday Sep 9,STL,CHC,W
Thursday Sep 10,STL,CIN,L
Friday Sep 11,STL,CIN,L
Saturday Sep 12,STL,CIN,L
Sunday Sep 13,STL,CIN,W
Tuesday Sep 15,STL,MIL,W
Wednesday Sep 16,STL,MIL,W
Thursday Sep 17,STL,MIL,W
Friday Sep 18,STL,CHC,L
Saturday Sep 19,STL,CHC,L
Sunday Sep 20,STL,CHC,W
Monday Sep 21,STL,CIN,W
Tuesday Sep 22,STL,CIN,W
Wednesday Sep 23,STL,CIN,W
Thursday Sep 24,STL,MIL,W
Friday Sep 25,STL,MIL,L
Saturday Sep 26,STL,MIL,W
Sunday Sep 27,STL,MIL,L
Monday Sep 28,STL,PIT,W
Wednesday Sep 30,STL,PIT,L
Wednesday Sep 30,STL,PIT,W
Friday Oct 2,STL,ATL,L
Sunday Oct 4,STL,ATL,L
Sunday Oct 4,STL,ATL,L
Monday Apr 6,PIT,CIN,L
Wednesday Apr 8,PIT,CIN,L
Thursday Apr 9,PIT,CIN,L
Friday Apr 10,PIT,MIL,W
Saturday Apr 11,PIT,MIL,L
Sunday Apr 12,PIT,MIL,W
Monday Apr 13,PIT,DET,W
Tuesday Apr 14,PIT,DET,L
Wednesday Apr 15,PIT,DET,L
Friday Apr 17,PIT,MIL,W
Saturday Apr 18,PIT,MIL,W
Sunday Apr 19,PIT,MIL,W
Monday Apr 20,PIT,CHC,L
Tuesday Apr 21,PIT,CHC,L
Wednesday Apr 22,PIT,CHC,W
Thursday Apr 23,PIT,CHC,W
Friday Apr 24,PIT,ARI,W
Saturday Apr 25,PIT,ARI,W
Sunday Apr 26,PIT,ARI,W
Monday Apr 27,PIT,CHC,L
Tuesday Apr 28,PIT,CHC,L
Wednesday Apr 29,PIT,CHC,W
Friday May 1,PIT,STL,L
Saturday May 2,PIT,STL,L
Sunday May 3,PIT,STL,L
Tuesday May 5,PIT,CIN,L
Wednesday May 6,PIT,CIN,L
Thursday May 7,PIT,CIN,W
Friday May 8,PIT,STL,L
Saturday May 9,PIT,STL,W
Sunday May 10,PIT,STL,W
Monday May 11,PIT,PHI,W
Tuesday May 12,PIT,PHI,W
Wednesday May 13,PIT,PHI,L
Thursday May 14,PIT,PHI,L
Friday May 15,PIT,CHC,L
Saturday May 16,PIT,CHC,L
Sunday May 17,PIT,CHC,W
Tuesday May 19,PIT,MIN,L
Wednesday May 20,PIT,MIN,L
Friday May 22,PIT,NYM,W
Saturday May 23,PIT,NYM,W
Sunday May 24,PIT,NYM,W
Monday May 25,PIT,MIA,W
Tuesday May 26,PIT,MIA,W
Wednesday May 27,PIT,MIA,W
Thursday May 28,PIT,SDP,W
Friday May 29,PIT,SDP,L
Saturday May 30,PIT,SDP,W
Sunday May 31,PIT,SDP,L
Monday Jun 1,PIT,SFG,W
Tuesday Jun 2,PIT,SFG,W
Wednesday Jun 3,PIT,SFG,W
Friday Jun 5,PIT,ATL,W
Saturday Jun 6,PIT,ATL,L
Sunday Jun 7,PIT,ATL,W
Monday Jun 8,PIT,MIL,L
Tuesday Jun 9,PIT,MIL,L
Wednesday Jun 10,PIT,MIL,W
Friday Jun 12,PIT,PHI,W
Saturday Jun 13,PIT,PHI,W
Sunday Jun 14,PIT,PHI,W
Monday Jun 15,PIT,CHW,W
Tuesday Jun 16,PIT,CHW,W
Wednesday Jun 17,PIT,CHW,W
Thursday Jun 18,PIT,CHW,W
Friday Jun 19,PIT,WSN,L
Saturday Jun 20,PIT,WSN,L
Sunday Jun 21,PIT,WSN,L
Tuesday Jun 23,PIT,CIN,W
Wednesday Jun 24,PIT,CIN,L
Thursday Jun 25,PIT,CIN,L
Friday Jun 26,PIT,ATL,W
Saturday Jun 27,PIT,ATL,W
Sunday Jun 28,PIT,ATL,L
Tuesday Jun 30,PIT,DET,W
Wednesday Jul 1,PIT,DET,W
Thursday Jul 2,PIT,DET,W
Friday Jul 3,PIT,CLE,L
Saturday Jul 4,PIT,CLE,W
Sunday Jul 5,PIT,CLE,W
Monday Jul 6,PIT,SDP,W
Tuesday Jul 7,PIT,SDP,W
Wednesday Jul 8,PIT,SDP,W
Thursday Jul 9,PIT,STL,L
Friday Jul 10,PIT,STL,W
Saturday Jul 11,PIT,STL,W
Sunday Jul 12,PIT,STL,W
Friday Jul 17,PIT,MIL,L
Saturday Jul 18,PIT,MIL,L
Sunday Jul 19,PIT,MIL,L
Monday Jul 20,PIT,KCR,W
Tuesday Jul 21,PIT,KCR,L
Wednesday Jul 22,PIT,KCR,L
Thursday Jul 23,PIT,WSN,W
Friday Jul 24,PIT,WSN,W
Saturday Jul 25,PIT,WSN,L
Sunday Jul 26,PIT,WSN,W
Tuesday Jul 28,PIT,MIN,W
Wednesday Jul 29,PIT,MIN,W
