date,team,opp,wl
Friday Jun 13,PHI,STL,W
Saturday Jun 14,PHI,STL,L
Sunday Jun 15,PHI,STL,L
Monday Jun 16,PHI,BOS,W
Tuesday Jun 17,PHI,BOS,L
Wednesday Jun 18,PHI,BOS,L
Friday Jun 20,PHI,LAA,L
Saturday Jun 21,PHI,LAA,L
Sunday Jun 22,PHI,LAA,L
Tuesday Jun 24,PHI,OAK,L
Wednesday Jun 25,PHI,OAK,W
Thursday Jun 26,PHI,OAK,L
Friday Jun 27,PHI,TEX,L
Saturday Jun 28,PHI,TEX,W
Sunday Jun 29,PHI,TEX,L
Tuesday Jul 1,PHI,ATL,W
Wednesday Jul 2,PHI,ATL,W
Thursday Jul 3,PHI,ATL,W
Friday Jul 4,PHI,NYM,W
Saturday Jul 5,PHI,NYM,L
Sunday Jul 6,PHI,NYM,L
Monday Jul 7,PHI,NYM,L
Tuesday Jul 8,PHI,STL,L
Wednesday Jul 9,PHI,STL,W
Thursday Jul 10,PHI,STL,W
Friday Jul 11,PHI,ARI,W
Saturday Jul 12,PHI,ARI,L
Sunday Jul 13,PHI,ARI,W
Friday Jul 18,PHI,MIA,W
Saturday Jul 19,PHI,MIA,L
Sunday Jul 20,PHI,MIA,L
Tuesday Jul 22,PHI,NYM,W
Wednesday Jul 23,PHI,NYM,L
Thursday Jul 24,PHI,NYM,L
Friday Jul 25,PHI,ATL,L
Saturday Jul 26,PHI,ATL,W
Sunday Jul 27,PHI,ATL,W
Tuesday Jul 29,PHI,WSN,W
Wednesday Jul 30,PHI,WSN,W
Thursday Jul 31,PHI,WSN,W
Friday Aug 1,PHI,STL,L
Saturday Aug 2,PHI,STL,W
Sunday Aug 3,PHI,STL,W
Tuesday Aug 5,PHI,MIA,L
Wednesday Aug 6,PHI,MIA,W
Thursday Aug 7,PHI,MIA,L
Friday Aug 8,PHI,PIT,L
Saturday Aug 9,PHI,PIT,W
Sunday Aug 10,PHI,PIT,W
Monday Aug 11,PHI,LAD,L
Tuesday Aug 12,PHI,LAD,L
Wednesday Aug 13,PHI,LAD,L
Thursday Aug 14,PHI,LAD,L
Friday Aug 15,PHI,SDP,W
Saturday Aug 16,PHI,SDP,L
Sunday Aug 17,PHI,SDP,W
Tuesday Aug 19,PHI,WSN,W
Wednesday Aug 20,PHI,WSN,W
Thursday Aug 21,PHI,WSN,L
Friday Aug 22,PHI,LAD,W
Saturday Aug 23,PHI,LAD,W
Sunday Aug 24,PHI,LAD,W
Monday Aug 25,PHI,LAD,W
Tuesday Aug 26,PHI,NYM,W
Wednesday Aug 27,PHI,NYM,L
Thursday Aug 28,PHI,CHC,L
Friday Aug 29,PHI,CHC,L
Saturday Aug 30,PHI,CHC,W
Sunday Aug 31,PHI,CHC,W
Monday Sep 1,PHI,WSN,L
Tuesday Sep 2,PHI,WSN,W
Wednesday Sep 3,PHI,WSN,L
Friday Sep 5,PHI,NYM,W
Sunday Sep 7,PHI,NYM,W
Sunday Sep 7,PHI,NYM,L
Monday Sep 8,PHI,MIA,W
Tuesday Sep 9,PHI,MIA,L
Wednesday Sep 10,PHI,MIA,L
Thursday Sep 11,PHI,MIL,W
Saturday Sep 13,PHI,MIL,W
Sunday Sep 14,PHI,MIL,W
Sunday Sep 14,PHI,MIL,W
Tuesday Sep 16,PHI,ATL,W
Wednesday Sep 17,PHI,ATL,W
Thursday Sep 18,PHI,ATL,W
Friday Sep 19,PHI,MIA,L
Saturday Sep 20,PHI,MIA,W
Sunday Sep 21,PHI,MIA,W
Monday Sep 22,PHI,ATL,W
Tuesday Sep 23,PHI,ATL,L
Wednesday Sep 24,PHI,ATL,L
Friday Sep 26,PHI,WSN,W
Saturday Sep 27,PHI,WSN,W
Sunday Sep 28,PHI,WSN,W
Monday Mar 31,CHC,MIL,L
Wednesday Apr 2,CHC,MIL,L
Thursday Apr 3,CHC,MIL,W
Friday Apr 4,CHC,HOU,L
Saturday Apr 5,CHC,HOU,W
Sunday Apr 6,CHC,HOU,W
Monday Apr 7,CHC,PIT,W
Wednesday Apr 9,CHC,PIT,W
Thursday Apr 10,CHC,PIT,W
Friday Apr 11,CHC,PHI,L
Saturday Apr 12,CHC,PHI,L
Sunday Apr 13,CHC,PHI,W
Tuesday Apr 15,CHC,CIN,W
Wednesday Apr 16,CHC,CIN,W
Thursday Apr 17,CHC,CIN,L
Friday Apr 18,CHC,PIT,W
Saturday Apr 19,CHC,PIT,W
Sunday Apr 20,CHC,PIT,W
Monday Apr 21,CHC,NYM,W
Tuesday Apr 22,CHC,NYM,W
Wednesday Apr 23,CHC,COL,W
Thursday Apr 24,CHC,COL,L
Friday Apr 25,CHC,WSN,L
Saturday Apr 26,CHC,WSN,W
Sunday Apr 27,CHC,WSN,L
Tuesday Apr 29,CHC,MIL,L
Wednesday Apr 30,CHC,MIL,W
Thursday May 1,CHC,MIL,L
Friday May 2,CHC,STL,L
Saturday May 3,CHC,STL,W
Sunday May 4,CHC,STL,L
Monday May 5,CHC,CIN,L
Tuesday May 6,CHC,CIN,W
Wednesday May 7,CHC,CIN,L
Friday May 9,CHC,ARI,W
Saturday May 10,CHC,ARI,W
Sunday May 11,CHC,ARI,W
Monday May 12,CHC,SDP,W
Tuesday May 13,CHC,SDP,L
Wednesday May 14,CHC,SDP,W
Thursday May 15,CHC,SDP,W
Friday May 16,CHC,PIT,W
Saturday May 17,CHC,PIT,L
Sunday May 18,CHC,PIT,W
Monday May 19,CHC,HOU,W
Tuesday May 20,CHC,HOU,L
Wednesday May 21,CHC,HOU,L
Friday May 23,CHC,PIT,W
Saturday May 24,CHC,PIT,L
Sunday May 25,CHC,PIT,L
Monday May 26,CHC,LAD,W
Tuesday May 27,CHC,LAD,W
Wednesday May 28,CHC,LAD,W
Thursday May 29,CHC,COL,W
Friday May 30,CHC,COL,W
Saturday May 31,CHC,COL,W
Sunday Jun 1,CHC,COL,W
Monday Jun 2,CHC,SDP,W
Tuesday Jun 3,CHC,SDP,W
Wednesday Jun 4,CHC,SDP,L
Thursday Jun 5,CHC,LAD,W
Friday Jun 6,CHC,LAD,L
Saturday Jun 7,CHC,LAD,L
Sunday Jun 8,CHC,LAD,W
Tuesday Jun 10,CHC,ATL,W
Wednesday Jun 11,CHC,ATL,W
Thursday Jun 12,CHC,ATL,W
Friday Jun 13,CHC,TOR,L
Saturday Jun 14,CHC,TOR,W
Sunday Jun 15,CHC,TOR,W
Tuesday Jun 17,CHC,TBR,L
Wednesday Jun 18,CHC,TBR,L
Thursday Jun 19,CHC,TBR,L
Friday Jun 20,CHC,CHW,W
Saturday Jun 21,CHC,CHW,W
Sunday Jun 22,CHC,CHW,W
Tuesday Jun 24,CHC,BAL,L
Wednesday Jun 25,CHC,BAL,W
Thursday Jun 26,CHC,BAL,L
Friday Jun 27,CHC,CHW,L
Saturday Jun 28,CHC,CHW,L
Sunday Jun 29,CHC,CHW,L
Monday Jun 30,CHC,SFG,W
Tuesday Jul 1,CHC,SFG,L
Wednesday Jul 2,CHC,SFG,W
Thursday Jul 3,CHC,SFG,L
Friday Jul 4,CHC,STL,W
Saturday Jul 5,CHC,STL,L
Sunday Jul 6,CHC,STL,W
Tuesday Jul 8,CHC,CIN,W
Wednesday Jul 9,CHC,CIN,W
Thursday Jul 10,CHC,CIN,L
Friday Jul 11,CHC,SFG,W
Saturday Jul 12,CHC,SFG,W
Sunday Jul 13,CHC,SFG,L
Friday Jul 18,CHC,HOU,L
Saturday Jul 19,CHC,HOU,L
Sunday Jul 20,CHC,HOU,W
Monday Jul 21,CHC,ARI,L
Tuesday Jul 22,CHC,ARI,L
Wednesday Jul 23,CHC,ARI,W
Thursday Jul 24,CHC,MIA,W
Friday Jul 25,CHC,MIA,L
Saturday Jul 26,CHC,MIA,L
Sunday Jul 27,CHC,MIA,W
Monday Jul 28,CHC,MIL,W
Tuesday Jul 29,CHC,MIL,W
Wednesday Jul 30,CHC,MIL,W
Thursday Jul 31,CHC,MIL,W
Friday Aug 1,CHC,PIT,L
Saturday Aug 2,CHC,PIT,W
Sunday Aug 3,CHC,PIT,W
Monday Aug 4,CHC,HOU,L
Tuesday Aug 5,CHC,HOU,W
Wednesday Aug 6,CHC,HOU,W
Friday Aug 8,CHC,STL,W
Saturday Aug 9,CHC,STL,L
Sunday Aug 10,CHC,STL,W
Wednesday Aug 13,CHC,ATL,W
Wednesday Aug 13,CHC,ATL,W
Thursday Aug 14,CHC,ATL,W
Friday Aug 15,CHC,MIA,W
Saturday Aug 16,CHC,MIA,L
Sunday Aug 17,CHC,MIA,W
Tuesday Aug 19,CHC,CIN,W
Wednesday Aug 20,CHC,CIN,L
Thursday Aug 21,CHC,CIN,W
Friday Aug 22,CHC,WSN,L
Saturday Aug 23,CHC,WSN,W
Sunday Aug 24,CHC,WSN,W
Monday Aug 25,CHC,PIT,W
Tuesday Aug 26,CHC,PIT,W
Wednesday Aug 27,CHC,PIT,W
Thursday Aug 28,CHC,PHI,W
Friday Aug 29,CHC,PHI,W
Saturday Aug 30,CHC,PHI,L
Sunday Aug 31,CHC,PHI,L
Monday Sep 1,CHC,HOU,L
Tuesday Sep 2,CHC,HOU,L
Wednesday Sep 3,CHC,HOU,L
Friday Sep 5,CHC,CIN,L
Saturday Sep 6,CHC,CIN,W
Sunday Sep 7,CHC,CIN,L
Tuesday Sep 9,CHC,STL,L
Wednesday Sep 10,CHC,STL,W
Thursday Sep 11,CHC,STL,W
Sunday Sep 14,CHC,HOU,W
Monday Sep 15,CHC,HOU,W
Tuesday Sep 16,CHC,MIL,W
Wednesday Sep 17,CHC,MIL,L
Thursday Sep 18,CHC,MIL,W
Friday Sep 19,CHC,STL,L
Saturday Sep 20,CHC,STL,W
Sunday Sep 21,CHC,STL,W
Monday Sep 22,CHC,NYM,W
Tuesday Sep 23,CHC,NYM,L
Wednesday Sep 24,CHC,NYM,W
Thursday Sep 25,CHC,NYM,L
Friday Sep 26,CHC,MIL,L
Saturday Sep 27,CHC,MIL,W
Sunday Sep 28,CHC,MIL,L
Monday Mar 31,MIL,CHC,W
Wednesday Apr 2,MIL,CHC,W
Thursday Apr 3,MIL,CHC,L
Friday Apr 4,MIL,SFG,W
Saturday Apr 5,MIL,SFG,W
Sunday Apr 6,MIL,SFG,W
Tuesday Apr 8,MIL,CIN,W
Wednesday Apr 9,MIL,CIN,L
Thursday Apr 10,MIL,CIN,L
Friday Apr 11,MIL,NYM,L
Saturday Apr 12,MIL,NYM,W
Sunday Apr 13,MIL,NYM,W
Tuesday Apr 15,MIL,STL,L
Wednesday Apr 16,MIL,STL,L
Thursday Apr 17,MIL,STL,W
Friday Apr 18,MIL,CIN,W
Saturday Apr 19,MIL,CIN,W
Sunday Apr 20,MIL,CIN,L
Monday Apr 21,MIL,STL,L
Tuesday Apr 22,MIL,STL,W
Wednesday Apr 23,MIL,PHI,W
Thursday Apr 24,MIL,PHI,L
Friday Apr 25,MIL,MIA,L
Saturday Apr 26,MIL,MIA,W
Sunday Apr 27,MIL,MIA,L
Tuesday Apr 29,MIL,CHC,W
Wednesday Apr 30,MIL,CHC,L
Thursday May 1,MIL,CHC,W
Friday May 2,MIL,HOU,L
Saturday May 3,MIL,HOU,L
Sunday May 4,MIL,HOU,L
Tuesday May 6,MIL,MIA,L
Wednesday May 7,MIL,MIA,L
Thursday May 8,MIL,MIA,L
Friday May 9,MIL,STL,W
Saturday May 10,MIL,STL,L
Sunday May 11,MIL,STL,W
Monday May 12,MIL,STL,W
Tuesday May 13,MIL,LAD,W
Wednesday May 14,MIL,LAD,L
Thursday May 15,MIL,LAD,L
Saturday May 17,MIL,BOS,L
Saturday May 17,MIL,BOS,L
Sunday May 18,MIL,BOS,L
Tuesday May 20,MIL,PIT,W
Wednesday May 21,MIL,PIT,W
Thursday May 22,MIL,PIT,L
Friday May 23,MIL,WSN,L
Saturday May 24,MIL,WSN,W
Sunday May 25,MIL,WSN,L
Monday May 26,MIL,WSN,W
Tuesday May 27,MIL,ATL,W
Wednesday May 28,MIL,ATL,W
Thursday May 29,MIL,ATL,L
Friday May 30,MIL,HOU,W
Saturday May 31,MIL,HOU,W
Sunday Jun 1,MIL,HOU,W
Monday Jun 2,MIL,ARI,W
Tuesday Jun 3,MIL,ARI,W
Wednesday Jun 4,MIL,ARI,W
Friday Jun 6,MIL,COL,L
Saturday Jun 7,MIL,COL,L
Sunday Jun 8,MIL,COL,W
Tuesday Jun 10,MIL,HOU,L
Wednesday Jun 11,MIL,HOU,W
Thursday Jun 12,MIL,HOU,W
Friday Jun 13,MIL,MIN,L
Saturday Jun 14,MIL,MIN,L
Sunday Jun 15,MIL,MIN,W
Tuesday Jun 17,MIL,TOR,W
Wednesday Jun 18,MIL,TOR,W
Thursday Jun 19,MIL,TOR,W
Friday Jun 20,MIL,BAL,L
Saturday Jun 21,MIL,BAL,W
Sunday Jun 22,MIL,BAL,W
Monday Jun 23,MIL,ATL,W
Tuesday Jun 24,MIL,ATL,W
Wednesday Jun 25,MIL,ATL,L
Friday Jun 27,MIL,MIN,L
Saturday Jun 28,MIL,MIN,W
Sunday Jun 29,MIL,MIN,L
Monday Jun 30,MIL,ARI,L
Tuesday Jul 1,MIL,ARI,W
Wednesday Jul 2,MIL,ARI,W
Thursday Jul 3,MIL,ARI,L
Friday Jul 4,MIL,PIT,W
Saturday Jul 5,MIL,PIT,W
Sunday Jul 6,MIL,PIT,W
Monday Jul 7,MIL,COL,L
Tuesday Jul 8,MIL,COL,W
Wednesday Jul 9,MIL,COL,L
Thursday Jul 10,MIL,COL,W
Friday Jul 11,MIL,CIN,L
Saturday Jul 12,MIL,CIN,L
Sunday Jul 13,MIL,CIN,W
Friday Jul 18,MIL,SFG,W
Saturday Jul 19,MIL,SFG,W
Sunday Jul 20,MIL,SFG,W
Monday Jul 21,MIL,STL,W
Tuesday Jul 22,MIL,STL,W
Wednesday Jul 23,MIL,STL,W
Thursday Jul 24,MIL,STL,W
Friday Jul 25,MIL,HOU,L
Saturday Jul 26,MIL,HOU,W
Sunday Jul 27,MIL,HOU,L
Monday Jul 28,MIL,CHC,L
Tuesday Jul 29,MIL,CHC,L
Wednesday Jul 30,MIL,CHC,L
Thursday Jul 31,MIL,CHC,L
Friday Aug 1,MIL,ATL,W
Saturday Aug 2,MIL,ATL,W
Sunday Aug 3,MIL,ATL,L
Monday Aug 4,MIL,CIN,L
Tuesday Aug 5,MIL,CIN,W
Wednesday Aug 6,MIL,CIN,W
Friday Aug 8,MIL,WSN,W
Saturday Aug 9,MIL,WSN,W
Sunday Aug 10,MIL,WSN,W
Monday Aug 11,MIL,WSN,W
Tuesday Aug 12,MIL,SDP,W
Wednesday Aug 13,MIL,SDP,W
Thursday Aug 14,MIL,SDP,L
Friday Aug 15,MIL,LAD,L
Saturday Aug 16,MIL,LAD,W
Sunday Aug 17,MIL,LAD,L
Monday Aug 18,MIL,HOU,W
Tuesday Aug 19,MIL,HOU,L
Wednesday Aug 20,MIL,HOU,W
Friday Aug 22,MIL,PIT,W
Saturday Aug 23,MIL,PIT,W
Sunday Aug 24,MIL,PIT,W
Tuesday Aug 26,MIL,STL,W
Wednesday Aug 27,MIL,STL,L
Friday Aug 29,MIL,PIT,W
Saturday Aug 30,MIL,PIT,W
Sunday Aug 31,MIL,PIT,W &V
Monday Sep 1,MIL,NYM,L
Tuesday Sep 2,MIL,NYM,L
Wednesday Sep 3,MIL,NYM,L
Thursday Sep 4,MIL,SDP,L
Friday Sep 5,MIL,SDP,W
Saturday Sep 6,MIL,SDP,W
Sunday Sep 7,MIL,SDP,L
Monday Sep 8,MIL,CIN,L
Tuesday Sep 9,MIL,CIN,L
Wednesday Sep 10,MIL,CIN,W
Thursday Sep 11,MIL,PHI,L
Saturday Sep 13,MIL,PHI,L
Sunday Sep 14,MIL,PHI,L
Sunday Sep 14,MIL,PHI,L
Tuesday Sep 16,MIL,CHC,L
Wednesday Sep 17,MIL,CHC,W
Thursday Sep 18,MIL,CHC,L
Friday Sep 19,MIL,CIN,L
Saturday Sep 20,MIL,CIN,L
Sunday Sep 21,MIL,CIN,W
Tuesday Sep 23,MIL,PIT,W
Wednesday Sep 24,MIL,PIT,W
Thursday Sep 25,MIL,PIT,W
Friday Sep 26,MIL,CHC,W
Saturday Sep 27,MIL,CHC,L
Sunday Sep 28,MIL,CHC,W
Tuesday Apr 1,STL,COL,L
Wednesday Apr 2,STL,COL,W
Thursday Apr 3,STL,COL,W
Friday Apr 4,STL,WSN,W
Saturday Apr 5,STL,WSN,W
Sunday Apr 6,STL,WSN,W
Monday Apr 7,STL,HOU,L
Tuesday Apr 8,STL,HOU,W
Wednesday Apr 9,STL,HOU,W
Thursday Apr 10,STL,SFG,L
Friday Apr 11,STL,SFG,W
Saturday Apr 12,STL,SFG,W
Sunday Apr 13,STL,SFG,L
Tuesday Apr 15,STL,MIL,W
Wednesday Apr 16,STL,MIL,W
Thursday Apr 17,STL,MIL,L
Friday Apr 18,STL,SFG,W
Saturday Apr 19,STL,SFG,L
Sunday Apr 20,STL,SFG,L
Monday Apr 21,STL,MIL,W
Tuesday Apr 22,STL,MIL,L
Wednesday Apr 23,STL,PIT,L
Thursday Apr 24,STL,PIT,W
Friday Apr 25,STL,HOU,L
Saturday Apr 26,STL,HOU,W
Sunday Apr 27,STL,HOU,W
Monday Apr 28,STL,CIN,L
Tuesday Apr 29,STL,CIN,W
Wednesday Apr 30,STL,CIN,W
Friday May 2,STL,CHC,W
Saturday May 3,STL,CHC,L
Sunday May 4,STL,CHC,W
Monday May 5,STL,COL,W
Tuesday May 6,STL,COL,W
Wednesday May 7,STL,COL,L
Thursday May 8,STL,COL,L
Friday May 9,STL,MIL,L
Saturday May 10,STL,MIL,W
Sunday May 11,STL,MIL,L
Monday May 12,STL,MIL,L
Tuesday May 13,STL,PIT,L
Wednesday May 14,STL,PIT,W
Thursday May 15,STL,PIT,L
Friday May 16,STL,TBR,L
Saturday May 17,STL,TBR,W
Sunday May 18,STL,TBR,W
Monday May 19,STL,SDP,W
Tuesday May 20,STL,SDP,L
Wednesday May 21,STL,SDP,W
Friday May 23,STL,LAD,W
Saturday May 24,STL,LAD,W
Sunday May 25,STL,LAD,L
Tuesday May 27,STL,HOU,L
Wednesday May 28,STL,HOU,W
Thursday May 29,STL,HOU,W
Friday May 30,STL,PIT,W
Saturday May 31,STL,PIT,L
Sunday Jun 1,STL,PIT,W
Monday Jun 2,STL,PIT,L
Tuesday Jun 3,STL,WSN,W
Thursday Jun 5,STL,WSN,W
Thursday Jun 5,STL,WSN,L
Friday Jun 6,STL,HOU,L
Saturday Jun 7,STL,HOU,W
Sunday Jun 8,STL,HOU,W
Tuesday Jun 10,STL,CIN,W
Wednesday Jun 11,STL,CIN,W
Thursday Jun 12,STL,CIN,L
Friday Jun 13,STL,PHI,L
Saturday Jun 14,STL,PHI,W
Sunday Jun 15,STL,PHI,W
Tuesday Jun 17,STL,KCR,L
Wednesday Jun 18,STL,KCR,L
Thursday Jun 19,STL,KCR,L
Friday Jun 20,STL,BOS,W
Saturday Jun 21,STL,BOS,W
Sunday Jun 22,STL,BOS,L
Tuesday Jun 24,STL,DET,W
Wednesday Jun 25,STL,DET,L
Thursday Jun 26,STL,DET,L
Friday Jun 27,STL,KCR,L
Saturday Jun 28,STL,KCR,W
Sunday Jun 29,STL,KCR,W
Monday Jun 30,STL,NYM,W
Tuesday Jul 1,STL,NYM,L
Wednesday Jul 2,STL,NYM,W
Thursday Jul 3,STL,NYM,L
Friday Jul 4,STL,CHC,L
Saturday Jul 5,STL,CHC,W
Sunday Jul 6,STL,CHC,L
Tuesday Jul 8,STL,PHI,W
Wednesday Jul 9,STL,PHI,L
Thursday Jul 10,STL,PHI,L
Friday Jul 11,STL,PIT,W
Saturday Jul 12,STL,PIT,L
Sunday Jul 13,STL,PIT,W
Thursday Jul 17,STL,SDP,W
Friday Jul 18,STL,SDP,W
Saturday Jul 19,STL,SDP,W
Sunday Jul 20,STL,SDP,W
Monday Jul 21,STL,MIL,L
Tuesday Jul 22,STL,MIL,L
Wednesday Jul 23,STL,MIL,L
Thursday Jul 24,STL,MIL,L
Friday Jul 25,STL,NYM,L
Saturday Jul 26,STL,NYM,W
Sunday Jul 27,STL,NYM,L
Monday Jul 28,STL,ATL,W
Tuesday Jul 29,STL,ATL,W
Wednesday Jul 30,STL,ATL,W
Thursday Jul 31,STL,ATL,L
Friday Aug 1,STL,PHI,W
Saturday Aug 2,STL,PHI,L
Sunday Aug 3,STL,PHI,L
Tuesday Aug 5,STL,LAD,W
Wednesday Aug 6,STL,LAD,W
Thursday Aug 7,STL,LAD,L
Friday Aug 8,STL,CHC,L
Saturday Aug 9,STL,CHC,W
Sunday Aug 10,STL,CHC,L
Monday Aug 11,STL,MIA,W
Tuesday Aug 12,STL,MIA,L
Wednesday Aug 13,STL,MIA,W
Thursday Aug 14,STL,MIA,W
Friday Aug 15,STL,CIN,W
Saturday Aug 16,STL,CIN,W
Sunday Aug 17,STL,CIN,L
Tuesday Aug 19,STL,PIT,L
Wednesday Aug 20,STL,PIT,W
Friday Aug 22,STL,ATL,W
Saturday Aug 23,STL,ATL,L
Sunday Aug 24,STL,ATL,W
Tuesday Aug 26,STL,MIL,L
Wednesday Aug 27,STL,MIL,W
Friday Aug 29,STL,HOU,L
Saturday Aug 30,STL,HOU,L
Sunday Aug 31,STL,HOU,L
Monday Sep 1,STL,ARI,L
Tuesday Sep 2,STL,ARI,W
Wednesday Sep 3,STL,ARI,L
Friday Sep 5,STL,MIA,L
Saturday Sep 6,STL,MIA,W
Sunday Sep 7,STL,MIA,W
Tuesday Sep 9,STL,CHC,W
Wednesday Sep 10,STL,CHC,L
Thursday Sep 11,STL,CHC,L
Friday Sep 12,STL,PIT,L
Saturday Sep 13,STL,PIT,L
Sunday Sep 14,STL,PIT,L
Tuesday Sep 16,STL,CIN,L
Wednesday Sep 17,STL,CIN,L
Thursday Sep 18,STL,CIN,W
Friday Sep 19,STL,CHC,W
Saturday Sep 20,STL,CHC,L
Sunday Sep 21,STL,CHC,L
Monday Sep 22,STL,ARI,L
Tuesday Sep 23,STL,ARI,W
Wednesday Sep 24,STL,ARI,W
Thursday Sep 25,STL,ARI,W
Friday Sep 26,STL,CIN,W
Saturday Sep 27,STL,CIN,W
Sunday Sep 28,STL,CIN,W
Monday Mar 31,PIT,ATL,W
Wednesday Apr 2,PIT,ATL,L
Thursday Apr 3,PIT,ATL,W
Friday Apr 4,PIT,MIA,L
Saturday Apr 5,PIT,MIA,L
Sunday Apr 6,PIT,MIA,W
Monday Apr 7,PIT,CHC,L
Wednesday Apr 9,PIT,CHC,L
Thursday Apr 10,PIT,CHC,L
Friday Apr 11,PIT,CIN,W
Saturday Apr 12,PIT,CIN,W
Sunday Apr 13,PIT,CIN,W
Monday Apr 14,PIT,LAD,W
Tuesday Apr 15,PIT,LAD,L
Wednesday Apr 16,PIT,LAD,L
Friday Apr 18,PIT,CHC,L
Saturday Apr 19,PIT,CHC,L
Sunday Apr 20,PIT,CHC,L
Monday Apr 21,PIT,MIA,L
Tuesday Apr 22,PIT,MIA,W
Wednesday Apr 23,PIT,STL,W
Thursday Apr 24,PIT,STL,L
Friday Apr 25,PIT,PHI,L
Saturday Apr 26,PIT,PHI,L
Sunday Apr 27,PIT,PHI,W
Tuesday Apr 29,PIT,NYM,L
Wednesday Apr 30,PIT,NYM,W
Thursday May 1,PIT,WSN,L
Friday May 2,PIT,WSN,W
Saturday May 3,PIT,WSN,L
Sunday May 4,PIT,WSN,L
Tuesday May 6,PIT,SFG,W
Wednesday May 7,PIT,SFG,W
Thursday May 8,PIT,SFG,W
Friday May 9,PIT,ATL,W
Saturday May 10,PIT,ATL,W
Monday May 12,PIT,ATL,W
Monday May 12,PIT,ATL,L
Tuesday May 13,PIT,STL,W
Wednesday May 14,PIT,STL,L
Thursday May 15,PIT,STL,W
Friday May 16,PIT,CHC,L
Saturday May 17,PIT,CHC,W
Sunday May 18,PIT,CHC,L
Tuesday May 20,PIT,MIL,L
Wednesday May 21,PIT,MIL,L
Thursday May 22,PIT,MIL,W
Friday May 23,PIT,CHC,L
Saturday May 24,PIT,CHC,W
Sunday May 25,PIT,CHC,W
Tuesday May 27,PIT,CIN,L
Wednesday May 28,PIT,CIN,L
Thursday May 29,PIT,CIN,W
Friday May 30,PIT,STL,L
Saturday May 31,PIT,STL,W
Sunday Jun 1,PIT,STL,L
Monday Jun 2,PIT,STL,W
Tuesday Jun 3,PIT,HOU,L
Wednesday Jun 4,PIT,HOU,W
Thursday Jun 5,PIT,HOU,W
Friday Jun 6,PIT,ARI,L
Saturday Jun 7,PIT,ARI,L
Sunday Jun 8,PIT,ARI,W
Monday Jun 9,PIT,ARI,W
Tuesday Jun 10,PIT,WSN,L
Wednesday Jun 11,PIT,WSN,W
Thursday Jun 12,PIT,WSN,W
Friday Jun 13,PIT,BAL,L
Saturday Jun 14,PIT,BAL,L
Sunday Jun 15,PIT,BAL,W
Tuesday Jun 17,PIT,CHW,L
Wednesday Jun 18,PIT,CHW,L
Thursday Jun 19,PIT,CHW,L
Friday Jun 20,PIT,TOR,W
Saturday Jun 21,PIT,TOR,W
Sunday Jun 22,PIT,TOR,L
Tuesday Jun 24,PIT,NYY,W
Wednesday Jun 25,PIT,NYY,L
Friday Jun 27,PIT,TBR,L
Saturday Jun 28,PIT,TBR,W
Sunday Jun 29,PIT,TBR,L
Monday Jun 30,PIT,CIN,L
Tuesday Jul 1,PIT,CIN,W
Wednesday Jul 2,PIT,CIN,W
Friday Jul 4,PIT,MIL,L
Saturday Jul 5,PIT,MIL,L
Sunday Jul 6,PIT,MIL,L
Monday Jul 7,PIT,HOU,W
Tuesday Jul 8,PIT,HOU,W
Wednesday Jul 9,PIT,HOU,L
Thursday Jul 10,PIT,NYY,W
Friday Jul 11,PIT,STL,L
Saturday Jul 12,PIT,STL,W
Sunday Jul 13,PIT,STL,L
Thursday Jul 17,PIT,COL,L
Friday Jul 18,PIT,COL,L
Saturday Jul 19,PIT,COL,L
Sunday Jul 20,PIT,COL,L
Monday Jul 21,PIT,HOU,W
Tuesday Jul 22,PIT,HOU,W
Wednesday Jul 23,PIT,HOU,W
Thursday Jul 24,PIT,SDP,W
Friday Jul 25,PIT,SDP,L
Saturday Jul 26,PIT,SDP,L
Sunday Jul 27,PIT,SDP,L
Monday Jul 28,PIT,COL,W
Tuesday Jul 29,PIT,COL,W
Wednesday Jul 30,PIT,COL,L
Friday Aug 1,PIT,CHC,W
Saturday Aug 2,PIT,CHC,L
Sunday Aug 3,PIT,CHC,L
Monday Aug 4,PIT,ARI,L
Tuesday Aug 5,PIT,ARI,L
Wednesday Aug 6,PIT,ARI,W
Friday Aug 8,PIT,PHI,W
Saturday Aug 9,PIT,PHI,L
Sunday Aug 10,PIT,PHI,L
Monday Aug 11,PIT,NYM,W
Tuesday Aug 12,PIT,CIN,L
Wednesday Aug 13,PIT,CIN,W
Thursday Aug 14,PIT,CIN,L
Friday Aug 15,PIT,NYM,L
Saturday Aug 16,PIT,NYM,L
Sunday Aug 17,PIT,NYM,L
Monday Aug 18,PIT,NYM,W
Tuesday Aug 19,PIT,STL,W
Wednesday Aug 20,PIT,STL,L
Friday Aug 22,PIT,MIL,L
Saturday Aug 23,PIT,MIL,L
Sunday Aug 24,PIT,MIL,L
Monday Aug 25,PIT,CHC,L
Tuesday Aug 26,PIT,CHC,L
Wednesday Aug 27,PIT,CHC,L
Friday Aug 29,PIT,MIL,L
Saturday Aug 30,PIT,MIL,L
Sunday Aug 31,PIT,MIL,L &V
Tuesday Sep 2,PIT,CIN,W
Wednesday Sep 3,PIT,CIN,W
Thursday Sep 4,PIT,CIN,L
Friday Sep 5,PIT,SFG,W
Saturday Sep 6,PIT,SFG,L
Sunday Sep 7,PIT,SFG,L
