date,team,opp,wl
Thursday Jun 13,PHI,MIN,W
Friday Jun 14,PHI,COL,W
Saturday Jun 15,PHI,COL,L
Sunday Jun 16,PHI,COL,L
Monday Jun 17,PHI,WSN,W
Tuesday Jun 18,PHI,WSN,W
Wednesday Jun 19,PHI,WSN,L
Friday Jun 21,PHI,NYM,L
Saturday Jun 22,PHI,NYM,W
Sunday Jun 23,PHI,NYM,L
Monday Jun 24,PHI,SDP,L
Tuesday Jun 25,PHI,SDP,W
Wednesday Jun 26,PHI,SDP,W
Thursday Jun 27,PHI,LAD,L
Friday Jun 28,PHI,LAD,W
Saturday Jun 29,PHI,LAD,L
Sunday Jun 30,PHI,LAD,L
Tuesday Jul 2,PHI,PIT,W
Wednesday Jul 3,PHI,PIT,L
Thursday Jul 4,PHI,PIT,W
Friday Jul 5,PHI,ATL,W
Saturday Jul 6,PHI,ATL,L
Sunday Jul 7,PHI,ATL,W
Monday Jul 8,PHI,WSN,W
Tuesday Jul 9,PHI,WSN,W
Wednesday Jul 10,PHI,WSN,L
Thursday Jul 11,PHI,WSN,W
Saturday Jul 13,PHI,CHW,L
Saturday Jul 13,PHI,CHW,W
Sunday Jul 14,PHI,CHW,W
Friday Jul 19,PHI,NYM,W
Saturday Jul 20,PHI,NYM,L
Sunday Jul 21,PHI,NYM,L
Tuesday Jul 23,PHI,STL,L
Wednesday Jul 24,PHI,STL,L
Thursday Jul 25,PHI,STL,L
Friday Jul 26,PHI,DET,L
Saturday Jul 27,PHI,DET,L
Sunday Jul 28,PHI,DET,L
Tuesday Jul 30,PHI,SFG,W
Wednesday Jul 31,PHI,SFG,L
Thursday Aug 1,PHI,SFG,L
Friday Aug 2,PHI,ATL,L
Saturday Aug 3,PHI,ATL,L
Sunday Aug 4,PHI,ATL,L
Tuesday Aug 6,PHI,CHC,W
Wednesday Aug 7,PHI,CHC,L
Thursday Aug 8,PHI,CHC,W
Friday Aug 9,PHI,WSN,L
Saturday Aug 10,PHI,WSN,L
Sunday Aug 11,PHI,WSN,L
Monday Aug 12,PHI,ATL,W
Tuesday Aug 13,PHI,ATL,L
Wednesday Aug 14,PHI,ATL,L
Friday Aug 16,PHI,LAD,L
Saturday Aug 17,PHI,LAD,L
Sunday Aug 18,PHI,LAD,W
Monday Aug 19,PHI,COL,W
Tuesday Aug 20,PHI,COL,L
Wednesday Aug 21,PHI,COL,W
Thursday Aug 22,PHI,COL,W
Friday Aug 23,PHI,ARI,W
Saturday Aug 24,PHI,ARI,L
Sunday Aug 25,PHI,ARI,W
Monday Aug 26,PHI,NYM,W
Tuesday Aug 27,PHI,NYM,L
Wednesday Aug 28,PHI,NYM,W
Thursday Aug 29,PHI,NYM,L
Friday Aug 30,PHI,CHC,W
Saturday Aug 31,PHI,CHC,L
Sunday Sep 1,PHI,CHC,L
Monday Sep 2,PHI,WSN,W
Tuesday Sep 3,PHI,WSN,L
Wednesday Sep 4,PHI,WSN,L
Friday Sep 6,PHI,ATL,W
Saturday Sep 7,PHI,ATL,W
Sunday Sep 8,PHI,ATL,W
Tuesday Sep 10,PHI,SDP,L
Wednesday Sep 11,PHI,SDP,W
Thursday Sep 12,PHI,SDP,W
Friday Sep 13,PHI,WSN,L
Saturday Sep 14,PHI,WSN,W
Sunday Sep 15,PHI,WSN,L
Monday Sep 16,PHI,MIA,W
Tuesday Sep 17,PHI,MIA,W
Wednesday Sep 18,PHI,MIA,L
Friday Sep 20,PHI,NYM,L
Saturday Sep 21,PHI,NYM,L
Sunday Sep 22,PHI,NYM,L
Monday Sep 23,PHI,MIA,L
Tuesday Sep 24,PHI,MIA,W
Wednesday Sep 25,PHI,MIA,L
Thursday Sep 26,PHI,ATL,L
Friday Sep 27,PHI,ATL,L
Saturday Sep 28,PHI,ATL,W
Sunday Sep 29,PHI,ATL,L
Monday Apr 1,CHC,PIT,W
Wednesday Apr 3,CHC,PIT,L
Thursday Apr 4,CHC,PIT,W
Friday Apr 5,CHC,ATL,L
Saturday Apr 6,CHC,ATL,L
Sunday Apr 7,CHC,ATL,L
Monday Apr 8,CHC,MIL,L
Tuesday Apr 9,CHC,MIL,W
Thursday Apr 11,CHC,SFG,L
Friday Apr 12,CHC,SFG,W
Saturday Apr 13,CHC,SFG,L
Sunday Apr 14,CHC,SFG,L
Tuesday Apr 16,CHC,TEX,L
Thursday Apr 18,CHC,TEX,W
Friday Apr 19,CHC,MIL,L
Saturday Apr 20,CHC,MIL,L
Sunday Apr 21,CHC,MIL,L
Monday Apr 22,CHC,CIN,L
Tuesday Apr 23,CHC,CIN,W
Wednesday Apr 24,CHC,CIN,L
Thursday Apr 25,CHC,MIA,W
Friday Apr 26,CHC,MIA,W
Saturday Apr 27,CHC,MIA,W
Sunday Apr 28,CHC,MIA,L
Monday Apr 29,CHC,SDP,W
Tuesday Apr 30,CHC,SDP,L
Wednesday May 1,CHC,SDP,W
Thursday May 2,CHC,SDP,L
Friday May 3,CHC,CIN,L
Saturday May 4,CHC,CIN,L
Sunday May 5,CHC,CIN,L
Monday May 6,CHC,TEX,W
Tuesday May 7,CHC,STL,W
Wednesday May 8,CHC,STL,L
Friday May 10,CHC,WSN,L
Saturday May 11,CHC,WSN,W
Sunday May 12,CHC,WSN,W
Monday May 13,CHC,COL,W
Tuesday May 14,CHC,COL,L
Wednesday May 15,CHC,COL,W
Friday May 17,CHC,NYM,L
Saturday May 18,CHC,NYM,W
Sunday May 19,CHC,NYM,L
Tuesday May 21,CHC,PIT,L
Wednesday May 22,CHC,PIT,L
Thursday May 23,CHC,PIT,L
Friday May 24,CHC,CIN,L
Saturday May 25,CHC,CIN,L
Sunday May 26,CHC,CIN,W
Monday May 27,CHC,CHW,W
Wednesday May 29,CHC,CHW,W
Thursday May 30,CHC,CHW,W
Friday May 31,CHC,ARI,W
Saturday Jun 1,CHC,ARI,L
Sunday Jun 2,CHC,ARI,L
Tuesday Jun 4,CHC,LAA,L
Wednesday Jun 5,CHC,LAA,W
Friday Jun 7,CHC,PIT,L
Saturday Jun 8,CHC,PIT,L
Sunday Jun 9,CHC,PIT,W
Monday Jun 10,CHC,CIN,L
Tuesday Jun 11,CHC,CIN,L
Wednesday Jun 12,CHC,CIN,L
Thursday Jun 13,CHC,CIN,W
Friday Jun 14,CHC,NYM,W
Saturday Jun 15,CHC,NYM,W
Sunday Jun 16,CHC,NYM,L
Monday Jun 17,CHC,STL,L
Tuesday Jun 18,CHC,STL,W
Wednesday Jun 19,CHC,STL,L
Thursday Jun 20,CHC,STL,L
Friday Jun 21,CHC,HOU,W
Saturday Jun 22,CHC,HOU,L
Sunday Jun 23,CHC,HOU,W
Tuesday Jun 25,CHC,MIL,L
Wednesday Jun 26,CHC,MIL,W
Thursday Jun 27,CHC,MIL,W
Friday Jun 28,CHC,SEA,L
Saturday Jun 29,CHC,SEA,W
Sunday Jun 30,CHC,SEA,W
Tuesday Jul 2,CHC,OAK,L
Wednesday Jul 3,CHC,OAK,W
Thursday Jul 4,CHC,OAK,L
Friday Jul 5,CHC,PIT,L
Saturday Jul 6,CHC,PIT,W
Sunday Jul 7,CHC,PIT,W
Monday Jul 8,CHC,CHW,W
Tuesday Jul 9,CHC,LAA,W
Wednesday Jul 10,CHC,LAA,L
Thursday Jul 11,CHC,STL,W
Friday Jul 12,CHC,STL,L
Saturday Jul 13,CHC,STL,W
Sunday Jul 14,CHC,STL,L
Friday Jul 19,CHC,COL,W
Saturday Jul 20,CHC,COL,L
Sunday Jul 21,CHC,COL,L
Monday Jul 22,CHC,ARI,W
Tuesday Jul 23,CHC,ARI,L
Wednesday Jul 24,CHC,ARI,W
Thursday Jul 25,CHC,ARI,L
Friday Jul 26,CHC,SFG,W
Saturday Jul 27,CHC,SFG,W
Sunday Jul 28,CHC,SFG,W
Monday Jul 29,CHC,MIL,L
Tuesday Jul 30,CHC,MIL,L
Tuesday Jul 30,CHC,MIL,L
Wednesday Jul 31,CHC,MIL,W
Thursday Aug 1,CHC,LAD,L
Friday Aug 2,CHC,LAD,L
Saturday Aug 3,CHC,LAD,L
Sunday Aug 4,CHC,LAD,L
Tuesday Aug 6,CHC,PHI,L
Wednesday Aug 7,CHC,PHI,W
Thursday Aug 8,CHC,PHI,L
Friday Aug 9,CHC,STL,W
Saturday Aug 10,CHC,STL,W
Sunday Aug 11,CHC,STL,L
Monday Aug 12,CHC,CIN,L
Tuesday Aug 13,CHC,CIN,L
Wednesday Aug 14,CHC,CIN,L
Friday Aug 16,CHC,STL,W
Saturday Aug 17,CHC,STL,L
Sunday Aug 18,CHC,STL,L
Monday Aug 19,CHC,WSN,W
Tuesday Aug 20,CHC,WSN,L
Wednesday Aug 21,CHC,WSN,L
Thursday Aug 22,CHC,WSN,L
Friday Aug 23,CHC,SDP,L
Saturday Aug 24,CHC,SDP,W
Sunday Aug 25,CHC,SDP,L
Monday Aug 26,CHC,LAD,L
Tuesday Aug 27,CHC,LAD,W
Wednesday Aug 28,CHC,LAD,L
Friday Aug 30,CHC,PHI,L
Saturday Aug 31,CHC,PHI,W
Sunday Sep 1,CHC,PHI,W
Monday Sep 2,CHC,MIA,L
Tuesday Sep 3,CHC,MIA,L
Wednesday Sep 4,CHC,MIA,W
Friday Sep 6,CHC,MIL,W
Saturday Sep 7,CHC,MIL,L
Sunday Sep 8,CHC,MIL,L
Monday Sep 9,CHC,CIN,W
Tuesday Sep 10,CHC,CIN,W
Wednesday Sep 11,CHC,CIN,L
Thursday Sep 12,CHC,PIT,L
Friday Sep 13,CHC,PIT,W
Saturday Sep 14,CHC,PIT,L
Sunday Sep 15,CHC,PIT,L
Monday Sep 16,CHC,MIL,L
Tuesday Sep 17,CHC,MIL,L
Wednesday Sep 18,CHC,MIL,L
Thursday Sep 19,CHC,MIL,W
Friday Sep 20,CHC,ATL,L
Saturday Sep 21,CHC,ATL,W
Sunday Sep 22,CHC,ATL,L
Monday Sep 23,CHC,PIT,L
Tuesday Sep 24,CHC,PIT,L
Wednesday Sep 25,CHC,PIT,W
Friday Sep 27,CHC,STL,L
Saturday Sep 28,CHC,STL,L
Sunday Sep 29,CHC,STL,L
Monday Apr 1,CHC,PIT,W
Wednesday Apr 3,CHC,PIT,L
Thursday Apr 4,CHC,PIT,W
Friday Apr 5,CHC,ATL,L
Saturday Apr 6,CHC,ATL,L
Sunday Apr 7,CHC,ATL,L
Monday Apr 8,CHC,MIL,L
Tuesday Apr 9,CHC,MIL,W
Thursday Apr 11,CHC,SFG,L
Friday Apr 12,CHC,SFG,W
Saturday Apr 13,CHC,SFG,L
Sunday Apr 14,CHC,SFG,L
Tuesday Apr 16,CHC,TEX,L
Thursday Apr 18,CHC,TEX,W
Friday Apr 19,CHC,MIL,L
Saturday Apr 20,CHC,MIL,L
Sunday Apr 21,CHC,MIL,L
Monday Apr 22,CHC,CIN,L
Tuesday Apr 23,CHC,CIN,W
Wednesday Apr 24,CHC,CIN,L
Thursday Apr 25,CHC,MIA,W
Friday Apr 26,CHC,MIA,W
Saturday Apr 27,CHC,MIA,W
Sunday Apr 28,CHC,MIA,L
Monday Apr 29,CHC,SDP,W
Tuesday Apr 30,CHC,SDP,L
Wednesday May 1,CHC,SDP,W
Thursday May 2,CHC,SDP,L
Friday May 3,CHC,CIN,L
Saturday May 4,CHC,CIN,L
Sunday May 5,CHC,CIN,L
Monday May 6,CHC,TEX,W
Tuesday May 7,CHC,STL,W
Wednesday May 8,CHC,STL,L
Friday May 10,CHC,WSN,L
Saturday May 11,CHC,WSN,W
Sunday May 12,CHC,WSN,W
Monday May 13,CHC,COL,W
Tuesday May 14,CHC,COL,L
Wednesday May 15,CHC,COL,W
Friday May 17,CHC,NYM,L
Saturday May 18,CHC,NYM,W
Sunday May 19,CHC,NYM,L
Tuesday May 21,CHC,PIT,L
Wednesday May 22,CHC,PIT,L
Thursday May 23,CHC,PIT,L
Friday May 24,CHC,CIN,L
Saturday May 25,CHC,CIN,L
Sunday May 26,CHC,CIN,W
Monday May 27,CHC,CHW,W
Wednesday May 29,CHC,CHW,W
Thursday May 30,CHC,CHW,W
Friday May 31,CHC,ARI,W
Saturday Jun 1,CHC,ARI,L
Sunday Jun 2,CHC,ARI,L
Tuesday Jun 4,CHC,LAA,L
Wednesday Jun 5,CHC,LAA,W
Friday Jun 7,CHC,PIT,L
Saturday Jun 8,CHC,PIT,L
Sunday Jun 9,CHC,PIT,W
Monday Jun 10,CHC,CIN,L
Tuesday Jun 11,CHC,CIN,L
Wednesday Jun 12,CHC,CIN,L
Thursday Jun 13,CHC,CIN,W
Friday Jun 14,CHC,NYM,W
Saturday Jun 15,CHC,NYM,W
Sunday Jun 16,CHC,NYM,L
Monday Jun 17,CHC,STL,L
Tuesday Jun 18,CHC,STL,W
Wednesday Jun 19,CHC,STL,L
Thursday Jun 20,CHC,STL,L
Friday Jun 21,CHC,HOU,W
Saturday Jun 22,CHC,HOU,L
Sunday Jun 23,CHC,HOU,W
Tuesday Jun 25,CHC,MIL,L
Wednesday Jun 26,CHC,MIL,W
Thursday Jun 27,CHC,MIL,W
Friday Jun 28,CHC,SEA,L
Saturday Jun 29,CHC,SEA,W
Sunday Jun 30,CHC,SEA,W
Tuesday Jul 2,CHC,OAK,L
Wednesday Jul 3,CHC,OAK,W
Thursday Jul 4,CHC,OAK,L
Friday Jul 5,CHC,PIT,L
Saturday Jul 6,CHC,PIT,W
Sunday Jul 7,CHC,PIT,W
Monday Jul 8,CHC,CHW,W
Tuesday Jul 9,CHC,LAA,W
Wednesday Jul 10,CHC,LAA,L
Thursday Jul 11,CHC,STL,W
Friday Jul 12,CHC,STL,L
Saturday Jul 13,CHC,STL,W
Sunday Jul 14,CHC,STL,L
Friday Jul 19,CHC,COL,W
Saturday Jul 20,CHC,COL,L
Sunday Jul 21,CHC,COL,L
Monday Jul 22,CHC,ARI,W
Tuesday Jul 23,CHC,ARI,L
Wednesday Jul 24,CHC,ARI,W
Thursday Jul 25,CHC,ARI,L
Friday Jul 26,CHC,SFG,W
Saturday Jul 27,CHC,SFG,W
Sunday Jul 28,CHC,SFG,W
Monday Jul 29,CHC,MIL,L
Tuesday Jul 30,CHC,MIL,L
Tuesday Jul 30,CHC,MIL,L
Wednesday Jul 31,CHC,MIL,W
Thursday Aug 1,CHC,LAD,L
Friday Aug 2,CHC,LAD,L
Saturday Aug 3,CHC,LAD,L
Sunday Aug 4,CHC,LAD,L
Tuesday Aug 6,CHC,PHI,L
Wednesday Aug 7,CHC,PHI,W
Thursday Aug 8,CHC,PHI,L
Friday Aug 9,CHC,STL,W
Saturday Aug 10,CHC,STL,W
Sunday Aug 11,CHC,STL,L
Monday Aug 12,CHC,CIN,L
Tuesday Aug 13,CHC,CIN,L
Wednesday Aug 14,CHC,CIN,L
Friday Aug 16,CHC,STL,W
Saturday Aug 17,CHC,STL,L
Sunday Aug 18,CHC,STL,L
Monday Aug 19,CHC,WSN,W
Tuesday Aug 20,CHC,WSN,L
Wednesday Aug 21,CHC,WSN,L
Thursday Aug 22,CHC,WSN,L
Friday Aug 23,CHC,SDP,L
Saturday Aug 24,CHC,SDP,W
Sunday Aug 25,CHC,SDP,L
Monday Aug 26,CHC,LAD,L
Tuesday Aug 27,CHC,LAD,W
Wednesday Aug 28,CHC,LAD,L
Friday Aug 30,CHC,PHI,L
Saturday Aug 31,CHC,PHI,W
Sunday Sep 1,CHC,PHI,W
Monday Sep 2,CHC,MIA,L
Tuesday Sep 3,CHC,MIA,L
Wednesday Sep 4,CHC,MIA,W
Friday Sep 6,CHC,MIL,W
Saturday Sep 7,CHC,MIL,L
Sunday Sep 8,CHC,MIL,L
Monday Sep 9,CHC,CIN,W
Tuesday Sep 10,CHC,CIN,W
Wednesday Sep 11,CHC,CIN,L
Thursday Sep 12,CHC,PIT,L
Friday Sep 13,CHC,PIT,W
Saturday Sep 14,CHC,PIT,L
Sunday Sep 15,CHC,PIT,L
Monday Sep 16,CHC,MIL,L
Tuesday Sep 17,CHC,MIL,L
Wednesday Sep 18,CHC,MIL,L
Thursday Sep 19,CHC,MIL,W
Friday Sep 20,CHC,ATL,L
Saturday Sep 21,CHC,ATL,W
Sunday Sep 22,CHC,ATL,L
Monday Sep 23,CHC,PIT,L
Tuesday Sep 24,CHC,PIT,L
Wednesday Sep 25,CHC,PIT,W
Friday Sep 27,CHC,STL,L
Saturday Sep 28,CHC,STL,L
Sunday Sep 29,CHC,STL,L
Monday Apr 1,STL,ARI,L
Tuesday Apr 2,STL,ARI,W
Wednesday Apr 3,STL,ARI,L
Friday Apr 5,STL,SFG,L
Saturday Apr 6,STL,SFG,W
Sunday Apr 7,STL,SFG,W
Monday Apr 8,STL,CIN,L
Tuesday Apr 9,STL,CIN,W
Wednesday Apr 10,STL,CIN,W
Friday Apr 12,STL,MIL,W
Saturday Apr 13,STL,MIL,W
Sunday Apr 14,STL,MIL,L
Monday Apr 15,STL,PIT,W
Wednesday Apr 17,STL,PIT,L
Thursday Apr 18,STL,PHI,W
Friday Apr 19,STL,PHI,L
Saturday Apr 20,STL,PHI,W
Sunday Apr 21,STL,PHI,L
Monday Apr 22,STL,WSN,W
Tuesday Apr 23,STL,WSN,W
Wednesday Apr 24,STL,WSN,W
Friday Apr 26,STL,PIT,W
Saturday Apr 27,STL,PIT,L
Sunday Apr 28,STL,PIT,L
Monday Apr 29,STL,CIN,L
Tuesday Apr 30,STL,CIN,W
Wednesday May 1,STL,CIN,W
Thursday May 2,STL,MIL,W
Friday May 3,STL,MIL,W
Saturday May 4,STL,MIL,W
Sunday May 5,STL,MIL,W
Tuesday May 7,STL,CHC,L
Wednesday May 8,STL,CHC,W
Friday May 10,STL,COL,W
Saturday May 11,STL,COL,W
Sunday May 12,STL,COL,L
Monday May 13,STL,NYM,W
Tuesday May 14,STL,NYM,W
Wednesday May 15,STL,NYM,W
Thursday May 16,STL,NYM,L
Friday May 17,STL,MIL,W
Saturday May 18,STL,MIL,L
Sunday May 19,STL,MIL,W
Monday May 20,STL,SDP,L
Tuesday May 21,STL,SDP,W
Wednesday May 22,STL,SDP,W
Friday May 24,STL,LAD,W
Saturday May 25,STL,LAD,L
Sunday May 26,STL,LAD,W
Monday May 27,STL,KCR,W
Tuesday May 28,STL,KCR,W
Wednesday May 29,STL,KCR,W
Thursday May 30,STL,KCR,L
Saturday Jun 1,STL,SFG,W
Saturday Jun 1,STL,SFG,W
Sunday Jun 2,STL,SFG,L
Monday Jun 3,STL,ARI,W
Tuesday Jun 4,STL,ARI,L
Wednesday Jun 5,STL,ARI,L
Thursday Jun 6,STL,ARI,W
Friday Jun 7,STL,CIN,W
Saturday Jun 8,STL,CIN,L
Sunday Jun 9,STL,CIN,W
Tuesday Jun 11,STL,NYM,W
Wednesday Jun 12,STL,NYM,L
Thursday Jun 13,STL,NYM,W
Friday Jun 14,STL,MIA,L
Saturday Jun 15,STL,MIA,W
Sunday Jun 16,STL,MIA,L
Monday Jun 17,STL,CHC,W
Tuesday Jun 18,STL,CHC,L
Wednesday Jun 19,STL,CHC,W
Thursday Jun 20,STL,CHC,W
Friday Jun 21,STL,TEX,L
Saturday Jun 22,STL,TEX,L
Sunday Jun 23,STL,TEX,L
Tuesday Jun 25,STL,HOU,W
Wednesday Jun 26,STL,HOU,L
Friday Jun 28,STL,OAK,L
Saturday Jun 29,STL,OAK,W
Sunday Jun 30,STL,OAK,L
Tuesday Jul 2,STL,LAA,L
Wednesday Jul 3,STL,LAA,W
Thursday Jul 4,STL,LAA,L
Friday Jul 5,STL,MIA,W
Saturday Jul 6,STL,MIA,W
Sunday Jul 7,STL,MIA,W
Tuesday Jul 9,STL,HOU,W
Wednesday Jul 10,STL,HOU,W
Thursday Jul 11,STL,CHC,L
Friday Jul 12,STL,CHC,W
Saturday Jul 13,STL,CHC,L
Sunday Jul 14,STL,CHC,W
Friday Jul 19,STL,SDP,W
Saturday Jul 20,STL,SDP,L
Sunday Jul 21,STL,SDP,W
Tuesday Jul 23,STL,PHI,W
Wednesday Jul 24,STL,PHI,W
Thursday Jul 25,STL,PHI,W
Friday Jul 26,STL,ATL,L
Saturday Jul 27,STL,ATL,L
Sunday Jul 28,STL,ATL,L
Monday Jul 29,STL,PIT,L
Tuesday Jul 30,STL,PIT,L
Tuesday Jul 30,STL,PIT,L
Wednesday Jul 31,STL,PIT,L
Thursday Aug 1,STL,PIT,W
Friday Aug 2,STL,CIN,W
Saturday Aug 3,STL,CIN,L
Sunday Aug 4,STL,CIN,W
Monday Aug 5,STL,LAD,L
Tuesday Aug 6,STL,LAD,W
Wednesday Aug 7,STL,LAD,L
Thursday Aug 8,STL,LAD,L
Friday Aug 9,STL,CHC,L
Saturday Aug 10,STL,CHC,L
Sunday Aug 11,STL,CHC,W
Tuesday Aug 13,STL,PIT,W
Wednesday Aug 14,STL,PIT,L
Thursday Aug 15,STL,PIT,W
Friday Aug 16,STL,CHC,L
Saturday Aug 17,STL,CHC,W
Sunday Aug 18,STL,CHC,W
Monday Aug 19,STL,MIL,W
Tuesday Aug 20,STL,MIL,L
Wednesday Aug 21,STL,MIL,W
Thursday Aug 22,STL,ATL,W
Friday Aug 23,STL,ATL,W
Saturday Aug 24,STL,ATL,W
Sunday Aug 25,STL,ATL,L
Monday Aug 26,STL,CIN,W
Tuesday Aug 27,STL,CIN,W
Wednesday Aug 28,STL,CIN,L
Friday Aug 30,STL,PIT,L
Saturday Aug 31,STL,PIT,L
Sunday Sep 1,STL,PIT,W
Monday Sep 2,STL,CIN,L
Tuesday Sep 3,STL,CIN,L
Wednesday Sep 4,STL,CIN,W
Thursday Sep 5,STL,CIN,L
Friday Sep 6,STL,PIT,W
Saturday Sep 7,STL,PIT,W
Sunday Sep 8,STL,PIT,W
Tuesday Sep 10,STL,MIL,W
Wednesday Sep 11,STL,MIL,W
Thursday Sep 12,STL,MIL,L
Friday Sep 13,STL,SEA,W
Saturday Sep 14,STL,SEA,L
Sunday Sep 15,STL,SEA,W
Monday Sep 16,STL,COL,L
Tuesday Sep 17,STL,COL,W
Wednesday Sep 18,STL,COL,W
Thursday Sep 19,STL,COL,L
Friday Sep 20,STL,MIL,W
Saturday Sep 21,STL,MIL,W
Sunday Sep 22,STL,MIL,L
Monday Sep 23,STL,WSN,W
Tuesday Sep 24,STL,WSN,W
Wednesday Sep 25,STL,WSN,W
Friday Sep 27,STL,CHC,W
Saturday Sep 28,STL,CHC,W
Sunday Sep 29,STL,CHC,W
Monday Apr 1,PIT,CHC,L
Wednesday Apr 3,PIT,CHC,W
Thursday Apr 4,PIT,CHC,L
Friday Apr 5,PIT,LAD,L
Saturday Apr 6,PIT,LAD,L
Sunday Apr 7,PIT,LAD,L
Monday Apr 8,PIT,ARI,W
Tuesday Apr 9,PIT,ARI,W
Wednesday Apr 10,PIT,ARI,L
Friday Apr 12,PIT,CIN,W
Saturday Apr 13,PIT,CIN,W
Sunday Apr 14,PIT,CIN,W
Monday Apr 15,PIT,STL,L
Wednesday Apr 17,PIT,STL,W
Thursday Apr 18,PIT,ATL,L
Friday Apr 19,PIT,ATL,W
Saturday Apr 20,PIT,ATL,W
Sunday Apr 21,PIT,ATL,W
Monday Apr 22,PIT,PHI,L
Tuesday Apr 23,PIT,PHI,W
Wednesday Apr 24,PIT,PHI,W
Thursday Apr 25,PIT,PHI,W
Friday Apr 26,PIT,STL,L
Saturday Apr 27,PIT,STL,W
Sunday Apr 28,PIT,STL,W
Monday Apr 29,PIT,MIL,L
Tuesday Apr 30,PIT,MIL,L
Wednesday May 1,PIT,MIL,W
Friday May 3,PIT,WSN,W
Saturday May 4,PIT,WSN,L
Sunday May 5,PIT,WSN,L
Tuesday May 7,PIT,SEA,W
Wednesday May 8,PIT,SEA,L
Thursday May 9,PIT,NYM,L
Friday May 10,PIT,NYM,W
Saturday May 11,PIT,NYM,W
Sunday May 12,PIT,NYM,W
Monday May 13,PIT,MIL,L
Tuesday May 14,PIT,MIL,W
Wednesday May 15,PIT,MIL,W
Thursday May 16,PIT,MIL,W
Friday May 17,PIT,HOU,W
Saturday May 18,PIT,HOU,L
Sunday May 19,PIT,HOU,W
Tuesday May 21,PIT,CHC,W
Wednesday May 22,PIT,CHC,W
Thursday May 23,PIT,CHC,W
Friday May 24,PIT,MIL,L
Saturday May 25,PIT,MIL,W
Sunday May 26,PIT,MIL,W
Monday May 27,PIT,DET,L
Tuesday May 28,PIT,DET,W
Wednesday May 29,PIT,DET,W
Thursday May 30,PIT,DET,W
Friday May 31,PIT,CIN,L
Saturday Jun 1,PIT,CIN,L
Sunday Jun 2,PIT,CIN,W
Monday Jun 3,PIT,ATL,L
Tuesday Jun 4,PIT,ATL,L
Wednesday Jun 5,PIT,ATL,L
Friday Jun 7,PIT,CHC,W
Saturday Jun 8,PIT,CHC,W
Sunday Jun 9,PIT,CHC,L
Tuesday Jun 11,PIT,SFG,W
Wednesday Jun 12,PIT,SFG,W
Thursday Jun 13,PIT,SFG,L
Friday Jun 14,PIT,LAD,W
Saturday Jun 15,PIT,LAD,L
Sunday Jun 16,PIT,LAD,W
Monday Jun 17,PIT,CIN,L
Tuesday Jun 18,PIT,CIN,W
Wednesday Jun 19,PIT,CIN,L
Thursday Jun 20,PIT,CIN,W
Friday Jun 21,PIT,LAA,W
Saturday Jun 22,PIT,LAA,W
Sunday Jun 23,PIT,LAA,W
Tuesday Jun 25,PIT,SEA,W
Wednesday Jun 26,PIT,SEA,W
Friday Jun 28,PIT,MIL,W
Saturday Jun 29,PIT,MIL,W
Sunday Jun 30,PIT,MIL,W
Tuesday Jul 2,PIT,PHI,L
Wednesday Jul 3,PIT,PHI,W
Thursday Jul 4,PIT,PHI,L
Friday Jul 5,PIT,CHC,W
Saturday Jul 6,PIT,CHC,L
Sunday Jul 7,PIT,CHC,L
Monday Jul 8,PIT,OAK,L
Tuesday Jul 9,PIT,OAK,L
Wednesday Jul 10,PIT,OAK,W
Friday Jul 12,PIT,NYM,W
Saturday Jul 13,PIT,NYM,W
Sunday Jul 14,PIT,NYM,L
Friday Jul 19,PIT,CIN,L
Saturday Jul 20,PIT,CIN,L
Sunday Jul 21,PIT,CIN,W
Monday Jul 22,PIT,WSN,W
Tuesday Jul 23,PIT,WSN,W
Wednesday Jul 24,PIT,WSN,W
Thursday Jul 25,PIT,WSN,L
Friday Jul 26,PIT,MIA,L
Saturday Jul 27,PIT,MIA,W
Sunday Jul 28,PIT,MIA,L
Monday Jul 29,PIT,STL,W
Tuesday Jul 30,PIT,STL,W
Tuesday Jul 30,PIT,STL,W
Wednesday Jul 31,PIT,STL,W
Thursday Aug 1,PIT,STL,L
Friday Aug 2,PIT,COL,L
Saturday Aug 3,PIT,COL,W
Sunday Aug 4,PIT,COL,W
Tuesday Aug 6,PIT,MIA,W
Wednesday Aug 7,PIT,MIA,W
Thursday Aug 8,PIT,MIA,W
Friday Aug 9,PIT,COL,L
Saturday Aug 10,PIT,COL,L
Sunday Aug 11,PIT,COL,L
Tuesday Aug 13,PIT,STL,L
Wednesday Aug 14,PIT,STL,W
Thursday Aug 15,PIT,STL,L
Friday Aug 16,PIT,ARI,W
Saturday Aug 17,PIT,ARI,L
Sunday Aug 18,PIT,ARI,L
Monday Aug 19,PIT,SDP,W
Tuesday Aug 20,PIT,SDP,W
Wednesday Aug 21,PIT,SDP,L
Thursday Aug 22,PIT,SFG,W
Friday Aug 23,PIT,SFG,W
Saturday Aug 24,PIT,SFG,L
Sunday Aug 25,PIT,SFG,L
Tuesday Aug 27,PIT,MIL,L
Wednesday Aug 28,PIT,MIL,W
Thursday Aug 29,PIT,MIL,L
Friday Aug 30,PIT,STL,W
Saturday Aug 31,PIT,STL,W
Sunday Sep 1,PIT,STL,L
Monday Sep 2,PIT,MIL,W
Tuesday Sep 3,PIT,MIL,W
Wednesday Sep 4,PIT,MIL,L
Friday Sep 6,PIT,STL,L
