date,team,opp,wl
Sunday Jun 19,MIA,COL,W
Monday Jun 20,MIA,COL,L
Tuesday Jun 21,MIA,ATL,L
Wednesday Jun 22,MIA,ATL,W
Thursday Jun 23,MIA,CHC,W
Friday Jun 24,MIA,CHC,L
Saturday Jun 25,MIA,CHC,W
Sunday Jun 26,MIA,CHC,W
Tuesday Jun 28,MIA,DET,L
Wednesday Jun 29,MIA,DET,L
Thursday Jun 30,MIA,ATL,L
Friday Jul 1,MIA,ATL,W
Saturday Jul 2,MIA,ATL,L
Sunday Jul 3,MIA,ATL,W
Monday Jul 4,MIA,NYM,L
Tuesday Jul 5,MIA,NYM,W
Wednesday Jul 6,MIA,NYM,L
Friday Jul 8,MIA,CIN,W
Saturday Jul 9,MIA,CIN,W
Sunday Jul 10,MIA,CIN,W
Friday Jul 15,MIA,STL,W
Saturday Jul 16,MIA,STL,L
Sunday Jul 17,MIA,STL,W
Monday Jul 18,MIA,PHI,W
Tuesday Jul 19,MIA,PHI,W
Wednesday Jul 20,MIA,PHI,L
Thursday Jul 21,MIA,PHI,W
Friday Jul 22,MIA,NYM,L
Saturday Jul 23,MIA,NYM,W
Sunday Jul 24,MIA,NYM,L
Monday Jul 25,MIA,PHI,L
Tuesday Jul 26,MIA,PHI,W
Wednesday Jul 27,MIA,PHI,W
Thursday Jul 28,MIA,STL,L
Friday Jul 29,MIA,STL,L
Saturday Jul 30,MIA,STL,W
Sunday Jul 31,MIA,STL,W
Monday Aug 1,MIA,CHC,L
Tuesday Aug 2,MIA,CHC,L
Wednesday Aug 3,MIA,CHC,L
Friday Aug 5,MIA,COL,W
Saturday Aug 6,MIA,COL,L
Sunday Aug 7,MIA,COL,W
Monday Aug 8,MIA,SFG,L
Tuesday Aug 9,MIA,SFG,W
Wednesday Aug 10,MIA,SFG,L
Friday Aug 12,MIA,CHW,L
Saturday Aug 13,MIA,CHW,L
Sunday Aug 14,MIA,CHW,W
Monday Aug 15,MIA,CIN,W
Tuesday Aug 16,MIA,CIN,L
Wednesday Aug 17,MIA,CIN,L
Thursday Aug 18,MIA,CIN,L
Friday Aug 19,MIA,PIT,W
Saturday Aug 20,MIA,PIT,W
Sunday Aug 21,MIA,PIT,W
Tuesday Aug 23,MIA,KCR,L
Wednesday Aug 24,MIA,KCR,W
Thursday Aug 25,MIA,KCR,L
Friday Aug 26,MIA,SDP,W
Saturday Aug 27,MIA,SDP,L
Sunday Aug 28,MIA,SDP,L
Monday Aug 29,MIA,NYM,L
Tuesday Aug 30,MIA,NYM,L
Wednesday Aug 31,MIA,NYM,L
Thursday Sep 1,MIA,NYM,W
Friday Sep 2,MIA,CLE,L
Saturday Sep 3,MIA,CLE,L
Sunday Sep 4,MIA,CLE,L
Monday Sep 5,MIA,PHI,L
Tuesday Sep 6,MIA,PHI,L
Wednesday Sep 7,MIA,PHI,W
Friday Sep 9,MIA,LAD,W
Saturday Sep 10,MIA,LAD,L
Sunday Sep 11,MIA,LAD,W
Monday Sep 12,MIA,ATL,L
Tuesday Sep 13,MIA,ATL,W
Wednesday Sep 14,MIA,ATL,W
Friday Sep 16,MIA,PHI,L
Saturday Sep 17,MIA,PHI,L
Sunday Sep 18,MIA,PHI,W
Monday Sep 19,MIA,WSN,W
Tuesday Sep 20,MIA,WSN,W
Wednesday Sep 21,MIA,WSN,L
Thursday Sep 22,MIA,ATL,L
Friday Sep 23,MIA,ATL,L
Saturday Sep 24,MIA,ATL,W
Monday Sep 26,MIA,NYM,W
Tuesday Sep 27,MIA,NYM,L
Wednesday Sep 28,MIA,NYM,L
Friday Sep 30,MIA,WSN,W
Saturday Oct 1,MIA,WSN,L
Sunday Oct 2,MIA,WSN,L
Monday Apr 4,CHC,LAA,W
Tuesday Apr 5,CHC,LAA,W
Thursday Apr 7,CHC,ARI,W
Friday Apr 8,CHC,ARI,L
Saturday Apr 9,CHC,ARI,W
Sunday Apr 10,CHC,ARI,W
Monday Apr 11,CHC,CIN,W
Wednesday Apr 13,CHC,CIN,W
Thursday Apr 14,CHC,CIN,W
Friday Apr 15,CHC,COL,L
Saturday Apr 16,CHC,COL,W
Sunday Apr 17,CHC,COL,L
Monday Apr 18,CHC,STL,W
Tuesday Apr 19,CHC,STL,W
Wednesday Apr 20,CHC,STL,L
Thursday Apr 21,CHC,CIN,W
Friday Apr 22,CHC,CIN,W
Saturday Apr 23,CHC,CIN,L
Sunday Apr 24,CHC,CIN,W
Tuesday Apr 26,CHC,MIL,W
Thursday Apr 28,CHC,MIL,W
Friday Apr 29,CHC,ATL,W
Sunday May 1,CHC,ATL,L
Monday May 2,CHC,PIT,W
Tuesday May 3,CHC,PIT,W
Wednesday May 4,CHC,PIT,W
Thursday May 5,CHC,WSN,W
Friday May 6,CHC,WSN,W
Saturday May 7,CHC,WSN,W
Sunday May 8,CHC,WSN,W
Tuesday May 10,CHC,SDP,W
Wednesday May 11,CHC,SDP,L
Wednesday May 11,CHC,SDP,L
Friday May 13,CHC,PIT,W
Saturday May 14,CHC,PIT,W
Sunday May 15,CHC,PIT,L
Tuesday May 17,CHC,MIL,L
Wednesday May 18,CHC,MIL,W
Thursday May 19,CHC,MIL,L
Friday May 20,CHC,SFG,W
Saturday May 21,CHC,SFG,L
Sunday May 22,CHC,SFG,L
Monday May 23,CHC,STL,L
Tuesday May 24,CHC,STL,W
Wednesday May 25,CHC,STL,W
Friday May 27,CHC,PHI,W
Saturday May 28,CHC,PHI,W
Sunday May 29,CHC,PHI,W
Monday May 30,CHC,LAD,W
Tuesday May 31,CHC,LAD,L
Wednesday Jun 1,CHC,LAD,W
Thursday Jun 2,CHC,LAD,W
Friday Jun 3,CHC,ARI,W
Saturday Jun 4,CHC,ARI,W
Sunday Jun 5,CHC,ARI,L
Monday Jun 6,CHC,PHI,W
Tuesday Jun 7,CHC,PHI,L
Wednesday Jun 8,CHC,PHI,W
Friday Jun 10,CHC,ATL,L
Saturday Jun 11,CHC,ATL,W
Sunday Jun 12,CHC,ATL,W
Monday Jun 13,CHC,WSN,L
Tuesday Jun 14,CHC,WSN,W
Wednesday Jun 15,CHC,WSN,L
Friday Jun 17,CHC,PIT,W
Saturday Jun 18,CHC,PIT,W
Sunday Jun 19,CHC,PIT,W
Monday Jun 20,CHC,STL,L
Tuesday Jun 21,CHC,STL,L
Wednesday Jun 22,CHC,STL,L
Thursday Jun 23,CHC,MIA,L
Friday Jun 24,CHC,MIA,W
Saturday Jun 25,CHC,MIA,L
Sunday Jun 26,CHC,MIA,L
Monday Jun 27,CHC,CIN,W
Tuesday Jun 28,CHC,CIN,W
Wednesday Jun 29,CHC,CIN,W
Thursday Jun 30,CHC,NYM,L
Friday Jul 1,CHC,NYM,L
Saturday Jul 2,CHC,NYM,L
Sunday Jul 3,CHC,NYM,L
Monday Jul 4,CHC,CIN,W
Tuesday Jul 5,CHC,CIN,L
Wednesday Jul 6,CHC,CIN,L
Thursday Jul 7,CHC,ATL,L
Friday Jul 8,CHC,PIT,L
Saturday Jul 9,CHC,PIT,L
Sunday Jul 10,CHC,PIT,W
Friday Jul 15,CHC,TEX,W
Saturday Jul 16,CHC,TEX,W
Sunday Jul 17,CHC,TEX,L
Monday Jul 18,CHC,NYM,W
Tuesday Jul 19,CHC,NYM,L
Wednesday Jul 20,CHC,NYM,W
Friday Jul 22,CHC,MIL,W
Saturday Jul 23,CHC,MIL,L
Sunday Jul 24,CHC,MIL,W
Monday Jul 25,CHC,CHW,L
Tuesday Jul 26,CHC,CHW,L
Wednesday Jul 27,CHC,CHW,W
Thursday Jul 28,CHC,CHW,W
Friday Jul 29,CHC,SEA,W
Saturday Jul 30,CHC,SEA,L
Sunday Jul 31,CHC,SEA,W
Monday Aug 1,CHC,MIA,W
Tuesday Aug 2,CHC,MIA,W
Wednesday Aug 3,CHC,MIA,W
Friday Aug 5,CHC,OAK,W
Saturday Aug 6,CHC,OAK,W
Sunday Aug 7,CHC,OAK,W
Tuesday Aug 9,CHC,LAA,W
Wednesday Aug 10,CHC,LAA,W
Thursday Aug 11,CHC,STL,W
Friday Aug 12,CHC,STL,W
Saturday Aug 13,CHC,STL,L
Sunday Aug 14,CHC,STL,L
Tuesday Aug 16,CHC,MIL,W
Tuesday Aug 16,CHC,MIL,W
Wednesday Aug 17,CHC,MIL,W
Thursday Aug 18,CHC,MIL,W
Friday Aug 19,CHC,COL,L
Saturday Aug 20,CHC,COL,W
Sunday Aug 21,CHC,COL,L
Monday Aug 22,CHC,SDP,W
Tuesday Aug 23,CHC,SDP,W
Wednesday Aug 24,CHC,SDP,W
Friday Aug 26,CHC,LAD,W
Saturday Aug 27,CHC,LAD,L
Sunday Aug 28,CHC,LAD,L
Monday Aug 29,CHC,PIT,W
Tuesday Aug 30,CHC,PIT,W
Wednesday Aug 31,CHC,PIT,W
Thursday Sep 1,CHC,SFG,W
Friday Sep 2,CHC,SFG,W
Saturday Sep 3,CHC,SFG,L
Sunday Sep 4,CHC,SFG,W
Monday Sep 5,CHC,MIL,W
Tuesday Sep 6,CHC,MIL,L
Wednesday Sep 7,CHC,MIL,L
Friday Sep 9,CHC,HOU,W
Saturday Sep 10,CHC,HOU,L
Sunday Sep 11,CHC,HOU,W
Monday Sep 12,CHC,STL,W
Tuesday Sep 13,CHC,STL,L
Wednesday Sep 14,CHC,STL,W
Thursday Sep 15,CHC,MIL,L
Friday Sep 16,CHC,MIL,W
Saturday Sep 17,CHC,MIL,L
Sunday Sep 18,CHC,MIL,L
Monday Sep 19,CHC,CIN,W
Tuesday Sep 20,CHC,CIN,W
Wednesday Sep 21,CHC,CIN,W
Friday Sep 23,CHC,STL,W
Saturday Sep 24,CHC,STL,L
Sunday Sep 25,CHC,STL,W
Monday Sep 26,CHC,PIT,W
Tuesday Sep 27,CHC,PIT,W
Wednesday Sep 28,CHC,PIT,L
Thursday Sep 29,CHC,PIT,T
Friday Sep 30,CHC,CIN,W
Saturday Oct 1,CHC,CIN,L
Sunday Oct 2,CHC,CIN,W
Monday Apr 4,MIL,SFG,L
Tuesday Apr 5,MIL,SFG,L
Wednesday Apr 6,MIL,SFG,W
Friday Apr 8,MIL,HOU,W
Saturday Apr 9,MIL,HOU,L
Sunday Apr 10,MIL,HOU,W
Monday Apr 11,MIL,STL,L
Wednesday Apr 13,MIL,STL,W
Thursday Apr 14,MIL,STL,L
Friday Apr 15,MIL,PIT,W
Saturday Apr 16,MIL,PIT,L
Sunday Apr 17,MIL,PIT,L
Monday Apr 18,MIL,MIN,L
Tuesday Apr 19,MIL,MIN,W
Wednesday Apr 20,MIL,MIN,W
Thursday Apr 21,MIL,MIN,L
Friday Apr 22,MIL,PHI,L
Saturday Apr 23,MIL,PHI,L
Sunday Apr 24,MIL,PHI,W
Tuesday Apr 26,MIL,CHC,L
Thursday Apr 28,MIL,CHC,L
Friday Apr 29,MIL,MIA,L
Saturday Apr 30,MIL,MIA,L
Sunday May 1,MIL,MIA,W
Monday May 2,MIL,LAA,W
Tuesday May 3,MIL,LAA,W
Wednesday May 4,MIL,LAA,L
Thursday May 5,MIL,CIN,L
Friday May 6,MIL,CIN,L
Saturday May 7,MIL,CIN,W
Sunday May 8,MIL,CIN,W
Monday May 9,MIL,MIA,L
Tuesday May 10,MIL,MIA,W
Wednesday May 11,MIL,MIA,L
Thursday May 12,MIL,SDP,L
Friday May 13,MIL,SDP,W
Saturday May 14,MIL,SDP,L
Sunday May 15,MIL,SDP,W
Tuesday May 17,MIL,CHC,W
Wednesday May 18,MIL,CHC,L
Thursday May 19,MIL,CHC,W
Friday May 20,MIL,NYM,L
Saturday May 21,MIL,NYM,L
Sunday May 22,MIL,NYM,L
Tuesday May 24,MIL,ATL,W
Wednesday May 25,MIL,ATL,W
Thursday May 26,MIL,ATL,W
Friday May 27,MIL,CIN,W
Saturday May 28,MIL,CIN,L
Sunday May 29,MIL,CIN,W
Monday May 30,MIL,STL,L
Tuesday May 31,MIL,STL,L
Wednesday Jun 1,MIL,STL,W
Thursday Jun 2,MIL,PHI,W
Friday Jun 3,MIL,PHI,L
Saturday Jun 4,MIL,PHI,W
Sunday Jun 5,MIL,PHI,L
Tuesday Jun 7,MIL,OAK,W
Wednesday Jun 8,MIL,OAK,W
Thursday Jun 9,MIL,NYM,L
Friday Jun 10,MIL,NYM,L
Saturday Jun 11,MIL,NYM,W
Sunday Jun 12,MIL,NYM,W
Monday Jun 13,MIL,SFG,L
Tuesday Jun 14,MIL,SFG,L
Wednesday Jun 15,MIL,SFG,L
Thursday Jun 16,MIL,LAD,W
Friday Jun 17,MIL,LAD,L
Saturday Jun 18,MIL,LAD,L
Sunday Jun 19,MIL,LAD,L
Tuesday Jun 21,MIL,OAK,L
Wednesday Jun 22,MIL,OAK,W
Friday Jun 24,MIL,WSN,W
Saturday Jun 25,MIL,WSN,W
Sunday Jun 26,MIL,WSN,L
Tuesday Jun 28,MIL,LAD,L
Wednesday Jun 29,MIL,LAD,W
Thursday Jun 30,MIL,LAD,L
Friday Jul 1,MIL,STL,L
Saturday Jul 2,MIL,STL,L
Sunday Jul 3,MIL,STL,L
Monday Jul 4,MIL,WSN,W
Tuesday Jul 5,MIL,WSN,W
Wednesday Jul 6,MIL,WSN,L
Friday Jul 8,MIL,STL,W
Saturday Jul 9,MIL,STL,L
Sunday Jul 10,MIL,STL,L
Friday Jul 15,MIL,CIN,L
Saturday Jul 16,MIL,CIN,W
Sunday Jul 17,MIL,CIN,L
Tuesday Jul 19,MIL,PIT,L
Wednesday Jul 20,MIL,PIT,W
Thursday Jul 21,MIL,PIT,L
Friday Jul 22,MIL,CHC,L
Saturday Jul 23,MIL,CHC,W
Sunday Jul 24,MIL,CHC,L
Monday Jul 25,MIL,ARI,W
Tuesday Jul 26,MIL,ARI,W
Wednesday Jul 27,MIL,ARI,L
Thursday Jul 28,MIL,ARI,W
Friday Jul 29,MIL,PIT,W
Saturday Jul 30,MIL,PIT,W
Sunday Jul 31,MIL,PIT,W
Monday Aug 1,MIL,SDP,L
Tuesday Aug 2,MIL,SDP,W
Wednesday Aug 3,MIL,SDP,L
Friday Aug 5,MIL,ARI,L
Saturday Aug 6,MIL,ARI,W
Sunday Aug 7,MIL,ARI,L
Monday Aug 8,MIL,ATL,L
Tuesday Aug 9,MIL,ATL,L
Wednesday Aug 10,MIL,ATL,W
Thursday Aug 11,MIL,ATL,W
Friday Aug 12,MIL,CIN,L
Saturday Aug 13,MIL,CIN,L
Sunday Aug 14,MIL,CIN,W
Tuesday Aug 16,MIL,CHC,L
Tuesday Aug 16,MIL,CHC,L
Wednesday Aug 17,MIL,CHC,L
Thursday Aug 18,MIL,CHC,L
Friday Aug 19,MIL,SEA,L
Saturday Aug 20,MIL,SEA,L
Sunday Aug 21,MIL,SEA,W
Monday Aug 22,MIL,COL,W
Tuesday Aug 23,MIL,COL,W
Wednesday Aug 24,MIL,COL,W
Thursday Aug 25,MIL,PIT,L
Friday Aug 26,MIL,PIT,L
Saturday Aug 27,MIL,PIT,L
Sunday Aug 28,MIL,PIT,L
Monday Aug 29,MIL,STL,L
Tuesday Aug 30,MIL,STL,L
Wednesday Aug 31,MIL,STL,W
Friday Sep 2,MIL,PIT,W
Saturday Sep 3,MIL,PIT,W
Sunday Sep 4,MIL,PIT,W
Monday Sep 5,MIL,CHC,L
Tuesday Sep 6,MIL,CHC,W
Wednesday Sep 7,MIL,CHC,W
Thursday Sep 8,MIL,STL,W
Friday Sep 9,MIL,STL,L
Saturday Sep 10,MIL,STL,L
Sunday Sep 11,MIL,STL,W
Monday Sep 12,MIL,CIN,L
Tuesday Sep 13,MIL,CIN,L
Wednesday Sep 14,MIL,CIN,W
Thursday Sep 15,MIL,CHC,W
Friday Sep 16,MIL,CHC,L
Saturday Sep 17,MIL,CHC,W
Sunday Sep 18,MIL,CHC,W
Tuesday Sep 20,MIL,PIT,L
Wednesday Sep 21,MIL,PIT,L
Thursday Sep 22,MIL,PIT,W
Friday Sep 23,MIL,CIN,W
Saturday Sep 24,MIL,CIN,L
Sunday Sep 25,MIL,CIN,L
Monday Sep 26,MIL,TEX,W
Tuesday Sep 27,MIL,TEX,L
Wednesday Sep 28,MIL,TEX,L
Friday Sep 30,MIL,COL,L
Saturday Oct 1,MIL,COL,W
Sunday Oct 2,MIL,COL,W
Sunday Apr 3,STL,PIT,L
Tuesday Apr 5,STL,PIT,L
Wednesday Apr 6,STL,PIT,L
Friday Apr 8,STL,ATL,W
Saturday Apr 9,STL,ATL,W
Sunday Apr 10,STL,ATL,W
Monday Apr 11,STL,MIL,W
Wednesday Apr 13,STL,MIL,L
Thursday Apr 14,STL,MIL,W
Friday Apr 15,STL,CIN,W
Saturday Apr 16,STL,CIN,L
Sunday Apr 17,STL,CIN,W
Monday Apr 18,STL,CHC,L
Tuesday Apr 19,STL,CHC,L
Wednesday Apr 20,STL,CHC,W
Friday Apr 22,STL,SDP,L
Saturday Apr 23,STL,SDP,W
Sunday Apr 24,STL,SDP,W
Monday Apr 25,STL,ARI,L
Tuesday Apr 26,STL,ARI,W
Wednesday Apr 27,STL,ARI,W
Thursday Apr 28,STL,ARI,L
Friday Apr 29,STL,WSN,L
Saturday Apr 30,STL,WSN,L
Sunday May 1,STL,WSN,L
Monday May 2,STL,PHI,W
Tuesday May 3,STL,PHI,L
Wednesday May 4,STL,PHI,W
Thursday May 5,STL,PHI,W
Friday May 6,STL,PIT,L
Saturday May 7,STL,PIT,W
Sunday May 8,STL,PIT,L
Tuesday May 10,STL,LAA,W
Wednesday May 11,STL,LAA,W
Thursday May 12,STL,LAA,W
Friday May 13,STL,LAD,L
Saturday May 14,STL,LAD,L
Sunday May 15,STL,LAD,W
Tuesday May 17,STL,COL,L
Wednesday May 18,STL,COL,W
Thursday May 19,STL,COL,W
Friday May 20,STL,ARI,L
Saturday May 21,STL,ARI,W
Sunday May 22,STL,ARI,L
Monday May 23,STL,CHC,W
Tuesday May 24,STL,CHC,L
Wednesday May 25,STL,CHC,L
Thursday May 26,STL,WSN,L
Friday May 27,STL,WSN,W
Saturday May 28,STL,WSN,W
Sunday May 29,STL,WSN,L
Monday May 30,STL,MIL,W
Tuesday May 31,STL,MIL,W
Wednesday Jun 1,STL,MIL,L
Friday Jun 3,STL,SFG,L
Saturday Jun 4,STL,SFG,W
Sunday Jun 5,STL,SFG,W
Tuesday Jun 7,STL,CIN,L
Wednesday Jun 8,STL,CIN,W
Thursday Jun 9,STL,CIN,W
Friday Jun 10,STL,PIT,W
Saturday Jun 11,STL,PIT,W
Sunday Jun 12,STL,PIT,W
Tuesday Jun 14,STL,HOU,L
Wednesday Jun 15,STL,HOU,L
Friday Jun 17,STL,TEX,L
Saturday Jun 18,STL,TEX,L
Sunday Jun 19,STL,TEX,L
Monday Jun 20,STL,CHC,W
Tuesday Jun 21,STL,CHC,W
Wednesday Jun 22,STL,CHC,W
Friday Jun 24,STL,SEA,L
Saturday Jun 25,STL,SEA,L
Sunday Jun 26,STL,SEA,W
Monday Jun 27,STL,KCR,L
Tuesday Jun 28,STL,KCR,W
Wednesday Jun 29,STL,KCR,L
Thursday Jun 30,STL,KCR,L
Friday Jul 1,STL,MIL,W
Saturday Jul 2,STL,MIL,W
Sunday Jul 3,STL,MIL,W
Monday Jul 4,STL,PIT,L
Tuesday Jul 5,STL,PIT,L
Wednesday Jul 6,STL,PIT,L
Thursday Jul 7,STL,PIT,W
Friday Jul 8,STL,MIL,L
Saturday Jul 9,STL,MIL,W
Sunday Jul 10,STL,MIL,W
Friday Jul 15,STL,MIA,L
Saturday Jul 16,STL,MIA,W
Sunday Jul 17,STL,MIA,L
Monday Jul 18,STL,SDP,W
Wednesday Jul 20,STL,SDP,W
Wednesday Jul 20,STL,SDP,W
Thursday Jul 21,STL,SDP,W
Friday Jul 22,STL,LAD,W
Saturday Jul 23,STL,LAD,L
Sunday Jul 24,STL,LAD,L
Tuesday Jul 26,STL,NYM,W
Tuesday Jul 26,STL,NYM,L
Wednesday Jul 27,STL,NYM,W
Thursday Jul 28,STL,MIA,W
Friday Jul 29,STL,MIA,W
Saturday Jul 30,STL,MIA,L
Sunday Jul 31,STL,MIA,L
Tuesday Aug 2,STL,CIN,L
Wednesday Aug 3,STL,CIN,W
Thursday Aug 4,STL,CIN,L
Friday Aug 5,STL,ATL,W
Saturday Aug 6,STL,ATL,L
Sunday Aug 7,STL,ATL,L
Monday Aug 8,STL,CIN,W
Tuesday Aug 9,STL,CIN,L
Wednesday Aug 10,STL,CIN,W
Thursday Aug 11,STL,CHC,L
Friday Aug 12,STL,CHC,L
Saturday Aug 13,STL,CHC,W
Sunday Aug 14,STL,CHC,W
Tuesday Aug 16,STL,HOU,W
Wednesday Aug 17,STL,HOU,W
Friday Aug 19,STL,PHI,W
Saturday Aug 20,STL,PHI,L
Sunday Aug 21,STL,PHI,W
Tuesday Aug 23,STL,NYM,L
Wednesday Aug 24,STL,NYM,W
Thursday Aug 25,STL,NYM,L
Friday Aug 26,STL,OAK,W
Saturday Aug 27,STL,OAK,L
Sunday Aug 28,STL,OAK,L
Monday Aug 29,STL,MIL,W
Tuesday Aug 30,STL,MIL,W
Wednesday Aug 31,STL,MIL,L
Friday Sep 2,STL,CIN,L
Saturday Sep 3,STL,CIN,L
Sunday Sep 4,STL,CIN,W
Monday Sep 5,STL,PIT,W
Tuesday Sep 6,STL,PIT,W
Wednesday Sep 7,STL,PIT,L
Thursday Sep 8,STL,MIL,L
Friday Sep 9,STL,MIL,W
Saturday Sep 10,STL,MIL,W
Sunday Sep 11,STL,MIL,L
Monday Sep 12,STL,CHC,L
Tuesday Sep 13,STL,CHC,W
Wednesday Sep 14,STL,CHC,L
Thursday Sep 15,STL,SFG,L
Friday Sep 16,STL,SFG,L
Saturday Sep 17,STL,SFG,W
Sunday Sep 18,STL,SFG,W
Monday Sep 19,STL,COL,W
Tuesday Sep 20,STL,COL,W
Wednesday Sep 21,STL,COL,L
Friday Sep 23,STL,CHC,L
Saturday Sep 24,STL,CHC,W
Sunday Sep 25,STL,CHC,L
Monday Sep 26,STL,CIN,L
Tuesday Sep 27,STL,CIN,W
Wednesday Sep 28,STL,CIN,L
Thursday Sep 29,STL,CIN,W
Friday Sep 30,STL,PIT,W
Saturday Oct 1,STL,PIT,W
Sunday Oct 2,STL,PIT,W
Sunday Apr 3,PIT,STL,W
Tuesday Apr 5,PIT,STL,W
Wednesday Apr 6,PIT,STL,W
Friday Apr 8,PIT,CIN,W
Saturday Apr 9,PIT,CIN,L
Sunday Apr 10,PIT,CIN,L
Monday Apr 11,PIT,DET,W
Tuesday Apr 12,PIT,DET,L
Wednesday Apr 13,PIT,DET,L
Thursday Apr 14,PIT,DET,L
Friday Apr 15,PIT,MIL,L
Saturday Apr 16,PIT,MIL,W
Sunday Apr 17,PIT,MIL,W
Tuesday Apr 19,PIT,SDP,L
Wednesday Apr 20,PIT,SDP,L
Thursday Apr 21,PIT,SDP,W
Friday Apr 22,PIT,ARI,W
Saturday Apr 23,PIT,ARI,L
Sunday Apr 24,PIT,ARI,W
Monday Apr 25,PIT,COL,W
Tuesday Apr 26,PIT,COL,W
Wednesday Apr 27,PIT,COL,W
Friday Apr 29,PIT,CIN,W
Saturday Apr 30,PIT,CIN,W
Sunday May 1,PIT,CIN,L
Monday May 2,PIT,CHC,L
Tuesday May 3,PIT,CHC,L
Wednesday May 4,PIT,CHC,L
Friday May 6,PIT,STL,W
Saturday May 7,PIT,STL,L
Sunday May 8,PIT,STL,W
Monday May 9,PIT,CIN,L
Wednesday May 11,PIT,CIN,W
Friday May 13,PIT,CHC,L
Saturday May 14,PIT,CHC,L
Sunday May 15,PIT,CHC,W
Monday May 16,PIT,ATL,W
Tuesday May 17,PIT,ATL,W
Wednesday May 18,PIT,ATL,L
Thursday May 19,PIT,ATL,W
Friday May 20,PIT,COL,W
Saturday May 21,PIT,COL,L
Monday May 23,PIT,COL,W
Tuesday May 24,PIT,ARI,W
Wednesday May 25,PIT,ARI,W
Thursday May 26,PIT,ARI,W
Friday May 27,PIT,TEX,W
Saturday May 28,PIT,TEX,L
Sunday May 29,PIT,TEX,L
Monday May 30,PIT,MIA,W
Tuesday May 31,PIT,MIA,L
Wednesday Jun 1,PIT,MIA,L
Thursday Jun 2,PIT,MIA,L
Friday Jun 3,PIT,LAA,L
Saturday Jun 4,PIT,LAA,W
Sunday Jun 5,PIT,LAA,L
Tuesday Jun 7,PIT,NYM,W
Tuesday Jun 7,PIT,NYM,W
Wednesday Jun 8,PIT,NYM,L
Thursday Jun 9,PIT,COL,L
Friday Jun 10,PIT,STL,L
Saturday Jun 11,PIT,STL,L
Sunday Jun 12,PIT,STL,L
Tuesday Jun 14,PIT,NYM,W
Wednesday Jun 15,PIT,NYM,L
Thursday Jun 16,PIT,NYM,L
Friday Jun 17,PIT,CHC,L
Saturday Jun 18,PIT,CHC,L
Sunday Jun 19,PIT,CHC,L
Monday Jun 20,PIT,SFG,W
Tuesday Jun 21,PIT,SFG,L
Wednesday Jun 22,PIT,SFG,L
Thursday Jun 23,PIT,SFG,L
Friday Jun 24,PIT,LAD,W
Saturday Jun 25,PIT,LAD,W
Sunday Jun 26,PIT,LAD,W
Monday Jun 27,PIT,LAD,L
Tuesday Jun 28,PIT,SEA,L
Wednesday Jun 29,PIT,SEA,W
Friday Jul 1,PIT,OAK,W
Saturday Jul 2,PIT,OAK,W
Sunday Jul 3,PIT,OAK,W
Monday Jul 4,PIT,STL,W
Tuesday Jul 5,PIT,STL,W
Wednesday Jul 6,PIT,STL,W
Thursday Jul 7,PIT,STL,L
Friday Jul 8,PIT,CHC,W
Saturday Jul 9,PIT,CHC,W
Sunday Jul 10,PIT,CHC,L
Friday Jul 15,PIT,WSN,L
Saturday Jul 16,PIT,WSN,L
Sunday Jul 17,PIT,WSN,W
Tuesday Jul 19,PIT,MIL,W
Wednesday Jul 20,PIT,MIL,L
Thursday Jul 21,PIT,MIL,W
Friday Jul 22,PIT,PHI,L
Saturday Jul 23,PIT,PHI,W
Sunday Jul 24,PIT,PHI,W
Tuesday Jul 26,PIT,SEA,L
Wednesday Jul 27,PIT,SEA,W
Friday Jul 29,PIT,MIL,L
Saturday Jul 30,PIT,MIL,L
Sunday Jul 31,PIT,MIL,L
Tuesday Aug 2,PIT,ATL,W
Wednesday Aug 3,PIT,ATL,L
Thursday Aug 4,PIT,ATL,L
Friday Aug 5,PIT,CIN,W
Saturday Aug 6,PIT,CIN,W
Sunday Aug 7,PIT,CIN,L
Tuesday Aug 9,PIT,SDP,W
Wednesday Aug 10,PIT,SDP,L
Thursday Aug 11,PIT,SDP,W
Friday Aug 12,PIT,LAD,W
Saturday Aug 13,PIT,LAD,L
Sunday Aug 14,PIT,LAD,W
Monday Aug 15,PIT,SFG,W
Tuesday Aug 16,PIT,SFG,W
Wednesday Aug 17,PIT,SFG,W
Friday Aug 19,PIT,MIA,L
Saturday Aug 20,PIT,MIA,L
Sunday Aug 21,PIT,MIA,L
Monday Aug 22,PIT,HOU,L
Tuesday Aug 23,PIT,HOU,W
Wednesday Aug 24,PIT,HOU,L
Thursday Aug 25,PIT,MIL,W
Friday Aug 26,PIT,MIL,W
Saturday Aug 27,PIT,MIL,W
Sunday Aug 28,PIT,MIL,W
Monday Aug 29,PIT,CHC,L
Tuesday Aug 30,PIT,CHC,L
Wednesday Aug 31,PIT,CHC,L
Friday Sep 2,PIT,MIL,L
Saturday Sep 3,PIT,MIL,L
Sunday Sep 4,PIT,MIL,L
Monday Sep 5,PIT,STL,L
Tuesday Sep 6,PIT,STL,L
Wednesday Sep 7,PIT,STL,W
Thursday Sep 8,PIT,CIN,W
Friday Sep 9,PIT,CIN,L
Saturday Sep 10,PIT,CIN,L
Sunday Sep 11,PIT,CIN,L
Monday Sep 12,PIT,PHI,L
Tuesday Sep 13,PIT,PHI,W
